essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6
6779,3,The setting in  ìDo Not Exceed Posted Speed Limitî adds drama into the story by how it affects the cyclist. He was tacking through the ìhigh desert of California in Juneî. June is a hot part of the year and since he was in the hottest desert part the hot was multiplied. The terrain changing into ìshort rolling hillsî didnít help the cyclist. The hills would make any riding more difficult. Anyone who ride a bicycle knows it takes more effort to go up a hill than on a flat pavement. With the person lack of water anyone would be struggling to keep riding on. Most people didnít have that hints to keep moving. He didnít set a very goal he just went to the ìnext Horizonî. Shouldnít he just wanted to keep going. Another problem with the physical environment was the road conditions. When the ìRough Road Affectî sign appeared the travel then become more difficult. A bike tire take more effort to go over uneven pavement is why the cyclist had so much trouble.,3,3,,3,,,,,,,,,,,,,,,,,,,,
12771,5,"I think in my opion is that the author was very comfortable with his words and his way of being human. His parents was originally from cuba, @CAPS1 was in to there culture nice to other in there surrounding. For an example @CAPS2 say It was in this simple house that my parents welcomed other refugees to celebrate their arrival to the country and where I celebrated His first birthday.",1,1,,1,,,,,,,,,,,,,,,,,,,,
15434,6,One obstacle the builders had to face was the amount of wind that was blowing that high in the air. The dirigibles were so big that the wind had a lot of resistance on them and made them sway from the back.Another obstacle was that the dirigibles were filled with hydrogen which is highly flamable Being filled up with such a flamable gas it could easily turn into a disaster. Especially with all the people who were so close to it on the ground.,2,2,,2,,,,,,,,,,,,,,,,,,,,
21233,8,"                            Laughter @CAPS1 @CAPS2 @CAPS3 @CAPS4  @CAPS1 your little, your exactly that, little. You look up at everyone with not a faint clue of @CAPS6 to do anything. Now, this is usually @CAPS1 your parents step in. They feed, and love and take care of you, but @CAPS4 importantly, they teach you what you need to know. Growing up I've learned that you need to help others, not just yourself. One way I find easy for me to help others is with laughter. Laughter isn't something that just effects the people around you, @CAPS2 also effects you. You can ask anyone if once in they're life anyone has ever made a difference by making them laugh. Or could have made a difference my making them laugh. @CAPS4 will be able to think of a time this has happened, some @MONTH1 not. Though I know for a fact, someone has made a difference in my life just by making me giggle. For instance, I remember a day @CAPS1 I had felt so alone and forgotten. I felt used, betrayed even. Growing up I knew my friends as a second family. They were always there for me. Though like @CAPS4 kids we fought, but by the end of the day everything was backed to normal. People say, ""@CAPS6 come I never noticed @CAPS6 easy I had @CAPS2 @CAPS1 I was little? I thought I had @CAPS2 bad then?"" @CAPS7 @CAPS2 doesn't matter @CAPS6 the problems change its all the same. @CAPS2 still hurts to fight with friends. You still have days you feel horribly alone, but your not quite sure why. One of those days where the littlest thing seem to cut the deepest. This day was one of those kind of days. Now see, I was young then; I was only in the third grade, and my best friend had been a girl named @PERSON1. I don't remember exactly what we had fought over, but I do remember @CAPS6 if felt.   I remember walking in the classroom, near tears by then. I'd dealt with @PERSON1 being so cruel before, but whatever she had said that day had really hurt me. I was always the first in the classroom, I'm not sure exactly @CAPS6 I was, but I always was. In my seat I sat down and didn't move. My brain had taken me to my own little world of sorrow. That's @CAPS1 she asked me what was wrong. Even as a child I hated @CAPS2 @CAPS1 people I didn't really know asked me if I was okay. @CAPS2 embarrassed me, for @CAPS2 was just another reminder that I was showing weakness to people who probably didn't care. Though this time @CAPS2 was different, and in a weird way @CAPS2 helped. I explained to my teacher what had happened in a rush of tears and details. What really made a difference is that after everything, my teacher tried to comfort me and make me feel better, she made me laugh. Whatever exactly I had told her, her response didn't just make me feel better, but made me realize @CAPS2 wasn't that big of a deal. I giggled for a while to myself, and by the time everyone was in the class I was happy. At the end of the day me and @PERSON1 were back to being best friends. My teacher honestly did me a favor. As a kid your vulnerable. You don't look at the world as a harsh, unforgivable place. That's why people turn out like they do. Its all about the environment they grew up around. I believe I was changed by that small effort. That one little joke made me realize everything's going to get better in the long run. Laughter's been important to me ever since. I helped me realize the effect you have on people. Even at a small age you still can make a difference. Since then I've used what my teacher had taught me. I learned that sometimes, even if you couldn't make them laugh, smile or just be happy; the fact that you tried really made the difference. Laughing is important. @CAPS2 changes people, no matter what the age.",20,20,,40,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,
12285,5,In the @ORGANIZATION1. Narciso Rodriguez tells about his life at home when he was a child. The mood of this story is happy because he tells how selflessness his parents were and how his family always looked out for one another even though they werent the richest family they still stuck together. In paragraph @NUM1 it says how the teachings have stuck with him his whole life and how import family and his friends were to him which creates a warm setting.,2,1,,2,,,,,,,,,,,,,,,,,,,,
18707,7,"As I sit in the waiting room at @ORGANIZATION1ís @CAPS1 @CAPS2 waiting and waiting for my grandpa to come to thee recovery room. I think to myself what if something went wrong or what if he doesnít make it through the surgery. Then I say to my @CAPS3 ìcan we see grandpa nowî, she said ì@CAPS4 just be patient everything will be just fine if you sit relax and for hevan sakes,î ìbe patient!î ì@CAPS5î I say to my @CAPS3. After an hour passed, I had gotten on say so I thought in my self and said to myself cahlem and patient, calm and patient. Then this lady come out to the waiting room and said ìthe surgery was a little longer than we expected but everything went perfectly fine but he will be staying in the hospital for a week an a half at the most ìwhich was perfectly fine with me as long as I was get out of this boring hospital and as soon as I said I had my mom said as soon as grandpa gets to the recovery room we will go see him then we will leave!",8,12,,20,,,2.0,2.0,2.0,2.0,,,3.0,3.0,3.0,3.0,,,,,,,,
19387,7,"I know a time when I was patient. My friend @PERSON1 was coming back to the football field after we scored a grant @NUM1. We were gonna hang out. It was two and a half hours before he got their. When he was there we both were patient to play the game or do what others wanted to do. AS the day progressed the sun was like a tanning booth. The grass was also as dry as cactus, but the day moved on. Finally when we went are own way. We knew we had patience.",6,8,,14,,,1.0,1.0,2.0,2.0,,,2.0,2.0,2.0,2.0,,,,,,,,
18974,7,"@CAPS2 @CAPS1, @CAPS2-@CAPS1, @CAPS2-@CAPS1! The sound ratling through @CAPS11 cars. All  I can think about is after @CAPS6 and lunch. I grow more impatient as the clock ticks and @CAPS11 heart throbs. I do not like the meap for that reason. During the reading selection all I think is, ‚Äú@CAPS7 has to be the most boring story in history ‚Äúthen I turn the page, @CAPS8, @CAPS7 one is, ‚Äú@CAPS9 makes me so impatient. All I wanna do is finish the test. Little beams of sweat read @CAPS9 slow but I do not want to be the last to turn @CAPS9 in. In the writing I think ‚Äú@CAPS10 am I going to write about?‚Äù @CAPS11 hand starts to ache, and @CAPS11 head will pound because of everyones pencil running as if @CAPS9 were in a horror film. @CAPS2-@CAPS1, scribble-scribble, eek-eek, bom, bom, then you have to read over and over, make sure you have a title and read hand writing. The most nerves working of all, is the math segment. There are question I forgot. All the math teachers seem to cram all of @CAPS9 in @CAPS11 head at once. @CAPS9 is absolutely terrifying. Then while your testing, there is someone who can sit still and their desk starts rattleing. Well, if anyone could not tell, one, I am very impatient and two, I do not like the meap. @CAPS2-@CAPS1 is the most annoying sound. Along with many others, I am trying to get a good score. @CAPS2- @CAPS1, little, beams of sweat, libom bom, eek, eek scribble- scribble.",12,12,,24,,,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,,,,,,,,
4108,2,"Dear @ORGANIZATION1,     @CAPS1 I was growing up in my small little neighborhood, life could not have been more simple.  For children, life is eating, sleeping, playing, and laughing.  Their innocent minds do not ponder the meanings of life or of love, but curiosity does grab every child now and then.  With a stubborn persistance, a child would probably go to the ends of the earth to understand what confidential information they overheard their parents talking about.  But @CAPS1 does harmless curiosity mean the destruction of a child's innocence?  By viewing adult-oriented material, such as books at a library, children can gain premature knowledge that can be harmful to their development.  However, libraries should not fear stocking their shelves with books that are appropriate for adults because an author spend countless hours writing that book,  that book represents a portion of history for the human race, and not everyone @MONTH1 find the contents inappropriate.     Authors have the freedom to write about whatever interests them, and taking away their right to display their thoughts and opinions is unjust.  A censored author must feel like a basketball player that did not make the cut despite hours of practice.  Thus, an author that has practiced and perfected his writing skill does so in hopes of publishing his work.  Not agreeing with someone's interest in a subject is no reason to exclude his valuable thoughts from society.  Books that are appropriate for adults deserve to be displayed for adults as the author intended.     Every piece of literature that has ever been written documents a portion of history of the human race.  Even fictional novels serve as monuments to the depths of man's imagination.  Therefore, no book should be censored, no matter how inappropriate the material is.  Just as remembering the @CAPS2 has influenced mankind not to repeat past mistakes, keeping books of the most horrible content @MONTH1 save authors from repeating such dishonorable content.  In other words, if censorship removes the 'mistakes' of literature from library shelves, who is to say that an oblivious author will not repeat that 'mistake'.  By remembering these mistakes, mankind will be able to move forward in literature.  @CAPS1 books are not 'mistakes', they serve as reminders of the high-points in literature.  All literature, appropriate and inappropriate, is a piece of mankind's history that should not be kept a secret.     Finally, who is to judge what is a 'mistake' in literature?  A book on @CAPS3 @MONTH1 be inappropriate in the eyes of a @CAPS4, but that book @MONTH1 be sacred to a @CAPS5.  Beauty is in the eye of the beholder.  Furthermore, for any given book there is at least one person who disagrees with its message.  A library is built for the education of the public, not for the interests of one person.  If one is offended by a literary work, perhaps he should just move on and find a book more suited to his interests.  The decision on the appropriateness of a novel is up to the reader, not the government or library or activist group.     Censorship of material in libraries would strip authors of their chance to let their works be seen by others, keep records of the human race secret, and take away the privelage of the reader to decide what is appropriate.  Authors endure long hours of practice and writing in order to have their thoughts read, and such a motive should not be taken away from them.  Every book represents some aspect of human life and records it for future generations to avoid previous mistakes.  And these 'mistakes' are decided by the reader, a decision that censorship takes upon itself.  Instead of choosing what books are seen by the public, perhaps libraries should just create an adult-only section to house the 'controversial' books; as a result, mankind would stay educated and free, and children would remain innocent.                                   -@ORGANIZATION2",6,6,,6,4.0,4.0,,,,,,,,,,,,,,,,,,
9292,4,"In the story, Saeng is being forced to adapt to an abrupt change when her family moves from vietnam to the United States. The story tells of how different things in the @LOCATION3 spark a memory of her life back in Vietnam. The second to last paragraph talks about the hibiscus, and the geese and the change of seasons. The last paragraph sums all that up, and how when everything farmiliar to her in Vietnam is being symbolized in the @LOCATION3, she will continue to try driving, and, ultimately, adapt to the changes the @LOCATION3 has brought her. This shows that Saeng can overcome her obstacles of the country, and is determined to do so. This paragraph is placed at the conclusion of the story because it reflects the theme of change and adaption throughout the story, but mostly reflection. The author takes time to explain how each individual item in the story reminds saeng of her old home, and in an effort to raise the tone of the story from regret and sadness to hope and optimism, the author recollects each each item in the final paragraph, showing that there is hope for Saeng and her family.  ",3,3,,3,,,,,,,,,,,,,,,,,,,,
18257,7,"Patients for me is hard but this is a time that I was patient. It was the first day of school, and it was the end of the day. At the end of the day there were volleyball tryouts. I wanted to try out but I didnít have my physical. So while everyone was playing volleyball me and @NUM1 other people were sitting and watching for @NUM2 @DATE1!!!. I wasnít vary patient then but @DATE1 on at the end of the tryouts my mom came to pick me up and we went straight from there to the sports center doctors office thingy, so I could get my physical done. So me and my mom went in and she had to sign and fill out paper work because she didnít make me all appointment. So that took about @NUM3 min. then we waited, and waited, and waited until @NUM4 and @DATE1 if you add that up this @NUM2 @DATE1 waiting there with nothing to do. I was patient but my mom definitely wasnít. So finally they called me in and they took my mom to a room to wait while they took my height and weight. Then they took me to the room my mom was in and we waited for @NUM3 min. then finally they gave us the paper/ physical, and then we left. Practice ended at @NUM7 and we didnít get home until @NUM8!!!. That is a time I was patient.",8,12,,20,,,2.0,2.0,2.0,2.0,,,3.0,3.0,3.0,3.0,,,,,,,,
10394,4,I think he means thas seasons change and that winter will come again. I think that is the test. ,0,0,,0,,,,,,,,,,,,,,,,,,,,
1392,1,"I think that computers have a good effect on people. When people are on the computer they are not on for very long. I also think computers have a good effect on people because of the new technology. Computers are positive and they can help you when you are stuck or need to look something up. To me computers are positive. When people go on the computer ther are not on for @NUM1 hours straight. Sure they might be on @NUM1 hours in a day but they do other stuff in between like school, meals and activities. Some people need computers for their @CAPS1. News @CAPS2 companies need computers for editing and printing out the papaer. They also put the news on there website. What would most people do without a computer? Computers are positive because of the new technology! The new technology is helping people interact over the. if you have a long distance friend or family member, there are how many ways to talk to them. You could use @CAPS3, skype, oovoo, @CAPS4 or even email. When I go on the computer I dont just sit and watch @CAPS5 @CAPS6 or @CAPS7 online. I interact with my friends @PERCENT1 of us population between the ages @NUM3 have a @CAPS3. @PERCENT2 have skype or oovoo and talk to people that are too far away to visit. Computers are positive because they can help you with school that you don't know just go on the internet and look it up if you need to translate @CAPS8 to @CAPS9 just go on the computer and translate it. @PERCENT3 of people learned a dictionary there own using the internet. If there is a word you want to know and isn't i the dictionary look it up and it will be online. Computers have a positive effect on people. Nobody spends so much time on the computer that they can't go outside or hang out with there friends. People actually need the computer for their @CAPS1 the new technology that is coming out is letting people interact with people across the world. They are positve to have for school work, definitions and even translation. Computers are not negative and they dont take away what you should do in life.",2,3,,5,,,,,,,,,,,,,,,,,,,,
20899,8,"We're happy together @PERSON1 told me @CAPS2 we lay on his bed. I just smiled and I knew this was going to be a really good relationship. @CAPS5 always made me feel so great. @CAPS5 made me feel beautiful. Now don't say your too young to know what love is ,@CAPS1 I've heard it from my mom every time I talked about him. But I know that no one has ever made me feel this wonderful about myself, made me feel perfect. When we are together it's fun. Most guys I have been with have not been @CAPS2 fun, @CAPS2 in our dates together, walking to the park too sit and talk, eating out to kiss in public. Before we were ever dating, We were best friends. We still are best friends. Everyone asked us @CAPS6 we were dating, The answer was always no we're best friend's, but I always wanted more. @CAPS5 has always made me laugh. I don't think we would have made such a strong couple @CAPS6 we didn't make each other laugh. Just thinking about @CAPS4 I first knew I loved him makes me laugh. I was walking to my @DATE1 class, and out of no where @PERSON1 grabs my arm and pulls me into a huge bear hug, and buried his head in my neck and laughed and said ""@CAPS3, you have some toilet paper sticking out of your pants"" I felt my face turn twenty different shades of red. I smiled and quietly asked him to hide me so I could grab it. When I got to my @DATE1 class I was thinking to myself @CAPS4 could @CAPS5 just say that to me, @CAPS5 must of wanted to embarrass me. But the more I thought about what @CAPS5 did and @CAPS4 @CAPS5 did it made me feel, well it made me feel like @CAPS5 really and truly cared about me. Wanting to help me out rather then embarrass me. I bet every other guy was laughing. Not @PERSON1... well after that happened we had a good laugh. After we laughed and joked about what happened to me, @CAPS5 looked up and kissed me. I didn't know @CAPS6 that was a best friend kiss, or a real love kiss. So I simply laughed. then @CAPS5 kissed me again. This time I knew it was a real love kiss. We weren't like most couples either. Which made us stand out, and the more we stood out the more people started to hate the fact that we were together. They would say some horrible things to me in the hallway about @PERSON1. Who knows what they were telling him. @CAPS7 some of my closest friends started to make rude comments toward me and @PERSON1. I know @CAPS5 didn't believe anything they were saying @CAPS1 @CAPS5 would laugh at everything people would toss our way. When @CAPS5 laughed I would always ask him whats so funny, @CAPS5 would say ""@CAPS6 they rumors aren't true then laugh about them, that way people will know your not bother by them"" I would have never thought about that. I'm the kind of girl who wears her emotions on her sleeve, so of course I would get a little peeved with all the stuff they were saying about us. After I started laughing at all the rude and nasty things people were saying,. They stopped talking about us, it was like magic. I never thought about being in @ORGANIZATION1 @ORGANIZATION1 let alone @ORGANIZATION1, and finding a guy that would understand what I'm going through. Let alone someone who is going through something almost @CAPS2 difficult. My brother went to prison @DATE1, and I don't think I could have be able to make it through @CAPS2 much @CAPS2 I did with @PERSON1. I cried almost everyday at @ORGANIZATION1 with him. It's been about a year now. Every time I go see my brother I remember what @PERSON1 said, ""@CAPS6 your happy the people around will be happy"" so I always put on a smile to see @LOCATION1, @CAPS7 though I know this will be the hardest years of my life. Laughing does really help. @CAPS7 @CAPS6 nothing is funny just laugh. God put you on this @LOCATION2 for a reason, and @CAPS6 you haven't found that reason laugh until you do. @CAPS1 the people in your life mean the world to you, and @CAPS6 they're down bring them up. I love @PERSON1 for helping me understand that life's to short to go unhappy then to have had a life without laughter.",17,20,,37,,,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,
7553,3,"The setting affected the cycist because it made his ride harder. For example, the weather was extremly hot. ìThe sun was beginning to beat down.î He says it didnít affect him, yet he was very thirsty and dehydrated so internally it affected him. Also, the weeds and snakes frightened him. ìtumbleweeds crossed my path and a ridiculously large snake.î This could not of made his ride easier. Next the hills and roads, ìover one long, crippling hill.î This proves how intense his ride was. Thats how the setting affected the cyclist in ìDo Not Exceed Posted Speed Limitî by Joe Kurmaskie.",1,2,,2,,,,,,,,,,,,,,,,,,,,
9872,4,"I believe that the author concludes the story with this paragraph for many reasons. One being the fact that she wants to snow sympathay for the hibiscus. Another reason would be showing that Saeng wants to make her mother very proud of her. Meaning that she doesnít want her mom to think that she is going to give up. This also contributes to the reason that Saeng believes in herself and she truly thinks she can pass the test. Lastly I think that this last paragraph snowed how Saeng wants people to know that even some as small and meaning less as a plant can help her overcome obsticles, and lead her to her dreams. The author chose this paragraph to end the story because of the main fact that how we know that Saeng will not stop believing in herself.    ",2,2,,2,,,,,,,,,,,,,,,,,,,,
10251,4,"The story ìWinter Hibiscusî by Minfong Ho,is about overcoming adversity. She concludes the story by writing ìwhen they come back [the geese] then I will take that test @NUM1). The main character, Saeng, had been having trouble at school and on her way home had seen an assortment of flowers that were indigenous to her homeland. ìSaeng felt a shock of recognition so intense it was almost @NUM2) The sight of those flowers namely the hibiscus reminded her of what she lost and offered comfort in the face of the memory. The winter hibiscus could still survive even though it was not in the land where it belonged. Her mother states ìItís flowers arenít as pretty but itís strong enough. Thatís what @NUM3). Saeng , after hearing this, decides that she could be strong, too, and would try to do her best in school. She would adapt just like the winter hibiscus.",2,2,,2,,,,,,,,,,,,,,,,,,,,
15780,6,"The builders of the Empire State building faced obstacles such as weather, chemistry, and construction issues in their attempt to allow dirigibles to dock there. For example, the height of the building meant that, ""the winds at the top of the building were constantly shifting due to violent air currents"". Due to the violent wind currents, the backs of the dirigibles would constantly orbit around the mast. Another problem that the builders of the Empire State Building faced was the gases that most dirigibles were made of. Most of the dirigibles from outside the country were made out of the gas hydrogen: an incredibly flammable gas. This problem was exhibited by the German dirigible Hindenburg that was destroyed by a fire. With this misfortune, the owners of the Empire State building noticed ""how much worse that accident could have been if it had taken place above a densely populated area such as a downtown New York"". With this realization, the builders of the Empire State Building finally came to realize that a dirigible dangling high above the street was not safe or a practical idea. Lastly, the construction of the building itself posed a problem the obstacles of the attempt to allow dirigibles to dock there. The stress of the dirigibles load and the wind pressure would put stress upon the frame of the building and would be incredibly expensive to modify. However, the builders fixed this problem at the cost of sixty thousand dollars. Unfortunately, the other problems with the construction were too great.",4,4,,4,,,,,,,,,,,,,,,,,,,,
12452,5,"The mood created by the author in the memoir is very cool and funky. I say this not to make fun of anyone but to thank them. The author says that his parents unwittingly passed on their skills and love for cooking. This piece of evidence is located in paragraph two. The mood is described as joyous, giddy, excited, and elated. This is because the author is starting to figure out what it's like to have a ""family that isn't related by blood but by race and culture. This evidence is located in paragraph @NUM1. The authors parents invited refugees to stay with them until the got back on their feet. His/@CAPS1 parents did this so whenever they needed anything than they would be alright. This final piece of evidence is located in paragraph seven. These are pieces of evidence that describe the mood of the memoir. (And also of where they are located).",2,2,,2,,,,,,,,,,,,,,,,,,,,
6706,3,"The features of the land around the cyclist caused him to confront  nature. when he began his trip with advice from ìold coggersî he ì rode out with strong legs and a smile.î As he came to the first town, he describes it as a ìghost townî having no water and no human contact for some time. This should have been his cue to stop and turn around in hopes of another route to Yosemite. But with strong determination, he rods on. Through the miles he incountered a ramshackie shed, rusty pumps, snakes,and the wicked terrain. The short rolling hills tested his ìinner spiritî and caused his dehydration to further. The land around the cyclist not only victimized his heath but also caused a poor way to spend a vacation.",2,2,,2,,,,,,,,,,,,,,,,,,,,
1468,1,"Did you know that four out of five households have a computer? But why so many? It's because computers have a positive effect on people, Have you ever thought why? With computers you can contact people in different parts of the @CAPS1. You can search up different information over the internet. Computers also benifit other electronic inventions. What do @LOCATION5, @LOCATION2, @LOCATION6 and @LOCATION7 all have in common? you can contact the people there with computers! while talking to people around the @CAPS1, you can learn something about a culture or lifestyle that you didn't know before. You just might make a new friend along the way. Picture if you will, a hard working business man who lives in the @LOCATION1. He works for a @CAPS1 - famous company and has to go to a meeting with the big boss is @LOCATION4. Wouldn't it just be easier to set up a video chat? That way, there's no hassle with a plane voyage and it's much easier. Why do you think it's called the @CAPS1-@CAPS2 @CAPS3? Over the internet, you can search up unlimited amounts of information. Animals, sports, a report to do on @LOCATION3, where do you go to find easy-to-read information instantly? Search him up on @ORGANIZATION1 or @ORGANIZATION2. You never what might find out. There are new additions daily. With no computers, how would you download music to an @NUM1? You can't, you have to use a computer. Computers benifit a lot of other electronic equipment. You can download videos, print out photographs and charge @CAPS4 and other electronics. Technology these days is empressive. It gave birth to the much-used computer. Computers have a large positive effect on our lifestyle. Contact with otehrs around the @CAPS1 is now easier than ever. Information can be found instantly. And with computers, other electronics can work as well.",4,5,,9,,,,,,,,,,,,,,,,,,,,
356,1,"Dear Newspaper, @CAPS1, I am on the computer alot. But I think it is one of the most addicting, time consuming inventions in todays society. Yes, computers have benefits such as talking to friends and family you don't see that often, doing school work, and gathering information. But in my oponion I the people should reduce their usage of computers. Sure, computers let you interact with friends in family via e-mail, or @CAPS2 messaging, or social networking websites such as @CAPS3 or @CAPS4. Guess what? You can easily communicate the old fashioned way with cell phones, or even writing a letter. See? There are alternitives for communication. Exercise is so important now a days, and people do not get enough of it. Did you know that obesity, has gone up @PERCENT1 since last year? Thats a fairly big percentage, and we don't want it to get any bigger. If people are wasting away, staring at their computer screen and not getting any sort or exercise in, the number will get bigger. Also, computers can cause all kinds of medical problems. For example, about a month ago my back was really bothering me. I went to the doctors and he told me one of the likley causes was leaning foward togo on my laptop. ""Computers can also cause vision problems and haedaches."" says specialist @CAPS5. Oz. We can prevent these issues if we take a stand against computers! We can limit our use to two or three times a week, and only use it for important reasons. I hope this really is an eye-opener to the negative effects computers have on us.",4,4,,8,,,,,,,,,,,,,,,,,,,,
16316,6,The first obstacle that the builders of the Empire state faced was the lack of suitable landing area. The second obstacle that the builders of the Empire State faced was that the architects could not simply drop a mooring mast on the top of the Empire State Building's flat roof. The greatest obstacle to the succesful use of the mooring mast was nature itself. The winds on the top of the building were constantly shifting due to violent air currents.,2,2,,2,,,,,,,,,,,,,,,,,,,,
1132,1,"Dear Newspaper, I disagree that computers are important to people because they have research, online colleges, and online stores. Those are my top @NUM1 reasons and I'm going to give more details. My first main idea is that computers help students find important information help students find important information on a project. You can do on the wikepedia to help find information about the battle of @LOCATION1 and other important history. one example is I went to american history.com to find good information about @CAPS1 alley @CAPS2 and what happened there. People also look up a lot of stuff that involves school. You can get research about the earth and what happens to it. My second main idea is that computers are good for people is when you finish high school, you can go to college. Some colleges can be found on the internet and you can go to college at home on your computer. One example is my cousin. She goes to college on the internet because she has to take care of her two children. Whenever you watch television you see a commercial about online colleges because they are trying to tell you to go to school online. My third and final reason why computers are good for you people is that some stores have an online store where you can look at what they have in the store. Children like to go shopping alot but they can't go to the mall or the stores because you don't want to go. You can let them see what they want and buy it online than going to the stores. It can be shipped to your door without going anywhere. My mom sometimes orders from @CAPS3.C @CAPS4 so she doesn't have to go there. It gets shipped to our house in less than a week. There was my @NUM1 main reasons why people should have a computer. They can find research, online schools, and online shopping stores. This can help people understand computers.",4,4,,8,,,,,,,,,,,,,,,,,,,,
1532,1,"Dear @ORGANIZATION1, In many ways computers have been very useful to the human rare. They can been used to look up information, talk to family and friends music etc. Don't you think people are wasting more time on the computer instead of getting exercise. It's clear that computers can do just about anything want than to do. But why spend your time on the computer when you can spend time with your family. Playing sports, or getting some fresh air. I think computers have a positive effect on people and negative effect one of the positive effects is being able to talk to your friends. i know sometimes we are not able to see them as much in school. In my opinion I think it is a great way so you can catch up on funny times that you can and friends shared. Now here comes the negative effect. Mang kids get bulled and picked by other kids over the internet. This can cause other kids to have a low self esteem, and cause dangerous events in the future. When it comes to computer they have saved many people life. Some of these ways are finding cures to harmful deases. Computers have information when serious weather storms are coming and prepare us for the weather. Wouldn't you agree that computers have played a huge role in our lifes. Sometimes we she take a break from them and enjoy nature. So have fun with technology and don't forget to stay active too.",3,3,,6,,,,,,,,,,,,,,,,,,,,
12295,5,"The mood the author created in the memoir loving and happiness. The mood was happiness and loving toward his two parents. Quote: ""I will alway be grateful to my parent for their love and sacrifice."" The mood show that the author had a great childhood and loved his neighborhood very much. Quote: ""I will never forget that house or its gracious neighborhood or the many thing I learned there about how to love."" The mood the author created also showed that he didn't care if they didn't have a lot of money, he loved it where he lived and all the people that live in it, even if they weren't a blood relative. Quote: ""Growing up in this enviroment instilled in me a great sense that family had nothing to do with being a blond relative."" To wrap it all up, the mood the author created in the memoir was about love and happiness.",3,3,,3,,,,,,,,,,,,,,,,,,,,
4392,2,"Do I believe that certain materials, such as books, music, movies, and magazines should be removed from shelves if they are found offensive? No. I strongly disagree. D     @CAPS1 you know that there is more than @CAPS5 radio station? Well, @CAPS3 you do. Not just @CAPS5 person should be able to talk for everyone. I enjoy every genre of music and books.  @CAPS4's pretty much my life. All I know is that when I get offended by a song, I change @CAPS4. When I'm reading a book I don't like, I put @CAPS4 down. @CAPS4's not your job to make my decisions. I live my own life and personally think you should live yours as well.     Books, movies, plays, games, magazines, all things of that sort are for our entertainment. If they began taking them off shelves because of vulgar things and things that offend people, then why do we have freedom of speech? Those people that are offended need to put whatever @CAPS4 is down and move on.  Just because a handful of people are offended by the everyday things that people use to stay amused, doesn't mean they need to be taken away.      Authors and directors spend months, even years making movies and writing books just to entertain us and feel accomplished. If they started taking them off our shelves and off the big screens, people would lose jobs. For example look at the @PERSON2 @ORGANIZATION1. That can easily offend a person, but those are brilliant pieces of work.      I am personally the kind of person that reads books that are suspenseful, books that keep me on the edge of my seat. People enjoy books that they can relate to, and some people can relate to those books that are 'offensive.' I, myself, have read a book that cinsisted of drugs and viloence that I related to and @CAPS4 helped me out, @CAPS4 made me realize its not always the right thing to do.      I think people need to realize that all those books, movies, magazines, and all the aboe that 'offend' them, are reality. No matter where you go, what you do, what you throw out, or what you keep in the house, your kids, parenst, friends, everyone will see @CAPS4 sometime in theirlives.      Viloence and drugs are seen everyday. Many more things that offend people are always going to be there. If all of those things are offensive to some people, then they need a reality check.  Books like that can influence kids to wanna go the rightdirection. They read a book or see a movie with a drug addict in prison and theyll think, '@CAPS2, I'm never going there.' @CAPS3, I can't say that goes for all kids in this world, but you get the jist of what I'm trying to say.     If @CAPS4's the parents that are worried about their kids getting into that kind of stuff, be my guest to remove @CAPS4 from your household, but not from everyone, not from the people who enjoy @CAPS4. I'm a strong believer that people know right from wrong, so why not just grow up a little bit and do what's right? Those books, movies, and magazines that are offensive, are enjoyable to me.      This makes me think of drama. People say they hate @CAPS4, but no matter what, @CAPS4's everywhere, and @CAPS4 will always be everywhere. If you can't get through life being offended every @CAPS3 and then, then how do you think you'll survuve. What do you think is in store for the next years to come?  You must learn to deal with @CAPS4.     Taking away all of these things, I think, is a mistake. If people are against @CAPS4, they need to worry about themselves and just leave @CAPS4 alone. They can make their own decisions, they don't have to pick up and @PERSON1 book when there is a @ORGANIZATION1 in their reach. That is what literature is about, writing. Do you honeslty think the author was worried about offending anyone? No, because the author or director whom wrote the book or made the movie, they knew what is was about and they know that not all of the world will see @CAPS4. Not all of the world will care to see @CAPS4. They know that people are smart enough to read the summary before they get'offended.'      @CAPS4 irritates me when people think they need to live for everyone. @CAPS4's like the saying, '@CAPS5 man's trash is another man's treasure.' You might not like @CAPS4, you might even hate @CAPS4. But once @CAPS4's out of your hands, the next person might come back and drastically fall in love with @CAPS4.     I think that just because someone picks up a book and @CAPS4 offends them, @CAPS4 doesn't mean they needed to whiped off the shelves. Grow up, put whatever @CAPS4 is that offends you down, and walk away.",5,4,,5,4.0,4.0,,,,,,,,,,,,,,,,,,
