essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6
17840,7,"There was a girl name @PERSON1. She loved spending time with her mom. Every weekend they would either @CAPS3 the movies, amusement or water park, or just stay home. This time was different though. @PERSON1 was even a little scared about @CAPS1 was about @CAPS3 happen. Today was a @DATE1 and @PERSON1 and her mom was watching videos of her mom when she was young. After the video, @PERSON1 and her mom looked at each other and laughed. Once they settled down, @PERSON1’s mom looked sad. “@CAPS1’s wrong mom?” @PERSON1 asked. “I have @CAPS3 go. I have @CAPS3 go somewhere for work and can’t take you with me,” mom replied. “@CAPS2 not?” asked @PERSON1. “I don’t know, but I need you @CAPS3 wait here with your father. I’ll be back soon,” the mom said calmly. With that @PERSON1’s mom left and drove away. @PERSON1 stood there confused and wishing her mom didn’t have @CAPS3 go. Then she went @CAPS3 the phone and called her dad. An hour later, @PERSON1’s dad came @CAPS3 her house. He calmed @PERSON1 down, who had been crying because she missed her mom. @PERSON1 went @CAPS3 her room and began  @CAPS3 wait patiently for her mom. Weeks past and @PERSON1’s mom still hasn’t returned. Every night now @PERSON1 cried hoping her mom would come. During the day she would wait watching for her mom. @PERSON1 wanted her mom more than ever now. Though see never complained @CAPS3 her father and understands that her mom left for an important reason, but still she missed her mom. Two years have passed since @PERSON1’s mom had left. @PERSON1 didn’t cry as much but still waited. Waited for her mother @CAPS3 come back. One day @PERSON1 heard a knock on the door, she answered it and there stood her mother. They stood on the porch for a moment, then hugged each other. They both cried and her mom whispered “I’m sorry.” @CAPS3 @PERSON1. Now @PERSON1 and her were unseperatable. They never left each other’s side again.",11,12,,23,,,2.0,3.0,3.0,3.0,,,3.0,3.0,3.0,3.0,,,,,,,,
13468,5,"the mood they created in the author in the memoir was very diffrent from other people We all have diffrent mood swings but some people have the same and it never changes, one way you need to change this how you act around others and how to get to know them the way they are around and not with friends.",0,0,,0,,,,,,,,,,,,,,,,,,,,
16361,6,"Builders in The Mooring @CAPS1 by @ORGANIZATION2 face many obstacles when working to allow dirigibles to dock on the Empire State Building. In order to ensure safety and eliminate problems involving the stress load and pressure of the dirigible on the building, the building would need ""to be modified and strengthened to accommodate"" the blimps, and these modification would cost up to sixty thousand dollars. Many of the blimps were filled with hydrogen, an extremly flammable substance that could put the building and the City of New York in great danger if a dirigible was to blow up. Because winds ""on the top of the building are constantly shifting due to violent air currents,"" there was difficulty controling dirigibles and keeping blimps still to keep passengers safe. There was also a law against the height of airships in urban areas. Using the mooring mast on top of the Empire State Building would result in breaking the law since the Mast was too low. These difficult obstacles proved too difficult to overcome. as the mast is not seriously used by dirigibles.",3,3,,3,,,,,,,,,,,,,,,,,,,,
4662,2,"When people think of a library they think of a quiet place to study and read. Teachers use the libraries for many different things. One thing they use it for is movies on certain topics. Another is for books on certain people or events. They even use it to get magazines for projects and to catch up on the world outside of school. So what is my opinion on offensive materials getting removed? I'll tell you what it is.     Kids watch movies in class all the time. Some are not appropriate at times, but some are very insiteful and helpful. I think if the teacher watches the movie first and thinks that it is too bad for children in say elementary it should be banned from that schools library, but for high schoolers chances are they have heard or seen worse. So with saying that movies should stay in the libraries of high schools but not all should stay in the elementary's.     Books are another good resource if used correctly. They help kids in history learn about old war hero's and past events. Some books should be kept behind the counter and only used for certain classes though. Like for instance books that tell specifics about drugs. They should be taken off the shelves , put behind the counter; and if someone really needs a book about them like for medicine purposes to become a doctor then all they have to do is ask.     Magazines are good for a couple of different nice things. One thing is projects. If you have to do a project over something like food and cant use a computer, magazines are a great way to get good pictures. Another thing its commonly used for is just flat out entertainment. Like when you get bored of reading a book that you just picked out because of looks or if a book is too hard to read you could get a magazine.     So in reality some things should be kept and others taken away. People spend lots of time in the library for many different things and that will never change. Movies are a good source of entertainment and that won't change either. So I guess i'm half and half on keeping or getting rid of offensive materials.",3,4,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
13594,5,"Narciso Rodriguez creates a mood -- feeling, rather -- of belonging, ""home"", and comfort. He recalls growing up in an apartment where ""countless extended family members came and went"" and his life was full of people from his community -- cousins, aunts, friends. Narciso recalls that his parents ""always kept their arms and their door open to the many people we considered family"" -- and there is a sense of belonging. Comfort: ""the innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm home.""There's also a sense of thanks in this -- gratefulness, one could say. Narciso's parents left everything behind when they immigrated to @LOCATION1 from Cuba -- and as he says, ""I will always be grateful to my parents for their love and sacrifice."" And this -- all of this -- creates the sense of ""home"".",3,3,,3,,,,,,,,,,,,,,,,,,,,
10161,4,She ended it with that paragraph because she wanted to prove even though she misses the “old centry” she will adapt and survive.,1,1,,1,,,,,,,,,,,,,,,,,,,,
15331,6,"Basically this excerpt is talking about the ""The Mooring Mast"". It is all about the construction. One of the obstacle the builders of the Empire State Building faced to is the safety. ""Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable."" This quote reveals that the dirigibles they made is highly flammable and it's dangerous for people's lifes.  Pretend that the dirigible is on fire while it's flying up high to sky, it causes lifes.     The other obstacle the builders faced to is that it against the law. ""The other reason practical reason why dirigibles could not moor at the Empire State Building was existing law against airships flying too low over urban areas."" Even though the building is the tallest building in New York. But it is still too low for the laws. Airship can not fly that low over the urban area, it causes accidents.         The Empire State Building is over 1,250 feet, which means on the top of the build has strong and forceful winds and the like dirigibles couldn't stop and get close to the top of the building. ""In December 1930, the U.S Navy dirigible @CAPS1 Angeles approached the mooring mast could not get close enough to tie up because of forceful wind.""",4,3,,4,,,,,,,,,,,,,,,,,,,,
12747,5,"In the memoir 'Narciso Rodriguez' the mood of it was happy and was meant to sorta touch someone. In his memoir he explains something he found fun and amusing that he still does today ""a love of cooking that is still with me today (and for which I am eternally grateful). Passionate Cuban music (which I adore today)"". ""In our neighborhood despite customs elsewhere, all of these cultures came together in great solidarity in friendship"" this shows the neighborhood he lived him was happy and united. ""My mother and father had come to this country with such courage, without any knowledge of the language of the culture. They came selflessly"" this shows that he wanted the readers to know how caring and loving his parents were.",2,3,,3,,,,,,,,,,,,,,,,,,,,
9600,4,"The author concludes the story with a sentence about retaking her test when the geese are back and the hibiscus is budding because they each represent something else. The geese represent change because they change their environment in the winter just like Saeng changes her environment by going to the plant place. The hibiscus reminds her of home because at her home there are similar plants. The hibiscus budding represents a new life just like the one Saeng has to live in a new home. Overall, the sentence that the author era’s with is used to show @CAPS1 life as compared to the geese and hibiscus.",2,2,,2,,,,,,,,,,,,,,,,,,,,
3180,2,"Sexual conduct, language, and criminal behavior are three big things in my school, and community. Certain books, movies, music, and magazines are all about those three things. If they are in our libraries, how can teachers and administration keep us from it during school? I think the censorship of some movies, magazines, and especially music should be highly discussed, and more strict.     We do not really have a lot of movies in our school library, but I do know that there are some in the town library. Parents and adults do not want us growing up so fast, and yet they allow sexual, crude language movies to be on the shelves of libraries. If it is such a big deal, I think they need to be removed. I'm a big believer on the fact that if it happens, it is going to happen no matter @CAPS1 precautions are taken. But with that said, we can still take the needed precautions to keep it from kids that are too yound to see them, like under the age of @NUM1. It is not just movies that we have to worry about though.     @ORGANIZATION1 is a magazine that is devoted to giving their readers tips on sex, problems with their sex lives, and the occassional '@CAPS1 to wear this @DATE1!' articles. I will say that I have read this magazine, but it doesn't appeal to my interests. Some kids today though, are very attentive to those subjects. Again, that goes back to the problem of kids growing up too fast. I have noticed in my school alone, that it is a rapidly growing problem. If magazines like this weren't on the shelves for us to see whenever we enter a library, maybe we would not be as keen to the idea. If we were not introduced to it so early, we would not be going behind our parents' backs trying to do it. @ORGANIZATION1, and other magazines like it, needs to be taken off the shelves as soon as possible. Music is a world-wide phenomenon.     Say a child around the age of @NUM2 is listening to the new @CAPS2' @PERSON1 song. He is being introduces to crude language, sexual behavior, and criminal acts in the @NUM3 minute time period it takes to listen to the full song. Seriously, it only takes that long for a child to be introduced, and it is only one song out of the thousands that are out there. This music is able to be accessed on many computers, especially in public, town libraries. We are not allowed to act like that in school, and if we are going to be spending @NUM4 of our childhood/teenage years here, why let us listen to it? If you walk into a library, all you have to do is sign your name, the date, and the time you got there to access a computer. After that, they can not tell you to get off of it, unless you are violating the law or looking up something not age appropriate. Music does not fall into that category. It, too needs to be taken away if the language, sexual conduct, and criminal behavior messages are adult rated.     I, personally, love magazines, movies, and music. They are my three m's and I live by them. But not the ones that are going to get me in trouble, put wrong messages in my head, or cause me (subconciously) do participate in a criminal act. I always allow my mother or father to read books, listen to music, and watch movies with me. If they are not pleased with @CAPS1 it is, I will not do it behind their back. The censorship in libraries needs to be more strict. If it were more strict, it would keep our younger children from growing up to fast and keep teens from participating in criminal acts. The censorship in libraries is an ongoing problem and it needs to be fixed.",3,4,,3,4.0,4.0,,,,,,,,,,,,,,,,,,
12279,5,the mood of this is gratful becaause @CAPS1 is gratful of what her parents did to help her have a better life in america. @CAPS1 was gratful of how her parents left their friend and career just so @CAPS1 can have a better life. @CAPS1 is gratful they gave up alot for her,1,2,,2,,,,,,,,,,,,,,,,,,,,
12338,5,"The life @PERSON1 lived as a child was a paradise in his eyes. He learned what a family really was, people who cares for eachother no matter what. And in his eyes, his whole community was one big family. His parents were kind, giving and generous to everyone. Despite the different customs elsewhere, all of these cultures were united as one family. They would lend a hand for anyone who needed it, because they know that they'd do the same for them. Throughout his life, he'd never forget his wonderful childhood and all the things he was taught, @CAPS1 and Generosity.",2,2,,2,,,,,,,,,,,,,,,,,,,,
9888,4,She was upset with herself because she bought the hibicus and not the plant seeds. So she starts crying because she remembered how pretty their old one used to be. When the snow melts and the flowers start to bloom is when she is going to take the test again. The author ended the paragraph like that to show a new begining next year.,1,1,,1,,,,,,,,,,,,,,,,,,,,
17937,7,"One time I was patient for the doctors and I had a great time. Another time I was patient, I was at the dentest. My therd time I was patient when I was going to @ORGANIZATION1 and it was boring waiting but I was patient. Last but not least I was patient to go on the tower of terror. It was the funest ride there.",5,4,,9,,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,
4261,2,"I believe that censorship within libraries and any other public media source is wrong, immoral, and unfair. Authors, artists, phtographers, etc. have the right to freedom of speech. Why should the consumers not have the same right to choose what they expose themselves to? The censorship of any media should not be allowed in public consumer spots, not only because it goes against basic american rights, but it also takes the responsibility, originality, and expression out of @CAPS1' lives.      If a parent or gaurdian did not wish for their child to be exposed to certain genres of certain media, isn't it their responsibility to intercept that from their childs environment? If a parent really abhors a certain genre, then it is up to that parent to create a surrounding in which they feel that their child is safe. It is understandable that some genres of music, magazines, books and movie contain material that @MONTH1 be too graphic or mature for reader of a certain age, but situations like this in today's world is unavoidable. In my experience, I know that when I was to young to understand the happenings of @NUM1, my parents intercepted the stories from me. My parents turned off graphic or violent television when I walked in the room. They felt that this sort of material was inappropriate for someone at age @NUM2, so they exerpted that material from my environment. When you become a parent, you take on responsibility for the life of another person. This responsibility includes the childs health, safety, and his/her surroundings. Why can't @LOCATION1 leave the parenting of children to the parents?     When children turn into teenagers and teengers become adults, they earn many privelages. They earn the right to drive, then the right to vote, then the right to drink responsibly. There is a maturity level that goes into making descisions on your own; if you are mature anough to decide who you want to run your country, how could you not be mature enough to decide something as insignificant as music choice? Authors, artists, composers, and phtographers, all by living in @LOCATION1, all have the right to the freedom of speech and freedom of expression. By censoring what products are published and put in public takes away that right. Some @MONTH1 argue that the artists and authors still have the right to express themselves, but they are expressing material that is to risque or graphic to promote. This is an understandable point, but who is the government to promote only what they want to promote? Why should the government have total control over the @CAPS1 are exposed to? If this were to happen, could it easily be taken too far by power hungry poloticians? Wouldn't @LOCATION1 no longer be a democracy, but rather a communist country, like @LOCATION2?     American prides itself in being a 'mixing pot', and being accepting. If @LOCATION1 were to be like @LOCATION2, that would mean the restriction of expression and originailty throughout the country. Would you really want to live in a country where originality isn't really original, and acceptance was only what the goernment decided was acceptable? Would you be proud to live in a place where people don't have the opportunity to express themselves to others freely? I wouldn't.      Although the censorship of media through a library is only on a small scale, but censorship is censorship. It is discrimination agaisnt composers of a certain genre of works. It is the removal of choice from @CAPS1' lives. It is denying the composers their right to freedom of speech. Whichever way you look at it, censorship is censorship, and censorship is wrong",4,5,,4,4.0,4.0,,,,,,,,,,,,,,,,,,
18813,7,"Be patient a day whn I had to be patient was on my birth day and I was waiting for my dady to give me some money so I can go to the ?? I waited all day until @NUM1, oclock and when he finly agree I got @NUM2, dollars and it was worth being ?? case if I would have he wishing him he would probly had lowerd the price and it would have been my falt so in far ?? last stone wish my mother to ?? me up from football practice and the  ?? we wait  for a awil and I was wast I was the last are ?? those my envelopes that ?? and I was up under a tree when it was raining and lightnig so I cldnt put in my helmet as it wouldhav ?? me cage held etrest lighting is eanelusoin being ?? is infected was your dad show how that ?? feel or act beides she wouldn’t want have one rushing me unti ther lack around and let them wish cuse if its my cuos its my chance two turn around so if you that type by situation just don’t rush for future ??",4,6,,10,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,
7351,3,"In the essay “Rough Road ahead: Do Not Exceed Posted Speed Limit.” By Joe Kurmaskie. The features of the setting affect the cyclist because he was on a bike and it was hot he ran into bumpy roads, and hills. For example he says “Not June miles into the next section of the road. He noticed the terrains changing. Flat land was replaced by short, rolling hills.” @CAPS1 example is “Wide rings of dried sweat circled my shirt, and the growing realization that he could die from heatstroke.” These examples show that it was not easy and how the features affected the cyclist. In conclusion this story shows that you should never take directions from a old person, exspecially if its hot and you are riding a bike.",1,1,,1,,,,,,,,,,,,,,,,,,,,
13233,5,The author's mood that he wanted you to feel was that your family and house was loving. he mentions a lot that his parents would let friends and @CAPS1 come eat at dinner table for because they would help the authors family in the long run. The mood shows that the author liked his home life growing up and that his family admired were they werer from.,1,1,,2,,,,,,,,,,,,,,,,,,,,
21532,8," ""@CAPS1 days are diamonds and @CAPS1 days are stone,"" are the famous, melodic words of @LOCATION1. He was absolutely right and the day of @DATE1, was a very stony day. It began when I woke up late, having stayed up until eleven o'clock the night before in order to finish my homework. As I hurriedly pulled a sweater over my head, I ran downstairs and out the door, to school. Running under the dreary gray clouds, I suddenly remembered the geometry test that was scheduled for today. By my seventh period geometry class, the sleep deprivation was kicking in and my head was pounding. Of course, this had to be the day that @PERSON1 decided to cheat off my test. As his eyes swept over my paper for the third time, I sighed and stared pointedly at his own paper. I should have simply shifted in my seat so he could not see my test, but I wanted him to get the point. @PERSON2, however, seemed to think I was cheating off of @PERSON1. I took the reprimands silently and went to my locker. After collecting my belongings, I turned to go home. A loud ripping noise caught my attention and I realized, with a groan, that I had just torn my sweater on the corner of my locker. Without acknowledging the stares of my peers, I turned and ran out into the pouring rain. Once I had reached my quiet road, I could not contain myself. With my face turned towards the stony sky, I shouted until I my throat felt like sandpaper. I had never had any sort of emotional breakdown before and the feeling was strange and alien to me. I hoped that no one would ever see me like that, as I had transformed into a stranger, hurt and lost. Following my explosion, I trudged slowly home and entered the house to find my @NUM1-year-old sister, @PERSON3, begging me for macaroni and cheese. I sighed and put a pot of water on the stove. Maybe it was cruel fate or possibly just stupidity, but either way I ended up with half a pot of steaming water spilled down the front of my body. Granted, it was not very hot, as I had just put it on the stove, but all I could do was sit down on the cold kitchen floor, put my head in my hands, and cry. My sobs sounded like a frog croaking. I looked up suddenly, however, when I felt a small hand tapping my shoulder. ""@CAPS2?"" @PERSON3 asked tentavely. ""@CAPS3 did the dog say to the cat?"" I just stared at her with leaking eyes. ""@CAPS4 are a cat-astrophe,"" she answered herself. A small smile was set on her pink lips as she started giggling. Then I started giggling, too, which led to uncontrollable laughter. It was a ridiculously humorless joke, but the laughter felt like cold water running over the painful burns the day had forced upon me. There we sat, a giggling little girl and a messy, laughing teenager, sitting on their kitchen floor on a very grey day. One little joke, with just one fit of laughter, had transformed my entirely stoney day into a perfect little diamond.",25,25,,50,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,
16061,6,"The obstacles the builders would have to face would be things such as structural @CAPS1, and worrying about future technological advances. Even if they found out how to land a dirigible on the platform, what about advances on them or new transportation methods. The structural @CAPS1 was a quick fix, by reinforcing the supports to the building itself.",1,1,,1,,,,,,,,,,,,,,,,,,,,
19270,7,"I’m constantly patient moioly because of my younger sister. Sometimes its easier than others to be patient with her, but most of the time I’m able to manage. I think this is a great example. One chilly @DATE1 @TIME1 I was in my mothers room and I saw her doing her make-up. I asked “@CAPS1 did you get @CAPS5 good at putting make-up?” @CAPS2 responded “with patience and years of practice.” The next day when I had gotten an allowance, I asked my mom “@CAPS3 mom, can we go to @ORGANIZATION1, later?” @CAPS2 replies “@CAPS4, @CAPS9?” I answered “@CAPS5 I can get some make-up to practice with”. “@CAPS6.” @CAPS2 says. When we get there, there’re @CAPS5 many choices to chose from! I asked my mom to help me select the best ones! After we check out; its time to go home and practice! Sadly my first lesson in make-up didn’t go to great, but I did ask my mom for some help and @CAPS2 said “@CAPS8, I know you’ll catch on soon!” and I wondered out loud “@CAPS9?,’ @CAPS2 almost said as a whisper “because any can pay someone else to do their make-up and hair, but almost no one can or will take the time and patients to learn it their self.”",12,10,,22,,,3.0,3.0,3.0,3.0,,,2.0,3.0,3.0,2.0,,,,,,,,
6495,3,"The second photograph better communicates ideas similar to the ideas expressed in the essay “A sea worry “, because the story is about a boy who surfs as a job & in the second picture a boy is surfing. The author says “my son body-surfs. He says it’s his “job”. That quote was explaining that he’s a body-surfer & it’s his occupation. This is the reason I chose the secod photograph.",1,2,,2,,,,,,,,,,,,,,,,,,,,
10400,4,"The author concludes this part, because it made the story stand out a little. For example when Saeng said that she ment when the plants came back. It also gave the ending a little something to hang on two, rather than staping on talking about the v or geese to get the reader off topic. Last she also ment when the geese came back.",0,0,,0,,,,,,,,,,,,,,,,,,,,
6704,3,"The features in the setting of the essay affect the author in one major way, dehydration. There are several features that causes the author to dehydrate. First off, he is riding throught a desert located in california. This means that there is bent from the sun constintly beating down on him. Also the change from “Flat read”, (Kurmaskie) to “short, rolling hills” (@CAPS1) also affected him, getting dehydrated. This change cased him to use more energy to climb up the hills which means he used more water because he got thrister faster. This is how the features in the setting affected the author of the essay “Rough Road Ahead: Do Not Exceed Posted Speed Limit.”",2,2,,2,,,,,,,,,,,,,,,,,,,,
1294,1,"Imagine our beautiful town filled with unhealthy, lazy, noninteracting and addicted people. The issue to grapple with is should you the local people, spend more time on computers or not, I believe @PERCENT1 that we should not spend all of our time on computers. It can ruin your eye sight, you don't enjoy nature while interacting with people, and most importantly it make you very unhealthy. Can you picture @CAPS1 person in your town blind and having glasses or even going to the @CAPS1 @DATE1? Just ask eye @PERSON1,"" @CAPS1 year I get and more people coming to the eye doctors. You might say that it is good for me but it is not good for you. When you are always on the computer it erodes you eye-sight over time. ""@CAPS2, many people wear glasses now more then ever. @DATE1 @DATE1 in the local newspaper, they had a chart that showed how many people ruined their eyesight over the years from computers. It went up almost @PERCENT2 from @DATE1 year and @PERCENT3 from the year before. Almost everyone that has a computer and is addicted to it has glasses. Have you looked outside lately? Have you notice that @DATE2 is coming and there is leaves on the tree now? If you were one of the people that is glued to the monitor of your computer then I doubt you were. Computers and technology ruin your time with your family. Many jobs on the computer how out it isn't a @NUM1 job. In that time you could be spending time with your precious little girl or even the best friend out side in nature having fun. @DATE1 year I wanted to play catch with my dad, but was on his old computer doing what he does. I didn't want to play alone so I just stayed inside and went on my computer for the day. Do you want that to happen to @CAPS1 person, everyday I wouldn't. Yes, people would rather be a couch potatoe and chat online, eating a bug of a million junk food chips instead of going out and interacting while slaying fit, but now it is important that you do. Just picture lazy, obese. People sitting on their couch all day with their eyes blood from stearing at the monitor for hours. But why do you than you @MONTH1 ask, it is because they never some outside. They never go for a jog or eat healthy foods. That is very unhealthy and can higher your chances of getting different cancers. Just ask @PERSON2 from the hospital,"" @DATE1 one guy was rushed to the hospital because of a very common cancer that you get from unhealthy living, he passed away @NUM2 days later. It was very sad."" I strongly believe that being on the computer to long is a very bad idea. It can ruin you eye-sight, you never get to see nature and interact. But most importantly, it is very unhealthy. It is now or never, You would never know if you can be that man in the hospital with that cancer. The issue to grapple with is should you take that risk or stay fit, healthy and happy? So take a joy, eat a healthy, snack, and limit your time on the computer.",5,4,,9,,,,,,,,,,,,,,,,,,,,
8996,4,"Confidence, persistance, memories – all things that Saeng has “that helps explain why the author concludes this story with this paragraph since Saeng moved from her own country, she has not been very happy, she was upset pretty much the whole time and misses everyone and @CAPS1 from Vietnam; @CAPS1 she sees reminds her of it, that last paragraph, where it says, “then I will take that test again,” shows that she has confidence in herself and wants to try harder next time. She shows persistence when she says she will try again and hopefully, she won’t give up, Saeng misses almost @CAPS1 from Vietnam, even the food. She also misses her family and how they look and dress. Her memories were probably hold her back from concentrating hard on her drivers test, she knows she wanted to do good so she bought the flower in hopes that would make her feel better. Hopefully, Saeng’s life will get better in the United states and she will learn to love this country.",1,2,,2,,,,,,,,,,,,,,,,,,,,
19354,7,"Elkhorn jr. High school, @DATE1, @PERSON1 colbonthorne was having A pretty bland days, he absolutely hated school, he just wanted to go home, @CAPS1 his teacher told him to sit down shut up , and do his work , so he trys to kill time by flicking erases toys at the chalkboard. after about sixty eraser tops, he looks at the clock and it reads, @TIME1. He complains to his teacher and she says''. @PERSON1 if you don't be patient I'm going to send you home!'' @PERSON1 exclaims,'' @CAPS2 @PERSON1, to detention after school'' so @PERSON1 sits down in fear of detention and does his work, all day, withought complaining ''finally''. The teacher says when the @ORGANIZATION1.",6,8,,14,,,2.0,1.0,2.0,1.0,,,2.0,2.0,2.0,2.0,,,,,,,,
16557,6,"The people who were attempting to allow dirigibles to dock at the Empire State went through many obstacles. They would first have to modify and strengthened the buildings frame to accommodate this new situation. The architects designed a shiny glass and chrome-nickel stainless steel tower that would be illuminated from inside, with a stepped-back design that imitated the overall shape of the building itself. After doing all of that work they then found out that the mast of the Empire State building would never work. The greatest reason was saftey. Most dirigibles from outside of the United States used Hydrogen rather than helium, and hydrogen is highly flammable. The biggest obstacle was nature itself. The winds on top of the building were constantly shifting due to violent air currents. The other practical reason why dirigibles could not moor at the empire state building was an existing law against airships flying too low over urban areas. The law made it illegal for a ship to ever tie up to the building or even approach the area. By the late 1930's the idea of using the mooring mast for dirigibles and their passengers had quietly disappeared. Dirigibles instead of becoming the transportation of the future, had given way to airplanes.",3,3,,3,,,,,,,,,,,,,,,,,,,,
15497,6,"Durining the @DATE1 and the 1930s, there was a fierce competition arising over constructing the largest building. To set the Empire State Building apart from the @ORGANIZATION1 decided to put a mooring mask for dirigibles. This would have both meaning and make the Empire State Building the worlds largest building. The mooring mask was certin to fail for a few reasons. For one, forign dirigibles used hydrogen instead of helium. Hydrogen is very flamable and would cause a huge fire @CAPS1. Another reason is above the Empire State Building there are strong winds and currents that are constantely shifting. This would make it very difficult to control the dirigible. Pilots unable to control the dirigible would have great difficulty @CAPS2 their dirigible. Lastly the mooring dock failed because of the law. This law stated that it is illegal to fly air ships to low over urban areas. On 1931 @CAPS3 Clavan @CAPS4 the @CAPS5 of the mooring mask. By the late 1930's the Idea was dead.",3,3,,3,,,,,,,,,,,,,,,,,,,,
14995,6,"In the short story, ""The Mooring Mast"" by Marcia Amidon Lüsted, the builders of the Empire State Building faced many obstacles when building the mask. The entire steel frame of the Building would have had to be strengthened to hold the weight of the mast. The mast, which towered at over @NUM1 feet tall, would have stressed the steel frame of the Building, making its foundation weaker. To hold the mast, ""Over sixty thousand dollars' worth of modifications had to be made to the building's framework."" This meant that the builders had to really think through the process of how they were going to get the mast to not bend the steel frame. Another obstacle the builders faced was a new law that forbid airships from flying too low over urban areas, such as New York. Therefore, ""This law would make it illegal for a ship to ever tie up to the Building or even approach the area. ""Because of this law, the mast was very rarely used. Regardless of what they tried, the builders would have to make big changes to the Empire State Building's framework in order to have the mast. However, the new law prevented airships from docking there, so the mast was not used as often as originally projected. The mast did help make the Empire State Building the largest building in the world at 1,250 feet, but it forced strengthening and fixing of the building's framework, and the mask was not used as much as the builders thought.",3,4,,4,,,,,,,,,,,,,,,,,,,,
3013,2,"A book represents a person's beliefs and feelngs about a topic. Therefore censoring books is wrong because it goes against freedom of speech. I do not believe books, or other media should be removed because while it @MONTH1 be offensive, if it is the truth about something then we need to read about it to prevent tragedies from happening again. A person who finds a topic offensive isn't forced to read about it. If we do not accept other people beliefs, we are just as prejudice as the books we are trying to censor.      Many books that are threatened by censorship are books about historical facts, such as the holocaust. I think we have the right to know about important events. For one reason, if we forget about such things, than they are more likely to be repeated. Do we really want the murder of millions of people to be repeated? Just becaused we are ashamed of something dosen't mean we should sweep it under the carpet where it can lay hidden waiting to stike again like a hungry alligator. Instead books about prejudice events should be kept out to show an example of how we shouldn't act.     While some books are censored because of shame, some are censored because a certain group of people @MONTH1 find it offensive. There is a much easier solution that censoring those books. The offended groups should just ignore the book. If it is offensive in the first place then no one should be forced to read it. The book shouldn't be forced in any other way like posters, and television broadcast. It should be kept in a certain section of a library so parties wishing to avoid it can.     The main reason for a book to be censored in the first place is because someone finds in offensive. However, isn't keeping someone from saying something just as offensive? To @CAPS1 A @CAPS2 is a big target for censorship, but it is about treating everyone fairly. If that book like that was censored, it would be like saying some people are better than others. Another big target for censorship in some countries is the @CAPS3. Censoring that book would basically tell the @CAPS4 population that they are wrong.     Censoring something is wrong. Not only could it cause sad events to repeat themselves, offended parties can just simply avoid the book. While some books offend people, censoring a book can be just as offensive to other parties. The simplest thing to do is to leave it up to the reader to decid if they should read it, or not.",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,
3058,2,"All throughout the world there are libraries.  Librairies have all different kinds of materiel stacked upon shelves.  Most of the material is helpful and enjoyable but some is not.  I think libraries should be able to have whatever they want on their shelves.  Yes, i understand some of this material @MONTH1 be inappropriate for a certain person but there is a way you can fix this.     If libraries have inappropriate books, movies, music, ect.  I think they should be able to keep them.  Just because some people do not that material does not mean everyone won't like it.  Everyone has their own style, everyone likes different things and has different opinions.  Isn't that what makes the world go around?       Adults @MONTH1 have a problem with the offensive material because they have children who go to the library.  I understand there concern but there can be a way to stop them from getting to the inappropriate material.  If libraries are going to have this kind of stuff in their libraries i think there should be a blocked off room where kids can't go.  That way the people who like that kind of stuff can still get to it but the children can not.       We go to school for a vast amount of reasons.  Some being; to learn, to get us ready for college, and to be independent.  While we are at school not only are we learing things like math and evolution, but we are also learing whats going on in the world around us.  If you haven't noticed, all that is out there anymore is bullying, cursing songs and horrifying movies.  We, as children and teenagers see and hear about this everyday.  Since we learn and already know about all of this 'offensive' stuff, why not have it in our libraries for other people who want to study it?     There is alot of different kinds of material in libraries.  Some good for kids and teenagers and some inappropriate.  I understand the concern for parents on censorship in public libraries, but there is a way to stop it.  I think as long as its blocked off into a different room, everyone will be fine and it will cause no harm",3,4,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
12349,5,"The mood created by the author is @CAPS1, @CAPS2, and relaxing. I think that because all he's talking about is his family and how much his parents did for him. For example in @CAPS3 @NUM1 it says ""I will never forget how my Parents turned this simple house into a home."" To me that sounds like @CAPS2 because he knows he can always come home to his Parents if he ever need help. Another example is in @CAPS3 @NUM1 it says ""I learned there about how to love"". That to me sounds like when he was growing up it was rough and he never actually loved some one in his life until now.",1,3,,2,,,,,,,,,,,,,,,,,,,,
