essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6
12393,5,"Based on the memoir the mood created by the author in the memoir was filled with lots of love and satisfaction. It was filled with love and satisfaction because Narciso and family loves everyone for who they are. People from all over came and be apart of the family and it was alright with them. It said in paragraph @NUM1 that growing up in there environment instilled in them a great sense that ""family"" had nothing to do with being a blood relative. In there neighborhood, despite customs elsewhere, all of the cultures came together in great solidarity and friendship. They were all proud and happy with everyone coming together as a family. In paragraph @NUM2 Narciso said that he will always be grateful to his parents for their love and sacrifice. Narciso had a loving mood because he is grateful for what his parents done for him. Last but not least in paragraph @NUM3 Narciso also had a mood of love and thankfulness because he learned the real definition of family and love. Narciso proclaimed, ""I will never forget how my parents turned this simple house into a home.",4,4,,4,,,,,,,,,,,,,,,,,,,,
6081,3,There are numerous features in the setting that effect the cycleist. For example  the rough road. A nother example is the tumble weed and the snake also affected the cyclist. In conclusion those are the reasons the setting affects the cyclist.,2,2,,2,,,,,,,,,,,,,,,,,,,,
15228,6,"There were many obstacles that the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. According to the author, ""... was destined to never fulfill its purpose [Empire State building being a dock for dirigibles], for reasons that should have been apparent before it was ever constructed."" As the author points out, there were many problems with this idea. The reasons were: safety, strong winds, and laws prohibiting this to happen. The safety issue was that the dirigibles used hydrogen which was highly flammable. In fact the Hindenburg was destroyed by a fire. If a dirigibles burst into flames while near the Empire State Building, it would be very harmful to the many people in the city around the building. Strong winds were another problem because the Empire State Building is so high, the winds at the mooring station would be violent and unpredicting. This would make it difficult to land at the mooring station and if it successfully did attach, the back end of the dirigibles would be blown around by the wind. The final problem was that there was a law forbidding aircraft to be a certain distance from a city. This law was trying to prevent aircraft from crashing into city. With all of these problems, it is clear that this plan could never have worked effectively.",3,4,,4,,,,,,,,,,,,,,,,,,,,
4759,2,"Today in the media there are many things that can be found offensive. Movies, books, songs and magizines are a few examples of where someone might find something offensive. I believe that whatever is put into the media has a purpose.      If someone thinks that something is offensive I think that they should just take what they find offensive away from themselves and not take it away from everyone else also. When a song artist comes up with a song there is a reason for why they put what they do in their songs. Sometimes they do it to get a point across to the audience.      When someone finds a movie offensive there is a reason for why it is the way it is; it's to get a point across. If people find the movie offensive they just simply shouldn't subject themselves to it. If they don't watch the movie they won't have anything to be offended about.      Certain books in libraries are found offensive to some people just because they don't agree with what is in them. If there is something in a book that you don't agree with you don't just take the book off the shelf and throw it away. Other people might injoy reading that book. If the book is thrown away no one will have the chance to read it besides the person who threw it away.     I do not believe that media that is found offensive to some of the public shouyld be removed. Not everyone finds certain things offinsive in the media. Again, everything that is put onto the market and into the media has a purpose; it's purpose is to get a point across to others.",3,4,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
21266,8," This is the second time I have been to @ORGANIZATION1 and I can't wait to go on all the rides. The lines are extremely long but I am with some family that I haven't seen for a while so we talk and catch up. My uncle who is there with us tends to play tricks on the kids and embarrass me. He has given me wedgies, put his kids diapers under my pillow, and many more crazy tricks. I knew this trip would be no different so I tried to stay clear of any plans he had in mind. @CAPS1 was going to be a rather warm day today so I put on some basketball shorts and a t-shirt. We headed out with five kids under the age of @NUM1 so I knew we would be going on some smaller rides. After we went on ""@CAPS1's a small @ORGANIZATION1"", we decided @CAPS1 was time to go to the bigger rides but we would need some lunch first. We went to a burger shop and were waiting to get our food, so me and my uncle decided to have a spit ball war. We were shooting across the isle from table to table trying to dodge people walking by. I hit him twice in the side of the cheek so he told me I had won.  Once we ate our food and went outside to leave he told me, ""@CAPS2 see who can hold your little brother above their head for the longest"". I not thinking about @CAPS1 said, ""That's easy!"" and lifted my brother up. Little did I know that was a big mistake. He walked over and pants-ed me in the middle of the walk way. I stood there with a kid above my head and my pant's at my ankles. People sitting down at tables stared and laughed as they saw all this happen. I was so embarrassed, how could I be so stupid to fall for his trick. I couldn't believe I had fallen for @CAPS1 again. @CAPS1 happened so fast and I didn't know what to do other then chuckle inside. After that we decided to head to space mountain to get some fast passes. They allowed for you to not have to wait in line and go to the front, but they could only be used for certain times. We had to wait for about twenty minutes and @CAPS1 was raining. So we put on our blue @ORGANIZATION2 ponchos and the kids were playing tag. My brothers were the loud crazy kids that always have energy and don't stop running. They would keep coming up behind me and hitting me in the back and running away. After about the fifth time I couldn't take @CAPS1 anymore so I told them if they hit me again, they were going to get hit back. After about two minutes I got hit in the back again so I turned around and walked up to a kid in a blue poncho and hit him on the back of the head. Little did I know I had just hit a random little kid in the back of the head. I felt horrible as the kid looked up at me with a blank stare wondering what had just happened. I was so embarrassed that I ran and hid behind a tree as my my uncle and parents were apologizing for what I had done. Although my family was embarrassed for what I had done they were laughing hysterically inside at the same time. I had no idea that the kid wasn't my brother and could only imagine what that kid was feeling like.",19,19,,38,,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,,,,,
4349,2,"Some materials in libraries @MONTH1 have information that is offensive towards others.  But should they be removed if they are found offensive? Some people believe that they should be removed depending on how bad the offense is. But materials @MONTH1 be removed if it is sexual, racist, or life threatening offense.     Some material @MONTH1 have offensive comments that is sexual. If its an offense that is sensored and the author or artist of the material went too far, then that @MONTH1 be a good reason for the material to be removed.  It @MONTH1 make the person feel emotions that bring them down.  It @MONTH1 also make the person feel violated and offended.     There @MONTH1 be material that has racist comments.  Racism is one of the biggest conflicts in the world today.  It is something that starts fights and arguements.  It also causes individuals to feel bad about themselves.  Racism can cause people to feel very hurt also. So if there is too much racism in a material, then that should be removed.     There are some material that @MONTH1 have offense that seems life threatening.  Say that it is a book about the whole nation and the author slips in something that @MONTH1 seem like the nation would be in danger, someone @MONTH1 feel offended and want that material removed.  Material with too much threat in it @MONTH1 make one feel like their life is in danger or like something bad is going to happen.  They would feel a life threatening offense and want it to be removed from the shelves.     So should offensive materials be removed from the shelves? Yes they should.  If they were to be found sexually, life threatening offense or had racist comments, they should be removed so individuals won't feel these offenses are life threatening, hurtful, or cause negative emotions",3,3,,3,4.0,4.0,,,,,,,,,,,,,,,,,,
12501,5,"Narciso Rodriguez expresses many moods of happiness in the memoir. @CAPS1 is thankful, ""But, in reallty, there is no way to express my gratitude for the spirit of generosity impressed upon me at such an early age and the demonstration of how important family and friends are."" That statement shows how thankful Narciso is to have such a wonderful life full of great friends and families. The mood of the memoir is very up-beat because Narciso is talking about how great his life has been since @CAPS1 was born. ""I've often told them of my admiration for there strength and perseverance, and I've thanked them repeatedly."" That quote shows how proud @CAPS1 is of his parents because they gave up their families, friends, and careers so that @CAPS1 could have a better life in @LOCATION1. Narciso says, ""my mother and father had come to this country with such courage, without any knowledge of the language or the culture."" @CAPS1's saying that @CAPS1's very happy that his parents did that for him. Many quotes from the memoir support and set the mood to describe Narciso's life.",4,4,,4,,,,,,,,,,,,,,,,,,,,
16124,6,"Al Smith's plan to add two hundred and fifty feet of height onto the Empire State Building by attaching a resting stop for traveling blimps was plaussible in theory, but as it was put in motion the workers had to face multiple obstacles that ultimately made the attempt unsuccessful. The easiest and the only fixable obstacle was the issue of the added stress the blimp put on the building's frame. The whole building had to be strengthed to adjust to the pressure, but the workers eventually got the construction done. However, the biggest thing that hindered the mooring mast from being successful was nature itself. The winds that high in the air were constantly shifting violently, so even if the dirigible had been attached to the mast, the back of it would swivel around uncontrollably. Unfortunately because they would have landed high in the air, using lead weights the control the back of the aircraft was impractical. The prevention of natures problems is not possible, and similarly nothing could have been done to fix the issue of unsafety. Most blimps outside of the @LOCATION2 used a more flammable gas inside of them, and landing a dirigible that could catch on fire high above New York City was an extremely dangerous idea. There was nothing the workers could have done to solve other countrie's blimp composition. Finally, if nothing else, there were solid laws that made it illegal to ever have anything tied up so low over and urban area. Obviously, this obstacle couldn't have been overcome without waiting years and a lot of legal business. Placing the mooring mast on the Empire State Building with hope to land dirigibles seemed good, but during the actual process many obstacles were presented, most of which had no solution. In the end, the hope to ""equipp [the building] for an age of transportation,"" had to be given up.",4,4,,4,,,,,,,,,,,,,,,,,,,,
21193,8," For a year and two months I'd devoted my life to horses, school, and @CAPS1. We started off as friends in @CAPS2 grade, and it escalated to a relationship in @LOCATION1 grade. We ended up breaking up later on that year, but we continued to remain 'friends'. Obviously I still cared for @CAPS1, but I didn't believe he'd felt the same. But apparently I was wrong, we began a new relationship on @DATE1 at @NUM1 pm.    It was the perfect start to our 'perfect relationship'. He and I were inseperable from the get go, we literally did everything together. I was @PERCENT1 irrevocably in love with @CAPS1. Between the two of us, we shared some crazy memories and inside jokes. I could probably write a best selling novel of all the memories we had, and I honestly believed that @CAPS1 and I were going to be together forever. I thought everythign was going fine, till he had to lay it out, he liked someone else.   At that point, I had no idea where our relationship (or I) stood. I didn't want to know. I couldnt keep putting my heart in the open if it was going to get stomped on, but I loved @CAPS1 and was willing to do anything to make it work. I stayed the night with @CAPS1, and we talked till @NUM2. He and I decided to attempt to make it work, but there was no guarantee it was going to.     The next day, everything seemed fine. I was still extremely irritated that he liked another girl, but I was using all my power to make the best of what we had. We decidded to take his dog, @CAPS3, on a walk. We held hands as we walked, but it was too quiet. Why? He was texting @CAPS4. By that time, I decided that was the final straw. It felt like I was getting in the way, so I felt that the only choice I had left was to leave @CAPS1.  I walked in the door an hour later absolutely devistated. I cried till I felt I couldn't cry anymore, and then I would cry more. At the time, I truly felt that the world was ending right before me. My life was over. My days became long and depressing, and I felt that all I could do was give up. My heart shattered everytime I saw @CAPS1, and it made it even worse when people constantly asked about what had happened. I couldn't tell them, it wasn't a moment I would want to relive. I couldn't stop thinking about @CAPS1, and about all the memories we'd shared. That year and two months has been the greatest period of my life.   Almost everytime I thought about @CAPS1 I would cry. I couldn't stand the thought of not having @CAPS1, and thinking about @CAPS1 all the time made me into a walking zombie. I couldn't eat, I couldn't drink, and I would vomit because of the stress. But as I sat there in alone thinking of the memories, a miracle happened: I laughed. I was shocked, but it made me realize that I needed to keep living. I don't regret any of the time I spent with @CAPS1, he changed my life. He taught me so much about loving someone. I knew from that small laugh, that things were going to get better. A spark of hope, I would be happy again. ",15,20,40.0,40,,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
51,1,"Dear Local Newspaper, Have you ever wondered how to get somewhere and you didn't have a map or @CAPS1 near you and the only thing that was the near you was a @CAPS3. Well I am saying you should go on it and search were you want to go. Computers are very helpful in every one's daily life they have so many facts and interesting things on them, @CAPS2 about again trying to figure out were someone lives it's very easy, go on google and type in someones's adress and there you go. The @CAPS3 is also very good because have you ever thought about one of your friends or a special someone and you havent seen them in like a really long time and you miss them well no problem mostley all computers have some sort of camera in them were you could video chat or just chat regular on the enternet. That is very helpful because even though you could just go on the phone and call them it's better to do it online because how about if you havent seen them you want to see a picture of them they could just send it to you on some sort of chat page or just your email. It is so much better then mailing one picture in the mail and it takes days for the mail to come if you could do it the faster way on line and on video chat it will be better.. The @CAPS3 is also very helpful because how about one day you want to go some were and you dont know what the weather is going to be well you could go to put on the tv and see but there is so many communications and you cant really see because they move the weather days fast. On the @CAPS3 you could type the weather in for one week and it will tell you and you could look at it for as long as you want and it will stay there so you could see the whole week without the screen having fast as the image is not in the light light or if it's to dark. The @CAPS3 is so helpful. People do say that it is good to get off the @CAPS3 and go for a walk outside in nature I do agree with that but people and children do get their exercising by walking around the house and going outside going shopping. Computers are helpful and nice and another thing is say one day you are online and you are looking at clothes or shoes and you want to buy them but you dont want to go to the mall a half hour away from were you live you could just buy them online and they will be shipped to your house and you dont even have to lift a fingure. They are also good because they have like a dictionary on it were if you dont know how to spell a word you type it in the best way you can and it corrects your spelling and tells you what the word is, also the computers have pictures of everything, if you want to see how something looks like you can type it in and shows you. with all the facts I have given you I hope you agree with me that computers are very helpful nice and safe.",5,4,,9,,,,,,,,,,,,,,,,,,,,
1325,1,"Dear Local Newspaper, @ORGANIZATION1 has been a discussion around the @LOCATION1 for decades now. People cannot agree on whether computers are a good privelage to the society or just bumping it down year after year. I think computers do have a positive effect on people. This is because they teach hand-eye coordination, give them knowlege about cultures around the world, and allow people to communicate with one another. Do you think the downsides really outweigh these positives? Hand-eye coordination is not something you are born with. You gain it as you get older and acheive practive. Computers help with this goal. ""@PERCENT1 of people who go on the @ORGANIZATION1 frequently, have been horrible at catching a baseball before going on the @ORGANIZATION1, and after have caught every time."" says biologist @PERSON1. And it not only helps with baseball, but with other sports such as juggling, golf or tennis. If you get very good at these sports, you can play them for fun, or even as a proffessional. Who knew that playing on the @ORGANIZATION1 could get you so far in life?! Did you know, according to ""Time"" magazine, that people who go on the @ORGANIZATION1 are better able to focus on tasks, such as schoolwork, because it enables your hands and eyes to work together as one? And everyone knows that if you get good grades in school, almost any job you could be qualified in? Then, you can earn a good amount of money, and live your dream life!! Oh, great another @NUM1 hour day of school. Hhmm. What do I have first block? @LOCATION3 history. What? Yes! We're doing a culture project! That means I can easily go on the @ORGANIZATION1 and find out great things about what place I'm assigned. That's another up-put about computers. Easy access to tons of useful information. I have cheerleading everyday after school until @NUM2. If I have a project, I don't have hours and hours to look in books and find out what I need to know. Computers allow me to do my sport and still get a good grade in school. @PERCENT2 of people use computers to do their informational work about faraway places. It is faster and more accurate. You could just search through your bookshelf to find an almanac. But once you find it, you would need to check the copyright. Hopefully it's recent. If not, you're in trouble. Would you feel like prying through more shelves to be acccurate? Facebook, @CAPS1, @CAPS2. All new ways to communicate with people. Just another useful effect on people. Forgot to write down your homework? Hopefully your friend didn't and you can just ask them. ""@PERCENT3 of people don't chat with others online."" says @LOCATION2 @ORGANIZATION1 expert. Most of it has to be for some reason or another. Such as homework, what happened that day, or how they haven't seen eachother in forever. Don't you chat with people online? Trust me, it can be a gradesaver. Maybe this will help you conclude that computers give a positive effect on society because of handeye coordination, information, and chatting. What would we do without them?",5,5,,10,,,,,,,,,,,,,,,,,,,,
12840,5,"The author created a warm, loving mood throughout the memoir. ""Passionate Cuban music (which I adore to this day) filled the air, mixing with the aromas of the kitchen. Here, the innocense of childhood, the congregation of family and friends,... formed the backdrop to life in our warm home."" (@CAPS1 @NUM1). This quote represents a warm mood because he talks about what he loves, such as Cuban music, and how friendship and family really come together to form his life growing up. ""It was a close-knit community of honest, hardworking immigrants who extended a hand to people who while not necessarily their own kind, were clearly in need."" This quote clearly represents a loving mood throughout the memoir because, like the first quote, it represents friendship and family. but also represents love and caring between all members of his childhood community, showing the reader that the community cares for each other, and they are all loving of each other. The mood changed near the end as well. It turned into totally love and warmth, but also happiness. ""It was a simple house that my parents welcomed other refugees to celebrate their arrival"" (@CAPS1 @NUM2) this shows happiness because even though they are poor when they arrive in @LOCATION1, they are still celebrating the possibilities that are facing them.",4,4,,4,,,,,,,,,,,,,,,,,,,,
13147,5,"Memoirs have a certain mood that the author usually works around with. In the memoir Narciso Rodriguez, the author explains his family in a very @CAPS1 way. The author talks about his love of cooking, how his parents want to give their children a better life by moving to @LOCATION1 leaving loved ones behind, and the author @CAPS1 his house.The kitchen was the very heart of the home to the author. His parents was very skilled in cooking, which passed onto their children. The author says on paragraph @NUM1, ""… A love of cooking that is still with me today (and for which I am eternally grateful)."" This shows the author's love for culinary skills. Next, is how the author's parents love their children. They didn't know anything about @LOCATION1, but moved there just to give a better life for their children. The parents had to leave their loved families, friends, and country. For example, on paragraph @NUM2, it explains what the parents had to. ""They came selflessly, as many immigrants do, to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved."" This quote shows the parents realy loved their children wanted them to be happy. Finnaly, the last sentence of the memoir, ""I will never forget how my parents turned this simple house into a home."" states how the narator feels love for his parents and his home. This all shows that the narrator is happy with his family in pleased of where he lives. In the memoir Narciso Rodriguez, the mood is @CAPS1 . The author shows this by @CAPS1 the culinary art his parents, and his home.  He is grateful for what he has, and has love for his family and home.",4,4,,4,,,,,,,,,,,,,,,,,,,,
15085,6,"The builders that were attempting to build a dock on the Empire State Building, had to face many obstacles. First, the girigibles were similar to huge ballons, @CAPS1 they were composed with hydrogen and helium. In the expert it says, ""Most dirigibles from outside of the United States used hydrogen rather than, helium, and hydrogen is highly flammable."" (pg @NUM1.) @CAPS1, if a dirigible caught on fire while it was stationed near the Empire State building, it may also catch the Empire State Building on fire. Resulting in a hazardous environment for the employees, and passengers.Next, attempting to tie down a dirigibles to a building, is known to be illegal. On the expert it states, ""The other practical reason why dirigibles could not moor at the Empire State Building was an existing law against airships flying too low over urban areas."". If anyone disobayed this law it may result in punishment; as a result, it would create a new obstacle the builders would have to deal with.Last but not least, the idea of docking airships to a building is extremely unsafe. ""The @CAPS2 Mast"" by Marcia Amidon Lüsted gives an excellent third reason why airships are unsafe, ""Fearing that the wind would blow the dirigibles onto the sharp spires of other buildings in the area, which would puncture the dirigible's shell."" If a disaster ever took place, many lifes would have been lost or severely injuried. Finally, the builders and architect would have an extremely hard time convincing high government officials to allw air ships to dock on the empire state building, because the bad certainly over powers the good.",4,4,,4,,,,,,,,,,,,,,,,,,,,
1465,1,"Dear @PERSON1, I am on the side of computers. You @MONTH1 think I'm only saying that because I'm @NUM1 years old and it is basically what I do for fun. Computers do benefit society because they are fun, a source of communication, good for schooling and education, and for work. Computers are not just the @CAPS1 but also @CAPS6 procesor and @ORGANIZATION1 and everything like that. Computers provide games for everyone from ages @NUM2 to @NUM3. When it is raining outside your parents are at work and you are by yourself and have nothing to do, turn on the computer. Play a game. There are many fun websites made for everyone. Computers also provide an exellent source of communication. There are all different kinds of @CAPS2-mail. @CAPS5, @ORGANIZATION4, @CAPS3, @CAPS4, and many other sites are exellent for talking to friends. Not everyone has a cell phone so when you talk to them via @CAPS5 or any of the others it is nice to chat. Computers provide an exellent source of education. If you are doing a history project and you need more information and pictures, log onto a computer and @ORGANIZATION3 it. At our school we have edline which tells us all of our homework assignments. It is extremly handy. Now they also have schooling tutors online. It is great. Computers are great for work. @ORGANIZATION3, @CAPS6, @ORGANIZATION1, @ORGANIZATION5, and other @ORGANIZATION2 wear or other compnies. You can find your information and make something out of it. It is very, very useful for buisness workers. As you can see, computers have a lot of great uses. I think computers effect people in a positive way by helping them in positive ways. Computers allow fun, communication, educational purposes, and work uses. Computers are a good thing to have around, @CAPS7't you think?",4,4,,8,,,,,,,,,,,,,,,,,,,,
7315,3,"The features of the setting greatly affect this cyclist. At first he is fine riding along the old-timers “shortcut” as he states that “things began well enough. I rode into the morning with strong legs and a smile on my face.” But what he didn’t know was this was the beginning of a very rough day. He arrived at the first “town” which was a ghost town. He wasn’t overly worried yet but at about sixty miles in on his journey he came to a ramshackle shed, several rusty pumps, and a broken down corral. The cyclist explains how he had drank a lot of his water and was in need of some. He tried the pumps but he explains how “a far like substance oozed out, followed by brackish water feeling somewhere in the neighborhood of two hundred degrees.” A couple miles later he came to a highway sign that read ROUGH ROAD AHEAD: DO NOT EXCEED POSTED SPEED LIMIT. The cyclist continued on desperate for water. He even came across a snake. He was now fearing a heat stroke. He came to an abandoned grape juice factory and hung his head. The cyclist then was almost completely dehydrated from the long, tiring bike rid. The cyclist was sure he was going to die from dehydration or a heatstroke that this terrible ride had caused. He finally came to a shop a drank from the sink. So this ride was torturous due to the setting.",3,3,,3,,,,,,,,,,,,,,,,,,,,
9914,4,"In the story “Winter Hibiscus,” the author concludes the story with, “when they come back, Saeng vowed silently to herself, in the spring when the snows melt and the geese return and this hibiscus is budding, then I will take that test again. The author’s reasoning for saying this is because the presence of memories from Saeng’s homeland comforts her. So much that they she will pass her test with ease because she will not be nervous. “it was like walking into another world,” said Saeng, when she entered the florist shop, after failing her drivers test. It was almost as if she completely forgot about failing and was only thinking about the plants, flowers. The flowers take her to a happy peace and make her feel at home. Like everything is going to be alright. This is  why the author concludes with such a sentence because us as readers should show memories of her farmland will help her pass her drivers test.  ",2,3,,3,,,,,,,,,,,,,,,,,,,,
4216,2,"What do we find offensive? In a library there are hundreds of materials that can be offensive to anyone. For example with movies there are horror, sci-fi, comidey, romance, advinture, etc. and all of them are offensive to someone. If we were to take down all of the movies that are offensive to a person all the movies would be taken off.    Should we take all things that are offensive to us off the shelves, or leave them so people who do enjoy them do. I belive that we should leave these materials alone. It should not be right for us to choose what a public library should and shouldn't have on their shelves.     If a person finds a item offensive, then they should ecnore it, not make a big deal of it. Many poeple learn to keep their oppeins to themselves but some do not. People who juge by what they don't like, tend to make themselves known",3,3,,3,2.0,2.0,,,,,,,,,,,,,,,,,,
10460,4,The reason why they include the story with the paragraph is because they talk about the same thing. Then they probably included the story with the paragraph might have been to show the good relationship between the mother and daughter and how they can do things together. Then in the story they talk about going to Canada together.,0,0,,0,,,,,,,,,,,,,,,,,,,,
3258,2,"Library @CAPS1:                                    @CAPS2 or bad?      It is a very rare occasion that i go to the library, i'm a typical guy, i like sports, video games, and hanging with my friends. When im not in school i try to stay away from everything that reminds me of it, like libraries. Those very rare occasions when i do go to the library, for a summer reading book for school, i usually browse around to see what they have on the shelves. Some of the stuff i see at libraries catches my eye, and not because it looks like a @CAPS2 book, but because it's shocking to see what they allow to be even put on the shelves.     On the book shelves that i have walked by i have seen romance novels and they arent as bad as i would have thought, at first they catch my eye with the titles because they are usually kind of out of the ordinary. I feel that these books aren't innapropriate for young adults, but younger kids and pre teens should'nt be reading them. So as long as there is seperation between the kids section and adult section then i think it is completely okay to have romance novels and any other graphic novels up on the shelves because they are types if literature.     Now magazines on the other hand can be taken either way. Gossip magaziines can be entertaining, but they can also be highly offensive. The problem with magazines alot of the writing is people's opinions and they could be talking in a very negative wasy about some people or some things. I think its up to the library to make a decision on that but if someone complains about it i think the library should be kind enough to take it off of the shelf. They are also magazines that show off models in swimsuits and clothes, and i feel that if the guys or girls are nude at all in the magazine they should either be in a back room and have people request to see them or they shouldn't be in the library at all. I've seen parents walk into a library and their son asked them why that magazine had a half naked lady on it and i just felt like it was highly irresponsible for the library to just leave these magazines out for kids to see them and then bug there parents all day about what they saw at the library.     Music and movies are not that hard to control from them getting into the wrong hands. Now a days @CAPS3 cases for music have stickers on them that say parental advisory, so i feel that the library should be able to have any types of music on the shelves because music now has warnings on the cases. Movies are the same way, they have ratings. If the librarian see's a @NUM1 year old kid trying to check out a rated @CAPS4 movie then she should be fired, because there is cleary no reason why she would do that. Excuses cant come into play here because if you look at the rating and then you look at the person you can usually see if the movie is appropriate for them or not. Now @CAPS5 movies should not be in libraries at all, libraries are supposed to be a place to get something nice to read or listen to. Pornography in a library is like haveing strippers in school, it is just not ethical.      In conclusion i feel that cencorship in libraries is a @CAPS2 thing to have. If libraries organize things well and make sure kids aren't in ares that they shouldn't be then everything should be fine",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,
3437,2,"If you get offended because of a book, magazine, music, or movies than don't read, watch, or listen to it. America shouldn't be censored.     Censorship should be fo young childen. If your grown and get offended by something having the '@CAPS1-word' on it then don't read it. If a movie drops the '@CAPS1-bomb' then don't watch it. i completly disagree with someone wanting to remove vulgar words.     I don't get offeneded by swearing because its usually used in a funny way, like telleing jokes, or it makes a crappy song good. Censoship is helpful, but vulgar things shouldn't be removed from society, and it never will.          More often than not, kids learn cuss words fom paents or friends. If you don't want your kid to cuss or be surrounded by cussing then remove them from that situation. It's the parents responsibility to protect or 'censor' a childs environment.",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
13250,5,"In ""Narciso Rodriguez"" by Narciso Rodriguez a happy, loving and grateful mood is created. Narciso writes ""Growing up in this enviroment instilled in me a great sense that ""family"" had nothing to do with being a blood relative."" @CAPS1 loves the people that @CAPS1 calls his family, even if they aren't really related. @CAPS1 talks about Alegria, his first friend, and Sergio and it Edelmira, his surrogate grandparents. Narciso aknowledges the fact that his parents left behind their old life and came to @LOCATION3 for him. @CAPS1 says, ""I will always be grateful to my parents for their love and sacrifice."" @CAPS1 knows that his parents care about him more than they can ever express. Narciso knows that his neighborhood was a huge part of his life and proves it by writing ""I will never forget that house or its gracious neighborhood or the many things I learned there about how to love."" I think that overall it is an upbeat article about a man's past, where she learned the defenition of love, and how grateful @CAPS1 is to those who taught him it.",4,4,,4,,,,,,,,,,,,,,,,,,,,
3893,2,"Censorship for books? Never thought I'd see the day. But, that doesn't necessarily mean I approve or agree. Just because I don't approve or agree doesn't mean I do not oppose it. I find that need taking a step back and arguing both sides is sufficient and fair. Shall we?      Among others, I find that if you censor one thing, you censor them all. Public items such as televisions, radios, magazines, and even books have wriggled their way into our not so perfect world. Yes, there are crimes and indecencies happening as you read this. But, is it entirely fair to say that these public items have completely influenced and brainwashed children into early adulthood? Maybe. Then again, maybe not.      It is true that children, at their youngest, are easily molded and cut out into who they will permenantly be, or at least until they're old enough to form their own opinions on certain topics.For instance, when I was younger, my cousin, who happens to be just a few years older than me, started to like a certain thing. After spending time with her for an elongated amount of time, I started to 'like' it too. I found myself obsessed with it. Now, before you start getting it into your mind that it was something bad, I can assure you, it was nothing other than stacks of @CAPS1 cards. Anyway, it wasn't until later that my mother informed me that it wasn't really my interest. It was hers. I modeled after her likes and dislikes. Every other child in the world has done something similar. What makes anybody think they wouldn't do the exact same after listening to uncensored music, watching uncensored television, or reading an uncensored book or magazine?      On the other hand, it would be unfair to take away some books that people find to be improper or indecent. If that were the case, nearly every book would be out of sight, but not out of mind. Today, you can't turn on the radio without hearing something about sex, drugs, alcohol, or smoking. Now, those things are a lot more accessable to anybody. You can't turn on the computer without advertisements for porn or other sexually crude websites popping up on your screen. Books have gotten out of hand, as well.      The world nowadays has gotten ridiculous and out of place. But in the end, I'm sticking to my original opinion: If you censor one thing, censor them all. It's only fair. Radios, television, movies, and even @CAPS2's have been censored. Books are not as innocent as they seem, anymore. So yes, my final opinion is that libraries should, in fact, censor their books, or at least make an effort to. Libraries are places to learn and have fun doing so, not have a mental scar leading back to what they read in a 'harmless' little book.",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,
6739,3,"The setting will either effect the cyclist in a good way or a bad way. In the story “Rough Road Ahead” by Joe Kurmaskie it affects the cyclist in a bad way and a good way. In the story, it continues to talk about lack of water. “When I tried a drop or two it had the flavor of battery @NUM1). This shows that the heat made the water warm, so it did not cool him down. But a good way it affect them is pebbles. ""I read once that sucking on stones helps take your mind off thirst by allowing what spit you have left to @NUM2). This shows that even though he has no water the pebbles can make him less thirsty. This is how the setting affects the cyclist. In good way and a bad way.",1,1,,1,,,,,,,,,,,,,,,,,,,,
