essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6
3609,2,"Imagine your child or someone that is very close to you. He's only around @NUM1 old just starting to learn how to be an adult and take on responibliltys. He wants to try new things. He listeans to his friends talking about drinking alchol and how much fun is it. He thinks it sounds amazing to drink. He dosnt no something is bad about it or not. No one every told him. So he starts to drink an dlater died of alchol posing. Now, you dont want this to ever happen to someone who is very close to you. If people are to scared to talk about the bad things in life. Like sex, drugs, etc..Then they should make books and movies to show how bad these thing are. There should not be censorship in libraries. Some of you @MONTH1 say 'well there to young they cant hanndle these things yet.' @CAPS1 your opinon you should think of there maturity level, aslo they can learn from other peoples mistakes, and it would educate people.     How do you tell on someones maturity level? There are many ways to tell. If you talk to someone about sex and they start to laugh and make jokes then there not very mature. But, you cant asociate that every @NUM2 year old is immature. Many people @MONTH1 take this as a serious thing. Others @MONTH1 not but, they still will be able to see them in there own way. Putting censorship in libraries would not be a good idea.     Many topics in books, movies, music, magazines, etc.. @MONTH1 have inapropte things in them. Like sex, drugs, drinking, bad language. Should all these things be taken out on libraires and off the shevles? @CAPS1 a hard question to answer. But, what you can answer from that is it would allow people to learn from there mistakes. If theres a movie and a guy and he is doing drugs and later dies. People could assume that drugs kill you. But, what about the other thing? Its hard to show how its bad to say an offensive word to someone, that they herd on the radio. But, when they here that word or read about something or watch. They can ask about it and we can say that saing those things or doing them can be offensive.      Now, can you educate someone from letting the person listean, read , or watch about something offensive or etc..? It depends on the person. But, you can educate someone about the subject matter. No matter how offensive the topic is. We should teach people about them. If we dont, its bound to repeat it self. Say if we censor the holocaust becuase of how horifying it was. No one would no about it and we would most likely repeat the holocaust. Censoring certain things a library would not be that good of an idea.      Ceratin people can hanndle talking about certain subjects. Its not always a good thing to censor offensive subjects. We need to teach people about these thing to educate them, and also so they can learn on what has been done and not repeat it, also some people can handle these materials, they just need to have a high maturitly level. These are some reasons why there should not be censorship in libraries and other places",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,
21412,8," embarrassing laughterHave you ever thought some thing was really funny where you felt like you where going to pee your pants? Or have you felt like the side of your stomach was going to explode because you where laughing @CAPS1 hard? well this happened to me it was all @CAPS1 crazy like a dream it was during my @NUM1 grad @DATE1 to be exact. My brother @PERSON3 and my friend @PERSON1 and i where walking through the park minding are own bissness just trying to have a good time. My brother was talking to @LOCATION1 about this really funny joke that he herd at school i don't remember the joke but i do remember how funny it was because i nearly peed my pants it was @CAPS1 embarrassing but at the same time funny i don't no why though. @CAPS1 i told them if they don't stop telling each other jokes i might pee my pants. But of cores what any brother would do is just keep on going they thought it was just @CAPS1 funny well not me i thought it was mean and painful if you no what i mean because i had a full balder. My friend @PERSON1 the sweet, loving person she is suggested to go find a bathroom, @CAPS1 off we went on the mission to find a bathroom @PERSON3 my brother said ""well i believe that there is a bathroom up this hill lets check it out and see if it is open @CAPS1 @PERSON2 can go to the bathroom"". little did we no that it was @DATE2 and the bathrooms where closed for the workers to come in and clean.when we mad it all the way up the hill i latterly ran to the bathroom i never felt this way before it was just @CAPS1 painful i could not put it into words.soon enough i found out the doors where locked i was @CAPS1 mad and devastated. @PERSON3 and @ORGANIZATION1 thought it was funny because i had to pee really bad and the bathroom was close they where laughing @CAPS1 hard, but i got tired of hearing them @CAPS1 i ditched them to go find the closes bathroom sadly it was a mile away that mad me @CAPS1 mad i wanted to cry. But of course that would get me no where! this is what i sad in my head ""that means i need to run"". I ran back up the hill a crossed the bridge and tors the nearest store as possible. FINALLY!!! I found a store it was a sigh ofreal eff I was @CAPS1 happy i could barely breath at this point. i walk into the store up to the store clerk and ask them @MONTH1 i use your restroom they point me to the detraction i walk in there head held high and felt like i accomplished something even though i did not except the fact i did not pee my self thank god!! @PERSON1 and @PERSON3 finally cough up with me they walk into the sore looking for me i walk out of the bathroom to find them standing by the door waiting for me then all the sounded i see a change in there face they are laughing i ask them whats @CAPS1 funny and they point at my paints, i looked down and i see water all over my pants i must off got water on me when i was washing my hands well that's embarrassing. but to this vary day when i look back to that moment i laugh to every time i hear it because it was s embarrassing but at the same time it was funny as it can get.",15,17,,32,,,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,,,,,,
18642,7,"A time I had to be patient was when we went to @LOCATION2. It was a @NUM1 hour flight with a two hour layover in @LOCATION1. It was really hard for me to be patient because I really wanted to go to @LOCATION2. In the layover to pass time I listend to my ipod and used my macbook pro to get on face book. It really helped me be patient because it took my mind of @LOCATION2 and we were in @LOCATION2 in know time, and when we arrived my patient’s paid of because I got to swim on beaches and party I @LOCATION2 for @DATE1 break @DATE2 that is my story about a time I was patient.",8,8,,16,,,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2.0,,,,,,,,
3831,2,"'Do you bleieve that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive?'  No, I do not believe just because someone individually finds something offensive means everyone else does.  Everyone has a different opinion, we're all different.  We need variety of all books, music, movies, magazines, etc..  Censorship is understandable, in some ways.  Without a variety for all would leave everyone less choice.       Your opinions, decisions, outlook on life yourself is one of a kind.  How are you to tell someone they can't listen to a certain song or read a specific book?  Exactly, that doesn't make sense right?  If individuals didn't have options of choices there would be no entertainment.  In my opinion; if someone has such a problem with a certain topic, subject, etc. then leave it alone.  It's a big world with more than just you with your opinion.  Be open minded!     Someone else is probably writing this essay with the total opposite response to this prompt.  It just goes to show no ones opinion is right or wrong.  Individuals should all have individuality.  Without variety, how is that possible? From music, books, magazines, movies, etc.- disagreements are one thing but in questions like this you have to agree to disagree",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
1726,1,"Dear @ORGANIZATION1, @CAPS1 you know that @NUM1 in every @NUM2 @CAPS2 families own a computer? Computers can be helpful if you need to write an essay for school, but when it comes to family vs. computer the average kid will usually pick the computer. Computers are taking away family time, exercise privledges, and time spent on school on school work. ""@PERSON3, get off the computer and come play '@CAPS3' with us!"" @CAPS4 mom's will say this to childeren at least once as week, the answer that is @CAPS4 common is ""@CAPS5!"" @CAPS6 childeren from the ages of @NUM3 to @NUM4 would rather spend time on the computer weather it's playing games or talking with friends. This is on issue that needs attention. Families should start to spend more time together instead of hanging out in front of a screen. My friend @PERSON1 has a little brother that is always playing games on the computer. Whenever @PERSON1 wants to play hide and go seek with him he always finds a way out of playing with @PERSON1 play computer. Aport from spending time with family computers take away @CAPS6 kids exercise privlidges. One example is that last week it snowed and I wanted my neigbor @PERSON2 to come outside and have a snowball fight with me but, she said had to finish a level on a computer game and it was realy important. This proves that it takes away time outside alone with exercise. A walk in the park with friends sounds relaxing to @CAPS4 people except for @CAPS4 teenagers would rather talk to their friends using a computer instead of actualy spending time with them. Lastly if time is being spent staring at a screen. When does homework got done? I took a survey recently among the eighth grade and the results showed that @PERCENT1 of the people that don't do their homework are due to spending too much time on the computer. In my science class a boy named @CAPS7 never does his homework. I asked him why one day and he says it was because he was talking to his girlfriend who also never does her homework because she always has something to do on the computer. @CAPS5 time spent with family, @CAPS5 exercise getting done, @CAPS5 time to play outside, and missing homework assignment are alot to sacrifice for ""@CAPS8 one more level."" I you want to help me get childeren not spend so much time on computer, write on artical on this important issue in one of your newspaper and please consider my ideas.",4,5,,9,,,,,,,,,,,,,,,,,,,,
13277,5,"The mood of the memoir is greatful. In paragraph @NUM1 It says in parentheses ""and for which I am eternally greatful."" Also in the same paragraph in parentheses it says ""which I adore to this day"" about Cuban music. Lastely In the last sentence of the memoir it says ""I will never forget how my parents turned this simple house into a home.""",2,2,,2,,,,,,,,,,,,,,,,,,,,
242,1,"Dear Newspaper, In our town, more people are on the computer each day. Some people state that you can do a lot on the computer and talk to people. But, I believe that our town should not support advances in technology. You will have more time to exercise, talk to family and friends in person and to take part in different activities around the town. Do you want to be overweight and not be in shape? Well, if you sit at the computer all day every day, you will become like that. ""I think exercise shoud be a part of everybody's day,"" @CAPS1 teacher @PERSON1 from @LOCATION1 stated. You would be so attatched to your computer, that you wouldn't work out. In the state of @LOCATION1, it is proven that @PERCENT1 of residents are overweight from not exercising and @PERCENT2 are overweight by not eating properly. This shows more people in @LOCATION1 don't exercise than not eating properly. @CAPS4 wants to be overweight and you can change that! More people each year make facebook and @CAPS2 @CAPS3. Some kids in school are on the internet all day talking to friends who live down the street. Students refuse to talk to their friend on the phone. Instead, they do it online. ""@CAPS4 can understand their tone of the message sent,"" @PERSON3 stated. You could interpret it in different ways. When you are on the phone, it is a quick and easy way to communicate not waiting for somebody to type back. If you are a person who is always on the computer, plan a get together with your friend to talk in real life. Sidewalk sales, clubs, sports teams, holiday stroll, these are events that every town offers! Instead of sitting dreaming of being on the team, go out and do it! Each town cares about its residents and want them to have fun. That is why towns offer these activities. ""@CAPS5 want to make the town interasting and everybody to know each other,"" says @CAPS6 @CAPS7 @PERSON2. If you participate in these activities, you will meet other kids your age around the town. If your town offers all of these activities, they are helping you out. Being out helping the town is way better than sitting in your house on the computer! In many ways both advancing technology or not, why be inside doing nothing but talking to people? Go and talk to them in real life. Being in shape, talking to people in real life and activities your town offers is the way to go. Thank you for your concern",4,5,,9,,,,,,,,,,,,,,,,,,,,
9546,4,the author conclude this story like that to show a new beginning in the spring. Like how flowers bloom and bud in spring she will become a new better person. that why the author conclude the story like this.,1,1,,1,,,,,,,,,,,,,,,,,,,,
627,1,"Dear local newspaper @CAPS1, I do agree that exercising,. I think that people exercising more, and spend time with family and friends. The issue to with is should more people sometime on their less time, exercising, enjoying nature, and interacting with family and friends should it be the other way around. The first reason why I think that people should spend more time exercising than on their computers is because I think that more to watch and watch the way they eat and keep that self fit because what responsible to see their kid eat and then out exercising and then then self. My second reason is I think that people should time enjoying nature then computer The reason I think this id because they would never would never know what going on computer. How can you never things do. My third reason is interacting with friends and family I think that people should friends and family then on the computer because interacting with friends and family you learn things that you never knew about then and you can places you never gonna be sure discover new things you never your life. For example over vacation I did things and things about my family and friends than I never know why because I people interacting I learned how fun they really are and intering and happy. Have fun where is the computer. Please don't your life live your life. It's now or never should 'people spend more time on or more time exercising. interacting with family and friends.",4,4,,8,,,,,,,,,,,,,,,,,,,,
12569,5,"In the memoir, the mood created by the author is very understandable and true. Throughout the memoir the author says how grateful he is for his parents. In the memoir Narciso explains, ""I will always be grateful to my parents for their love and sacrifice."" Narciso's parents had to go through a lot of hard things. They had to leave their country, their friends and family, and they had to pretty much start their lives over again. But his parents stood strong in those hard times. They cared and taught Narciso many important things. The mood the author sets is very loving. The author had very incredible parents that he is very grateful for.",2,2,,2,,,,,,,,,,,,,,,,,,,,
19457,7,"Someone was in line for hot & ready pizza since they are hot and ready, a lot of people were in line and everybody was screaming and getting angry because they thought the pizza is supposed to hot and ready. Everybody was throwing tanruns. The kids were sitting quietly at the little benches they have and watching them doing tanrums. The people that work in cedses was trying because there a lot of people and everybody was lewing. Nobody showed any patience. They just cared about the pizza. The little kids that are hungry were showing patience than the angry adults. They were all whining and everybody said they don`t want to hear you so you had to shut up. After he was there patiently waiting in line with his mouth shut. He didn`t bother to speak. Everybody were back to normal and everybody had smile on their faces and even the little kids everybody got their pizza really fast.  Always be patient.",8,8,,16,,,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2.0,,,,,,,,
4356,2,I thimk kids should be abole to read what they wont. Kids should never get told no when it omes to lurning. Plus there is not a bad book that your kids will find at school any way.      Why should kids not babull to watch and read what they wont. This is how we lurn and grow. Un less it was of adult kontent. Witch would be agest the law for them to get. haha     Our kids minds are not something we should wast on things that they dont wont to read any way. When a kids starts to hate his or her work. It starts a loug chain of hateing school and the books inside it,2,2,,2,1.0,1.0,,,,,,,,,,,,,,,,,,
4358,2,"We all have our favorite books and some we like others @MONTH1 not. Have you ever walked into the library in hope of finding your all time favorite book that you nearly forgot about, or maby a book a friend recomended to you? What happens when you get there and the book has been censored? Most books we see in our public or school libraries are are bookes that are well liked or are favorites of many. Books open a new world to everyone and should not be taken away.     To begin, I will explain some problems in our libraries. Some people believe the books and magazines in our libraries should be censored and removed from the shelves because it could be offensive to some people because of racial shurs or comments. This is a big problem because most books written years ago took place long ago like @PERSON1 for example, @MONTH1 be considered offensive but, this book gives a glimpse of what was going on in this time period and without it some people would never know what happened and we couldn't learn from those mistakes and make better choices in the future.     Some books that are censored have great educational value. Everyone has there prefrence on books and what some say should be taken away because of what they think others @MONTH1 not. If all books that are bad or offencive were taken off the shelves then eventually we would have no books left. We have the right to read any book out there no matter how horrendus it @MONTH1 be, besides you can go to church and read worse things that are being censored out of our libraries. If we couldn't read some books like many classics it would take educational value away from us all. Think about all the books we have read and learned from that have the possibility of being censored. Before someone gets into a book they should read the informational part on the back to see what it is about before they start to read something not suited for them.     I believe that no book should be censored and should have the freedom to sit on a shelf and be read by anyone who wants to read it. Being censored is not protecting anyone it only makes things worse. If someone feels offended then they shouldn't read it, it's their choice to pick it up or not. Hopefully I have persuaded you that no book should be censored and everyone has the right to read what they want",4,4,,4,3.0,3.0,,,,,,,,,,,,,,,,,,
4490,2,"Censorship can be considered as a major problem.  I believe it is our right to read and publish what we want. It should not be another person's opinion effecting what we can and cannot read, listen to, or even watch.  Lastly, censorship is a popular communist trend.  Therefore, I believe censorship is wrong.     First of all, we have a right to say, read, write, and watch what we want, as long as it is not slandering someone.  I don't believe that issue of slander is what is causing the censorship of many books today.  So, in any other case censorship would be wrong and immoral.     Second, it shouldn't be someone elses opinion that effects whether anything is censored.  My opinion @MONTH1 differ from another person's and their opinion @MONTH1 be way different from someone elses.  If they think it should be censored, they shouldn't read it themselves.  Others @MONTH1 find the book, movie, or magazine to be great and very informative or interesting.     Lastly, censorship is a communist trend.  Last I checked, the @LOCATION1 is a democracy.  So, it would be going back on our fundamentals of government to censor anything that isn't detrimental or slander to a person or race.     So, censorship shouldn't be allowed anywhere.  It is a very communist thing to do.  It infringes our rights.  Lastly, opinions are varied among people what should and should not be censored making it impossible to know what really should and shouldn't be censored",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
12283,5,"The way this author wrote this memoir, he @CAPS1 created multiple moods. The main mood he created was thankfulness. He continues on about how thankfull he is that his parents aborted their lives to make his life better. The author really emphasizes how thankful he is that his parents did this for him. Since his parents did this for him he has even become a clothing designer. The author of this memoir is very thankfull. This author also creates other moods such as happieness and sadness. This author creates many moods in this memoir.",1,2,,2,,,,,,,,,,,,,,,,,,,,
6986,3,"The setting in the short story; “Rough Road Ahead: Do Not Exceed speed Limit” greatly affects the cyclist. The rough terrain and blazing sun test him and make him suffer in ways he never imagined. One point, after the cyclist has been going for hours he notes, “Over on long crippling hill, a building came into view. I wiped sweat from my eyes to make sure it wasn’t a mirage…” this setting has caused the cyclist to become so dehydrated that he can’t think. The cyclist knows the dangers of the setting around him. As you can see the setting has a very strong affect on the cyclist.",2,3,,3,,,,,,,,,,,,,,,,,,,,
1306,1,"Dear editor, I think that computers are a good thing to have in the house. They're very helpful and entertaining. For example, they make @CAPS1 easier to keep in touch with far away friends and family, they help you learn things or know the important news, and their also very entertaining to people of all ages. This is why computers are one of the most valuable things to have in your home. One of the many things a computer can help you with is keeping in touch with family members of friends that live far away. Computers can serve that purpose because someone can use facebook, twitter, or skype when using one. ""I love facebook, because I can keep in touch with my family members in the @LOCATION1,"" says @PERSON2. Also, researchers say that people who have facebook, skype, or twitter accounts become closer to their families than people who don't. A computer can be used for educational purposes also. Many people like to use educational computer games to prepare their elementary - schoolers for school. ""@CAPS1's fun and gets my son prepared!"" says a local mother as she talks about a computer game. Studies show that computer games are @PERCENT1 better at preparing a child for school than textbooks and worksheets. One of everyone's favorite reasons for keeping a computer in the house is for entertainment. When on a computer, anyone can play cards, chess, pinball or game websites like addictinggames.com, go on youtube.com to watch videos, or much much more. ""I like to spend some of my free time on addictinggames.com,"" says @PERSON1. Also, after taking a poll. I found out that @PERCENT2 of kids and teens prefer online games to board games. As you can see, there are many reasons why having a computer in the house is important. There are also many more than what I listed. However, I think the main ones are to keep in touch with friends and family, to use the computer for educational purposes, and for entertainment. I'm very grateful for the computer in my house because I use @CAPS1 everyday for those purposes, and so does everyone else in my family. A computer is one of the most important things in the average home.",4,4,,8,,,,,,,,,,,,,,,,,,,,
1610,1,"Dear @CAPS1, I remember when I was younger my parents got two laptops for themselves. Internet use was always available, interaction of online chat. It was extremly exciting for them. On the other hand, I got to sit home and watch them have fun. I couldn't go outside, or hang out with friends just because I was stranded insided as they enjoyed the computer. I strongly feel as if computers do not benefit society. People spend too much time using the internet than exercising, nobody gets to enjoy the beauty of nature, and there is less interaction with family and friends. There are many holes being dog while computers one still being used and bought. Our society is just going downhill from here. People don't need to be sitting at home inside breathing reused air while using the computer. Proffessor @PERSON3, a health generalist, stated on @ORGANIZATION2 news that @PERCENT1 of all people around @LOCATION1 would rather be on the computer at home doing nothing than going outside and/or getting some kind of exercise. Could you imagine all of those unhealthy people not worriying about anything except their computer? the only thing computers do for us these days is abandon our free time. @CAPS2 waist @PERCENT2 of there spare time on their computer. If technology decreases there new games people play, and sites people use, it is likey for people to get out of the house and do something healthy for themselves. @PERSON1, owner of @ORGANIZATION1, said ""I have never seen in my entire life, so many people using there computers and internet. Its been quite sometimes when over one billion @CAPS2 are online on a typical weekend. "" @PERSON1 later mentions "" it's kind of depressing of how much time they spend on computers, than outside and enjoying nature."" Not only is excersicing time headed down the drain, but our used to be "" beautiful"" nature is as well. Many young kids these days are watching @CAPS3, they see computer game commercials there parents buy them the game, and all of a sudden they are on it @NUM1. Since adults aren't doing there part by idolizing these kids to persuade them to run around outside and do something healthy. The kids need to step up for a change! Did you know global warming is caused by the minimum density in the air? If we have almost to no children or adults running around outside, our world is not flowing too well. Hence our budget is low, and pollution is extremly off the wall; our nature is going from beatifu to less and lesser. @PERSON2, a government official has survey @NUM2 people from each state asking about how much time they spend weekly of just enjoying nature and roleizing the beaty of it. The survey reads one in every @NUM3 people thoughly breathe in the beauty for at least @NUM4 minuests, a week. I mean come on; that's pathetic. Maybe if we surely excluded computers and technology for a while, global warming won't be nessicary. I remember when I was about @NUM4 years old an I never once got to meet my other family besides my siblings. It was pretty sad because I'm always told I have a huge family that is very known to our town but I have no clue who they are ! this is all because technology was invented. Never once have I ever been outside and relaxed besides when I got on and off the bus for school. My parents stand me in my house as they use the computer. The other day I just found out what ""show"" is because my moms computer brake and now I am get introduced to my other family along with the freedom of going outside. Ever since my mom's computer brake she has lots of free time to spend with me. Technology ruined my childhood as a kid and without it you get to open up the real importance of life. Would you want to become obese, like through global warming, and/or to not interact with family or outside nature? Its sadi how @PERCENT3 of these reasonings are caused by the excessvive use of technology and computers. Let's just get rid of it all! Thank you for your time @CAPS1!",5,6,,11,,,,,,,,,,,,,,,,,,,,
12789,5,"The mood in this story @PERSON1. Moving can be hard for some people others it is an @CAPS1. Most people hate to leave their @CAPS2, work, and friends behind. Other people it's a new oppertunitie to meet new people a better job, or go to a better @CAPS2 for your education. I understand it is hard to move from cuba to the united States. Thats across the world not a town over or a street down. But he made a friend and his mom and dad love him very much. They always have food on the table so at lest they dont starve. It was a step down moving to united States going from a good jobs to poopy. The mood in this story is very loving between the family and all there friends",1,1,,1,,,,,,,,,,,,,,,,,,,,
18043,7,"I am always patient with my family, my mom and @CAPS1 do a lot of me and fan always patient if they take some where. Sometimes, for hockey my mom and @CAPS1 take me. Hockey. My @CAPS1 usally takes but on @DATE1 my mom takes me and I patient. For homework, I am always patient, if I go to @PERSON1’s golfland my mom, saids she will take and I’m always patient.",3,4,,7,,,0.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,
19231,7,"The time when I was patient I was about @NUM1 because I was in @NUM2 grade im @NUM3 now but back to what I was sayin, I was sayin that I was seven in the @NUM2 grade and I was standing in the lunch line and these kids just kept on cuttin me in line jus for some lunch and I just sat there, being patient and myself. but I just stood there so when we did something else I was patient when we got up there I was ok it was ok ‘cause I still got to eat.",7,4,,11,,,2.0,2.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,
13199,5,"The mood created by the author in the memoir was thankful @CAPS1 and happyness. He was so greatful for his parents, and how they gave up their whole lives in cuba just to come to america for there kids benefit. They had a good life in cuba, they had good paying jobs, and they had a nice home, and a nice huge family there and i bet they didn't want to leave. but it was something they had to do for their kids benefits. So they moved to america, and they left their home and their good paying jobs, and they also most importantly left their family. that im sure they are going to miss like crazy. In this passage he (the author) was the most thankfull boy ever, and he was thankfull for his parents sacrifice and how they came to this country with such courage and NO knowlage of the language of the culture. but they came to give their children a better life even if it ment leaving behind their family, friends, and carreers in the country.",3,2,,3,,,,,,,,,,,,,,,,,,,,
21613,8," Before my best friend moved away, we would stay up at night just laughing for no reason at all. I don't know what would get us started, but it would not stop until our stomachs hurt so bad from laughing that we just fell asleep. On these nights, her mom would come in around @TIME1 and ask us nicely to please quiet down, which just made us laugh more. When we are together, it is quite dangerous to be around. We have gotten so close that we are practically sisters in a way. Laughter is important in all of my relationships. I grew up in a large family where laughter is key, and positive attitudes were expected.  Over the @DATE1, @CAPS1 and I work together, so we have lots of time to get our thinking on the same track. If we are on a short car ride and we want to go somewhere, we make it happen. We are very good at manipulating our elders, a skill acquired from years of practicing on @CAPS2. All it takes is one look to see what the other is plotting, then a laugh will follow, letting the manipulated know that it is doomed, or very soon to be. Our schemes are generally harmless, possibly just a little side ache from being tickled too hard. It does not help that we are both small, strong, and packed full of energy, just waiting for the right person to come along. @CAPS1 and I find ways to stir up mischief all around us, whether it be jumping out from behind corners or taking the manager's keys.  When I go somewhere, I am generally aiming for positive places with an upbeat atmosphere and people that make me happy. I dislike and avoid places I don't enjoy, I am one to make jokes or be sarcastic when things are too quiet or too serious. Serious environments intimidate me, @CAPS6 are out of my comfort zone. Laughter brings people together, and it lightens people's moods. Nobody likes the awkward situations where no one is saying anything, so I generally will break the silence with a blond joke or something.  I was flying home to @ORGANIZATION2 from @LOCATION3, @CAPS3 and met a couple great people on the way. When I boarded the plane I looked around for a place to sit then decided on the seat between an elderly woman and a man who resembled my father (I was alone on the flight). I thought, for the next hour I will be with these people, so I had better make it something to remember. The man had helped me get my carry-on into the overhead storage, which was very nice of him. The elderly woman and I started talking, and the subject of horses came up, and when horses come up in conversion, @CAPS6 are usually paired with lots of falling stories. She talked about this @CAPS4 horse called @CAPS4 @CAPS5, how he had a mind of his own, and how he would do things his way. The problem with horses is this: @CAPS6 know that @CAPS6 are a slight deal bigger than us, and can really do as @CAPS6 please, but most choose to listen as @CAPS6 don't like to be corrected. I told about my first few rides, and how I didn't know much besides how to steer the massive animal beneath me. Before we knew it, we were landing in @LOCATION1, and my new friends got off the plane.  When my plane landed in @LOCATION1, I figured I would be flying to @ORGANIZATION2 sitting alone. After a few minutes, a teenage girl got on and sat next to me. The first thing she did was offer me a piece of gum, which I accepted. The first bit of the ride was quiet, but after awhile the crying baby got annoying to listen to so we started talking. She was flying to @LOCATION2 to her dad's house. We talked about our families and hobbies, and had a good time. After we flew into @ORGANIZATION1, I welcomed myself back home, I was back in the eternal rain state, and couldn't see anything besides clouds out of my window. Laughter is all around us, and there are always things to laugh about, look on the bright side of life. People are more attracted to those who can make them laugh, so get a sense of humor and you will be in good company. Giggles and smiles make the world go around, so keep laughing. ",20,19,40.0,40,,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
15279,6,"In the excerpt there were obstacles that the builders of the Empire State Building faced in attempting to allow dirigibles to dock their. Al Smith saw an opportunity by adding a mooring mast to the top of the building allowing dirigibles to ancher there for several hours for refueling or service, and to let passengers on and off. With this idea the architects and engineers of the Empire State Building had to consult with experts, by taking tours of the equipment and mooring operations at the U.S. Naval Air Station. The architects also met with the president of a recently formed airship transport company that planned to offer dirigible service across the pacific Ocean. Now as you can see the builders of the Empire State Building faced many obstacles to allow dirigibles to dock there.",2,1,,2,,,,,,,,,,,,,,,,,,,,
9268,4,The reason why he concludes this with this paragraph is because he is telling how the story ends. The reason behind that is so people know's what happens.,0,0,,0,,,,,,,,,,,,,,,,,,,,
9876,4,The author concludes in the story that Saeng failed a winter test and because of her love of the hibiscus plant spring will help her take test.,1,1,,1,,,,,,,,,,,,,,,,,,,,
6082,3,"Sun, amount of miles, people all are reasons why the setting affects the cyclist. For example, the sun was beating down on him every time and the cyclist seemed to complain that it was so hot. Also, he said that he really didn’t seem to notice it through in his mind it affected the cyclist. Next, the amount of miles that the cyclist was biking affected him mentally because people kept,",1,1,,1,,,,,,,,,,,,,,,,,,,,
3700,2,"Katherine Paterson once said, 'All of us can think of a book that we hope none of our children have taken off the shelf. But if I have the right to remove that book from the shelf--that work I abhor--then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any of us'.  Although I understand her message, I don't completely agree with it.   I believe most things such as books, music, magazines, etc. should be censored in some cases.       One reason why I think there should be censorship is because of minors that @MONTH1 want to see things that @MONTH1 not be suitable for them.  First of all, children often follow after what they see.  For example, adutly trends that they see on the television. Not all things adults do are not appropriate for the young eyes.That's why I consider that the things that are broadcast should be censored. Children are being influenced by things that they see, read and/or listen to.     Another reason why I believe there should be censorship is because of a lot of very explicit action that appears in today's movies, books, magazines, and music.  Violence is a main topic  in newspaper articles.  For instance, most front page content is about the wars and hostility in the world.  It is hard to believe that we ever had a peaceful day without any violence. Disrespectful acts, cussing, and rude gestures are not a positive way to keep a more mature role going that will make a better environment.  Because libraries are public, they are open to all eyes so we must be careful about what we allow on their shelves.     In addition, censoring is the correct thing to do.  Where would it lead us if we don't? Do we want our society to be badly influenced by a bunch of profanity, violent slogans, or jargon?  Shouldn't we all want to be treated with respect and common courtesy and avoid promoting outrageous movies, music, and books on the shelves of our public libraries for everyone to see.     So now you can see why I believe that such things like books, music, movies, magazines, etc. should have some type of censorship.  We don't want all the disrespect in the country, so why make it available in our public libraries?  Keep these things separate: adult books, magazine, movies, music, etc.",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,
17985,7,"Over the @DATE2, on the @DATE1 to be exact me and my family want to see fireworks at a local park. It was a time for me and my brother to visit all my friends, we were so excited ?? ?? me than an hour to get there. I was so patient because I knew if l wasn't my mom would not be in a happy mood. ""Are wether yet?"" my brother mouned. ""@CAPS1 my @CAPS2, @PERSON1 we just got in the car."" I said my brother has always been important, I of course didn't say a word on the way there and everything he said something the ride felt longer.",5,9,,14,,,1.0,1.0,2.0,1.0,,,2.0,2.0,2.0,3.0,,,,,,,,
