essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6
3985,2,"Dear Newspaper staff, @CAPS1 @CAPS2 is @PERSON1 I @CAPS3 to @CAPS4 @CAPS5 @CAPS6 I am in the @NUM1 grade. The reson for this letter is that I belive that certain material, such as books, music, movies, magazines, etc. Should be removed from the shelves if they are offensive. The reson why I think it should be done because kids know days minds be every where from pron to games to bad music etc.            In @CAPS7 books, magazines, movies, have things in it that shouldnt be in there. When kids get a hole of it they act like they anit never seen nothing like it. When they get on the computer they get on web sites that they know they are not suppossed to be on. If we didnt have these things we wouldnt have to worry about the loud music, the virus on the computer and the books being riped up. But know a days there are so much stuff people can do to get all of things.           If someone just removed all the things that are found offensive from the shelves. That would be so wonderful for everyone. If they leave all the materials out there its going to be more and more problmes. When they just take it off everything will be in grate shape",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
12447,5,"The mood created by the author is very happy and grateful throughout the memoir. It is very interesting also, when he's talking about when his parents first bought the house and how happy they were in 1961 when they made their home into a traditional Cuban home, ""Within it's walls, my young parents created our traditional Cuban home, the very heart of which was the kitchen."" (@CAPS1 @NUM1) In that @CAPS1 he also says how he got his culinary skills from his parents and that he was grateful for it. He also says, ""My mother and father had come to this country with such courage, without any knowledge of the language or the culture. They came selflessly, as many immigrants do, to give their child a better life, even though it meant leaving behind their families, friends, and careers in the country they loved."" (@CAPS1 @NUM2) @CAPS3 you can tell a lot about his parents by those two sentences. @NUM3. They care about their children @NUM1.) They're not selfish @NUM5.) They're not afraid to make sacrifices and @NUM6.) They can adjust to new things and new surroundings. @CAPS3 by everything I have said the mood throughout the memoir was happy, kind, caring and many moods similar to those. The same moods came everyone that was mentioned in the memoir.",4,3,,4,,,,,,,,,,,,,,,,,,,,
4019,2,"The shelf is an object that holds many types of diffierent materials such as movies, books, magazines, and music. Its all media and entertainment. But not everyone likes the media because one or all of these materials @MONTH1 be offensive towards the foriegn and children.     Censorship in our libraries could get a little graphic and such. Yes we all the it in movies and music, but we do not want it in our libraries. A library is a place for study and learning for educational purposes. There are not for entertainment and things of that nature. Sometimes they could be a little fun but for the most part, people would like to take there children and show them something to help there minds focus on school. By all @CAPS1 rated @CAPS2 movies, dirty music, adult books and magzines should be taken off the shelves.      One day as I was in the state library looking on the shelves for a book on @LOCATION1 and its people. As I was reading the book, it said some very mean and offensive things about the @CAPS3 people. I thought to myself that this book should be takken of the shelves forever and never seen again. It shocked me that someone would put that book in a public library and let the foreign and others read it. After some people read about the @CAPS3 people; They had second thoughts and started get angey and disliking them for theses things and offensive comments made!     Magazines and movies should be taken of the shelves in the catagories in my opinion of the poeple in different countries and the way they live. That could be very sad for someone because they could of really went through everything in that movie or what ever that magzines says. Another reason censorship should be under control is the titles to these materials. If a child looks at an adult film and it happens to be for a child, wouldnt you think thats a little offensive? I know I would. There is no way I want my child watching some violet movie.      We have to think for our children and the people that come in form different countries when it comes to public libraries. If censorship is not observed carfully then we could make the foriegners very angry or make our children become very violet and reckless because of the films on the shelves, and the people that come in to our country would never come back if they picked up the book that they might of thought that was int interesting but turns out to be very offensive in there opinion. Censorship is very imprtant in libraries and on the shelves",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
13589,5,"The mood story the author creates is a prideful memoir of his life/home and what others did for him, while living in a time of hate/racism. He feels foreverly grateful for the love and sacrifice his parents showed to him. He was happy that during these times people of of different culture/ethnicity were treating all in the community like family. The mood and emotion of this memoir is of pride/love for others and caring.",1,1,,1,,,,,,,,,,,,,,,,,,,,
17975,7,"About three years ago, my family and I spent a weekend at @ORGANIZATION1 @ORGANIZATION1 sun dusky, @LOCATION1. It was a perfect weekend except driving four hours in car with older & younger siblings in the car. It was lould, there was crying, there was all of that annoying junk, but I was patient. When my family & I arrived at @ORGANIZATION1 @ORGANIZATION1 it was crowded! Like jam pack crowded. My mom took little sister & brother on the kiddy rides & my dad took my brother and I. My group went on all of the big scary rides. I went on about every single scary ride that day except for the @CAPS1 @CAPS2 @CAPS3!!! This ride was the biggest one of all time. I was dying to go on it. My group got in line & relize their line was about half a mile long & there park was going to clothes soon. Twenty minutes later… I was being so patient in this line. We were in the quarter of a mile range in the line. My dad decided it wasn’t worth it. So my group met up with the rest of my family & we sadly left @ORGANIZATION1. It was one of the most sadest ride  move ever. So maybe next time I should be more patient.",8,8,,16,,,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2.0,,,,,,,,
15445,6,"Based on the excerpt the builders faced many obstacles in allowing dirigibles to dock at the Empire State Building. As in paragraph @NUM1 ""the greatest reason was safety."" The most important issue was the blimps used hydrogen which was highly flamibale. An accident would of been tragic because of the heavily populated downtown @CAPS1. Also nature proposed a big obstacle as well ""The winds on the top of the building were constantly shifting due to violent air currents."" @CAPS2 there was an existing law against flying airships to low over urban areas.",2,2,,2,,,,,,,,,,,,,,,,,,,,
10380,4,"The author concludes the story in winter hibiscus, Kind of funny/ weird like . The concluding sentence is ‘when they come back saeng vowed silently to herself in the  spring, when  the snow melt and the geese return and this hibiscus is budding, then I will take that test again. I know one thing the part of the title is in the concluding sentence, so it is basically it is concluding the whole  story, plus the characters",0,0,,0,,,,,,,,,,,,,,,,,,,,
4286,2,"I think that the books, music, movies, magazines, etc., should not be removed from the shelvs. If a book, magazine, movie, etc, is found offensive then you should just walk away and ignore it. Dont go back and keep looking at it because what you find offensive someone else might like.      The world won't change around you so you shoud do the smart thing and ignore it. If somthing is found offensive on censorship in libraries then mabey its not a good idea for you to be where you are in that library. And if somthing does offend you, you should still act appropreatley and deal with the situation the right way.     When i was younger i used to see book's with a cover titled @CAPS1, @CAPS2, @CAPS3, @CAPS4, etc., and would think it was funny, but the adults didnt think so. The books are put there for people to read not just to look at. The books, music, movies, magazines are not there to offend you in any type of way.  If you find somthing offensive then you should just move away from that area, so that you wont worry about having to be offended.      Diffrerent people like different things, so they will have many different verieties to choose from in a library. They might have some things that really offend you or they might have some things that you really like. You have to make a wise choice and know that if somthing is goin to offend you stay away from it.     Censorship in libraries have every right to put up any and every peice of book, music, movie, magazine, etc., because it in their phacility. They should'nt have to worry about people being offended by anything they put up. They should'nt have to worry about people being offended because @PERCENT1 of the time the things they put up are not bad at all, 'it @MONTH1 even be helpful,' but to one person it @MONTH1 be harmful or offend them.     In @CAPS5, censorship in libraries should be able to post or shelve anything they want. If your offended/not offended they have every right to shelve whatever it is. because in the real world you dont always get what you want, and you wont always like what you see",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
8901,4,the author added that sentence to the story to show how much Saeng cared about the snow and the plants. She says that she much rather do gardening then school work. She loves planting new things.,0,0,,0,,,,,,,,,,,,,,,,,,,,
15636,6,"The obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there is that they had to make the Empire State Building taller. The builders added a mooring mast to the top of the building to allow dirigibles to anchor the for several hours for refueling or service, and to allow the passengers on or off the dirigible. The dirigibles were docked which meant that the electric winch, in which hauled in a line from the front of the ship and then tied to the mast. The architects designed a shiny glass and chrome-nickel stainless tower that would be illuminated from the inside. The roof had to be completed before the framing for the mooring mast could take place. Everything went as planned as the builders wanted tpo.",1,0,,1,,,,,,,,,,,,,,,,,,,,
9100,4,"The author concludes the story with this paragraph, because it's important to the story. Also it closes the story up. Its exploning that the girl is starting to adjust to the new area, and is going to try harder to get along well there. So by saying shes going to take the test again. It means shes going to look at it in a new way. The authur put this at the end trying to make sense of everything and show the girl had changed.",1,1,,1,,,,,,,,,,,,,,,,,,,,
1731,1,"Dear Local Newspaper, ""@CAPS1 people have any viruses in there head?"" @CAPS2 they need a maricle to pop up away from the computer. Why I stated that is @CAPS2 its unhealthy for many people. Its not using time wisely. But most importantly, it can get you into trouble you don't want to be in. Stick around if you want the anecdote for the computer virus so people can be cured. OMG!!! My stepfather needs to get of the computer! It's unhealthy the amount of time he spends online. He needs to get up and move around. But instead he just sit there online everyday eating. Another reason why its unhealthy is, as you get older your bone's get weaker and when your old you can't move lik you use to and want to. Man just think, if we didn't have a computer, all the time/money people spend on computers can be spent for stuff more useful. For example @NUM1 out of @NUM2 people love computers more than life itself. @PERCENT1 of the world spend their time doing somthing active instead of being on the computer."" @CAPS3 an computer is nice but you got to know that you, can't get controlled by it. ALERT! ALERT!!! Sirence is getting closer and closer to my house. I am getting scared @CAPS2 I am online and i'm wondering if i did anything wrong. But it wasn't me who the cops was coming for, it was my next door neighbor. I guess he was doing illegal stuff online that he had no buisness doing. See computer's can get you into trouble. For example, I remember when i got into trouble with my parents and they look the computer away from me. Now, you know why computers effect people. How unhealthy it is, to many people. Why it takes up so much time from people's life. And all the trouble it puts people through.",5,4,,9,,,,,,,,,,,,,,,,,,,,
13096,5,"The mood created by the author in the memoir was mellow because he's talking about his life and his greatfuless to have been raised in @LOCATION1. Also the mood was happy, because he said ""I will never forget how my parents turned this simple house into a home"" which is him talking about how his parents made @LOCATION1 feel like home. Those with the moods of the story",2,2,,2,,,,,,,,,,,,,,,,,,,,
16403,6,"In building the Empire State Building, builders had to deal with numerous obstacles to allow dirigibles to dock there. The first obstacle was what the dirigibles would attach to. Builders thought that by adding a mooring mast it would make docking easy, although they disregarded the building's foundation. The builders realized that the foundation was not nearly strong enough to accommodate dirigibles, so over an additional sixty thousand dollars was spent to make it stronger. Builders then had to brainstorm how passengers would board, along with a place for baggage and ticketing. To resolve this, a glassed-in observation area and open observation platform were constructed. Another obstacle was the existing airship law for how low they could fly. The dirigibles clearly went against this law and the idea for using the mast for docking. After failed attempts at docking the idea went away, and builders realized the plan would never work.",2,3,,3,,,,,,,,,,,,,,,,,,,,
20860,8,"                     Laughter is a key to any happy and successful relationship in my opinion. It can break the ice in an akward situation or help you become closer to someone. Some people have said that laughter is the shortest distance between two people, and that laughter is the best medicine. I believe that both of those statements are true. Personally laughter has dramatically changed many different social situations throught my @NUM1 years of life.  One time in particular that I remember laughter really bringing me closer together with other people is when I was camping with a few of my friends. It was three years ago in the middle of @DATE1 and we were all sleeping outside under the stars. We had all been talking about pretty serious stuff, family and friend problems and just sharing our hardships in general with eachother. I didn't really have much to complain about, I had a pretty average family that I loved along with good friends. However that evening I was learning some interesting but disturbing information about my friends home life. She started to talk about how her parents don't care and how they are both alcoholics, I could tell by her tone of voice how painful admitting this information was for her. The mood had suddenly changed from discussing light issues to a serious, emotional conversation. She continued to tell me how alone she felt sometimes and how she just always wished she could be with her friends because we always have a good time.   After she told me all of this we laid in silence for a while. Neither of us were asleep but I had no idea what to say. I mean how could anything I say make that situation better or help her to feel better. While we had been having this conversation our other friend had run back to the car to grab sodas and go to the bathroom. We heard her saying our names and searching for us in the dark. All of a sudden she knew where we were, she had tripped over the edge of our sleeping bag fell on us and spilled a bunch of fizzy grape soda all over our faces. Normally we would have been angry but we all thought this was hysterical. While in the midst of laughing like crazy people I looked at my friend who had just recently told me her painful story, now she was crying from laughing so hard and I knew that a little laughter had brought us closer.  That is a memory that I will never forget, it was an experience where I feel laughter has played a major role in making a relationship more comfortable and close. Similar experiences have occured throughout my whole life. Laughter is a common ground, where all people can relate to one another. Maybe it brings people closer together because when you are legitimatley laughing you are so caught up in it that you forget about everything else. All of your problems disappear.",20,18,36.0,36,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0
13326,5,The mood of the memoir was a happy and graceful mood because they live in a good neighborhood in america and they are surouded by their family members who have dinner with them.,1,1,,1,,,,,,,,,,,,,,,,,,,,
13033,5,The title of the story is Narciso Rodriguez. The authro is the @CAPS1 Narciso Rodriguez The mood I think is this story the author gave was pretty good. The author knew when to be excited and knew when to not be excited and he did a good story. The author put in explition marks in when the author was happy or sad. So to me I think this was a good story and I like it. The mood went right with it.,1,1,,1,,,,,,,,,,,,,,,,,,,,
3243,2,"Have you ever walked into the library hoping to find a good book, and picked up a very volgar and inapropriate article? Were you dissapointed to see what children could easily get a hold of, or did you just place it back onto the shelf just simple thinking it wasn't your style of book? In this essay I would like to discuss both views on these censored books, and why I believe they should be censored.      People all over the world are vastly different. From color, race, size, shape, and personality there is not a single person on the planet who is excatly like the other, so why would they all have the same interest in reading or music? Some @MONTH1 enjoy a romantic novel that makes your heart skip beats while @CAPS1 my prefer the thrill of a horror story. Either way everyone has their own opinion of what makes a great book. The same thing accures in the question, whether or not censored items should be allowed into a public library.      Many @MONTH1 say yes, people have their right to choose what they @MONTH1 or @MONTH1 not observe or listen to, 'If you don't like the style in which the item is protrayed then don't pick it up.' @CAPS1 @MONTH1 say no, 'The library is suppose to be a safe haven where they don't have to worry about children seeing and hearing things they shouldn't.' In my personal opinion I believe the parent figure is right, although I also can understand the opposing opinion.      As to the opposing opinion, I can understand why you @MONTH1 think that censored items are ok in libraries. If it is a personal choice of how the author writes the book and still makes a great story, I believe that the book is alright as long as it is not in reach of a child. Many people have different ideas on what censored means and there could be the consequence of loosing many books but there are always consequence to every choice, good or bad.      In my personal experince, I have taken my ten year old sister to the library to barrow a movie and a few books. She is very scholary and comprehinds things quickly. Futhermore when she found a book that she thought @MONTH1 be interesting. The book turned out to be full of curse words and profanity. Think about it, what would you say to your child who just learned a few curse words from a place you expected to be a safe enviroment? To me it is rediculous to have to search every single book, cd, movie or magazine for profanity to make sure it is safe for my sister to read! Kids these days have changed majorly in their attitudes, language, and responses to things and I believe a big part of why is because of what they take in through the worldly materials. If the books and the music they read and listen to are offensive and rude then what else would they know other than to follow the lines of something more 'cool' than them. Therefore I believe that there should not be censored books in a library, and parents should have the right to ask for them to be removed.      When I sit back and realize what I would want my kids to be reading and listening to I wonder why people would even chance the fact that their child could be negativly influenced by it. Why tempt them to be someone that reflects profanity and offensiveness when they could be so much more? Parents should do everything they can to make their kids the best person they can be and I believe that they have a right to protect their children from not reaching their full potential. Therefore in the end books should be censored!",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,
7640,3,"In the story Rough Road Ahead the author takes a trail he had previously heard about. After the ride didn’t turn out to be what he expected it to be, the setting began to “set in”. The aridity of the climate would cause the author to have to struggle against himself and the conditions around him. Also his lack of water was a problem to begin with. Also his lack of water was a problem to begin with but the scorching sun would make him become dangerously dehydrated.",1,2,,2,,,,,,,,,,,,,,,,,,,,
12436,5,"The mood of this story is happy, hopful, and caring. In some paragraphs, the mood shifted and felt upsetting and gloomy (p @NUM1) ""They struggled both personally and financially."" At these parts in the memoir it felt sad and hopless to see what struggles they faced. But then it shifted. Narciso used words like, ""courage, selflessly, love, family, and celebration."" This transformed this memoir to an exciting and happy story. They never gave up hope and all the imagrents helped eachother with their problems. This is set a mood of selflessness, and caring which is what the Rodriguez family brought to the United States.",2,2,,2,,,,,,,,,,,,,,,,,,,,
21500,8," Do you ever have those weekends when you hang out your best friend and just spend the whole time laughing? Many people don't get the chance to have a day filled with laughter because they don't have people to laugh with. In my case I am always laughing and always surrounded with people that never stop laughing. My best friend is one of the funniest people I know. I could be in the worst of moods and @CAPS14 always knows how to put a smile on my face. @ORGANIZATION1 and I hang out all the time. Every time we @CAPS11 together we @CAPS11 constantly laughing to the point to where we cant breathe. One day we were both just having a rough day. All the drama with friends and boyfriends was putting so much weight on our shoulders. I was sitting at home on the couch when I get a phone call from @ORGANIZATION1. ""@CAPS1 @CAPS11 you doing today?"" @ORGANIZATION1 asked. ""@CAPS2 just sitting at home watching movies. You?"" I replied ""@CAPS3 i am having a bad day, would you wanna come over or something?"" @ORGANIZATION1 said in an upset tone. ""@CAPS4. Hold on, let me ask."" I said as I was running to my parents room. My parents of course said yes. About an hour later I got picked up by @CAPS5 dad. When I got in the car I could just tell by the way @CAPS14 looked that @CAPS14 was having a bad day and just needed to have some fun. When we got back to her house we went in her room and started talking. About five minutes after the conversation had started we were both crying like babies because of the problems that were going on. we weren't only crying because of sad things. There was a point in the conversation where we were laughing so hard that we started to cry again. @ORGANIZATION1 and I could sit there for hours and laugh to the point where there was no stopping us. @CAPS3 that day was the day. @CAPS5 dad walked in the room because of all the noise. ""@CAPS1 is going on in here?"" @CAPS7 asked with a stern voice. ""@CAPS8 dad."" We said still laughing. ""@CAPS9 then."" @CAPS7 replied with a really confused face walking out of the room. Closing the door behind him. That made us laugh even harder. We were laughing so hard that @ORGANIZATION1 fell off of her bed. ""@CAPS11 you @CAPS9!"" I tried asking but it didn't really come out because I was laughing so hard. All @ORGANIZATION1 could do was roll on the floor laughing. @CAPS13 you knew @ORGANIZATION1 you would know that once @CAPS14 gets going @CAPS14 thinks that everything in the universe is funny, literally. The rest of the night we just sat on her bed and talked about everything. Stuff that either happened two years ago or just happened that week. I remember her telling me a story about when @CAPS14 lived somewhere else and it was seriously the funniest story i have ever heard. I've been best friends with her for three years now and I never get sick of her. Some people that hang out with @ORGANIZATION1 and I don't really understand why half the stuff we say is funny. A few months ago we were hanging out with some friends and all of the sudden @ORGANIZATION1 screamed, ""@CAPS12 on my finger!"" @CAPS13 you were to just hear that from someone you would @CAPS2 be disgusted but when @CAPS14 screamed that I started laughing so hard my stomach hurt. One time when we were sitting in her room @CAPS14 wanted to paint my nails and @CAPS14 picked this ugly brownish gold color. @CAPS14 started to paint my nails. ""@ORGANIZATION1 it looks like i have @CAPS12 on my finger!"" I said in a loud voice. ""I think it looks very nice."" @CAPS14 replied with this certain smile on her face. Ever since that night @CAPS12 on my finger has always been our inside joke. @ORGANIZATION1 and I have the funnest times together. Times that you can only have with a best friend. The hours we spend just sitting there laughing over the simplest things you couldn't do with anyone else. I am so thankful to have someone that I can share all this laughter with. Remember, you @CAPS11 lucky that you have people that can make you laugh. Like I said not everyone has that person in there life.",17,20,,37,,,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,
1603,1,"To the local Newspaper, I think using computers does not have a negative effect on people. I believe it's an advantage to use it. You are given technology, advantage so why not use it? They give people chance to chat with people allow them to make friends. These days people even watch to shows on the computer-websites such as: @CAPS1, @ORGANIZATION1 allows them to search anything and watch it on @CAPS1. People make emails, download music and several other things. Children at the age of @NUM1, @NUM2 even @NUM3 move use computers-play games on them. i have a cousin who is @NUM3 and he plays games on it all the time he even knows how to search something on the computer. Some people @MONTH1 think it gives you a negative effect, but really it doesn't. Those people think that should comee to the reality. We have to step up as the life goes. Let's say a girl doesn't have a computer, her parents think that computers spoil children, their technology spoil children. The girl goes to school, her friends asks her to give them her e-mail. Every time her friends asks her about email she makes up some excuse and tries to avoid the subject. this time she made an excuse, but how many times is she going to make up an excuse. Then suppose one day her friends finds out she doesn't have a computer and embarasses her in front of everyone. So, what I'm trying to say is that you have to see around you and go on with it computer also saves your time. You can just type instead of writing whole out. You can make your writing cursive or any other that you would like. After reeding my letter, I hope you understand my point. Next time you see a person who thinks computers give negative effects to people, tell the advantages of the computers and how it benefits society around you.",4,4,,8,,,,,,,,,,,,,,,,,,,,
4628,2,"Should there be censorship in libraries? Many people will answer this question differently. I feel there should be absolutely no censorship in libraries.     Allowing censorship in libaries is an intrusion of our rights. It contradicts freedom of the press. If someone wants there opinion to be read they should have that right.     I also feel censorship in libraries goes against freedom of speach. What is writing, but written speach?  If someone wants to say something, they should be able to say it. If a mute person wants to get a point out, they should be able to do so by writing.     What some people @MONTH1 consider offensive, others @MONTH1 not. If someone finds it offensive, they should simply not read it",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
1059,1,"I think that computers do have a positive effect on people because they teach hand-eye codination, also give people the ability to and lastly they allow people to talk online. First, they teach hand eye codination and I think thats good because when people get a job they can probably more focused and can probably work faster. So if people can do that when they get a job and their jobs involve working on a computer it can be easier for them and their job can be more enjoyable. Second they give people the ability to learn more because we have all these sites that involve information an everything so people can be more knowledge so if they're more knowledged they can probably get a really good job that pays alot. And they can look up whatever they like. So if they reasearch alot and go to school they can get the job they always wanted because they know so much knowledged people are better people. Lastly they can talk to online people when people can contact each other its better because if they have no phone to reach someone they need to reach they got a computer that they can either email or use a webcam were they can see the person. I think that having a computer is good for all these reasons having hand eye cordination give people the ability to learn more and allow people to talk online with other people.",4,4,,8,,,,,,,,,,,,,,,,,,,,
11989,5,"The author creates a proud mood in the memoir. The author gives information about his background and how his parents were proud of it. Paragraph two states ""I was born into this simple house...my young parents created our traditional Cuban home...the innocence of childhood, congregation of family and friends and endless celebrations that encompassed both, formed the backdrop to life in our warm home."" Narciso's parents tired to influence as much as their Cuban heritage as they could. Narciso parents were always kind and loving to others. Paragraph four states ""My parents always kept their arms open and their door open to the many people we considered family, knowing that they would do the same for us."" Though his parents didn't seem to have much money, they still housed others until they got back on their feet. Narciso parents worked hard knowing that they wouldn't get what they deserved. Paragraph five states ""The barriers to work were strong and high, and my parents both had to accept that they might not be able to find the kind of jobs they deserved."" His parents worked hard for what they worked for and no one can take that away. In conclusion, the author makes the reader feel praud for what Narciso's parents have done.",3,3,,3,,,,,,,,,,,,,,,,,,,,
494,1,"Dear Newspaper, @CAPS1 generation has grown up with the complex technology called computers. I have learned over the years of using them, that they aren't as helpful as the seem. They can cause an addiction, and create numerous distractions. First of all. many doctors say that computers cause ""the new depression."" The internet is where most of this takes place though. For most teenagers, having a facebook, myspace, or formspring is not unusual. I know from personal experiences, that some people abuse these social networks and use them as another way to bully people. So therefore, not only do you get made fun of in school, but now, people can make fun of you in cyberspace.. This is the main reason that people become socially depressed. There is almost no way to escape it and all of their anxiouty really starts to get to them. Addiction to computers is also a very negative impact. Many people go on the internet and are so fascinated that, that is how they spend their free time. About @PERCENT1 of people say that they are addicted. From @CAPS1 experience with using the internet. I know that there is always something that pulls you back in. You know that you are on addict when you spend more than an hour a day on the computer. Parents always say that it is a self-control issue but many adults have the same problem. They have just started to be able to use the computers, so many times they go through a phase or addiction. Furthermore, this addiction problem would be totaly gotten rid of it we stopped using computers. Finally, computers also create many distractions to students. When students sit down to type their papers they also, many times, have another at the same time. Therefore they are getting barely any work done. Social networks only just make this even worse. Constantly chatting with someone can cause tou to loose track of time. Also, when you try to multitask with the internet. Therefore causing grades to go down or not complete home work on time. All and all, this is an issue that can be easily avoided by eliminating computers. In conclusion, computers do not help us. They cause social depression, which cause people to have anxiouty problems. They cause addiction, which end up taking over peoples lives. They create divertion that make concentrating hard. I feel that computers have negative affects and they should be gotten rid of completely!",4,5,,9,,,,,,,,,,,,,,,,,,,,
250,1,"I do not believe computers benefit society. Many people spend their life on their computer instead of exercising, going out with friends, or spending time with family. @NUM1? Of @CAPS1 will agree they spend at least @NUM2 hours a day on their computer. Which is unneccessary. Why is there so much obesity in the world nowadays? Because of a lack of @CAPS3. And who is the #@NUM3 cul? Computers of course. In order for more people to maintain healthy, there needs to be a lot of @CAPS3. When someone can sit around all day clicking a mouse or typing keys in, how much @CAPS3 are they really getting? Plus, there are many different disorders in the world. @PERCENT1 inf will agree that with more @CAPS3, these sometimes painful disorders could be avoided. Too many people are choosing their computer overexercise and it them many health problems that could've easily been avoided. Secondly, everyone would agree that friends are essential in life. But now people are talknig to their friends online or in computer games instead of going to the them. Online there is much more which often break up friendship. Also, online you new people or make as many new friends. @CAPS2 you go and have many more friends, which makes life in general much better. Finally, you wouldn't wants families become would you? Well, this is one of the many effects the @CAPS2 members of a family get together which could weaken them as a family. Plus, husbands and wives could not talk very often, often leading in separation or devorce. This could make a child have in decide between a whole family to @CAPS3, friends, and family are essential in life, and computers put those in jeopardy. So take a stand and end this reign for good, stop the use of computers before it is too late.",5,5,,10,,,,,,,,,,,,,,,,,,,,
15110,6,"There are always challenges when you are trying something inovative. There are obstacles like getting approval, gaining support and you also need to be structurally sound. Al Smith and the rest of these archetects faced all of these. During the 1920s dirigibles were supposed to be the future of travel. Al Smith wanted to be able to dock a dirigible on top of the Empire State building. Other than getting people to go along with the plan he had other problems. The wind is very violent at that altitude. Dirigibles were not supposed to fly that close to the city it is dangerous and some were highly flamable. In conclusion There were too many large obstacles to overcome.",2,2,,2,,,,,,,,,,,,,,,,,,,,
16066,6,"The task of allowing dirigibles to dock on The Empire State Building was met with many obstacles. The fist one to come into play was the support of the building. The dirigible's load and the wind pressure would greatly reduse the stability of the building. Over sixty thousand dollars' went into modifications of the building's framework.Another problem was the dirigibles themselfs. Most dirigibles coming from outside of the United States were filled with hydrogen. As seen in the tragic Hindenburg inncodent, hydrogen is highly flammable. The owners of the Empire State Building concluded that an accadent such as this would be even more devastaing over a densly populated area. After being faced with all these obstacles, the idea of dirigibles docking atop the Empire State Building was put to rest for the safety of the people.",2,3,,3,,,,,,,,,,,,,,,,,,,,
9285,4,"The author chooses to end the story with this paragraph to get across the theme of acceptance and determination. Saeng is very attached to the hibiscus plant because for her it represents her homeland and all the things she left behind. This last line represents many things. The snow melting, the geese returning, and the hibiscus budding all indicate a time of rebirth and new beginnings. The fact the Saeng wants to retake her test shows how obstacles can be overcome, and goals achieved",2,2,,2,,,,,,,,,,,,,,,,,,,,
18497,7,"@PERSON2, get down here I need you to open an evelope! My mom said. We spanted down stairs because an envelopes can only mean, a report card, letter, @CAPS1 card, or checking account balance.  We got downstairs and we saw they had a camera out, and the envelope had a starrer on the back that said @NUM1 radio. We open @CAPS6 and @CAPS6 says congroduclotions you won tickets to @NUM2 first @CAPS2 @CAPS3 with @PERSON1! I was just looking at them in awe, my sister was freaking out! Then, my mom told me that my aunt is going with us! Surprise just kept coming and coming. Another huge surprise was the lines about @NUM3 girls were lined up at the front doors of the @CAPS4 oak music @PERSON3. Then security started to move and spread all the girls out, we got pushed about a quarter mile away from where we were standing. @NUM4 Â½ hours later we were waiting then I see this boys head pop out a window of the music @PERSON3 and say,"" @CAPS5 girls!. After he said that about @NUM5 girls went crazy screaming. @NUM6 Â½ hours later from that, they started to let people in. The theater was cozy and warm for being out in the cold for @NUM7 hours @CAPS6 felt good. Iyaz Was the special guest to get us warmed up for @PERSON1. When he got out every girl was screaming their lung out! He sang the concert and @CAPS6 was a great experience for my first concert ever!""",12,6,,18,,,3.0,3.0,3.0,3.0,,,2.0,1.0,1.0,2.0,,,,,,,,
1,1,"Dear local newspaper, I think effects computers have on people are great learning skills/affects because they give us time to chat with friends/new people, helps us learn about the globe(astronomy) and keeps us out of troble! Thing about! Dont you think so? How would you feel if your teenager is always on the phone with friends! Do you ever time to chat with your friends or buisness partner about things. Well now - there's a new way to chat the computer, theirs plenty of sites on the internet to do so: @ORGANIZATION1, @ORGANIZATION2, @CAPS1, facebook, myspace ect. Just think now while your setting up meeting with your boss on the computer, your teenager is having fun on the phone not rushing to get off cause you want to use it. How did you learn about other countrys/states outside of yours? Well I have by computer/internet, it's a new way to learn about what going on in our time! You might think your child spends a lot of time on the computer, but ask them so question about the economy, sea floor spreading or even about the @DATE1's you'll be surprise at how much he/she knows. Believe it or not the computer is much interesting then in class all day reading out of books. If your child is home on your computer or at a local library, it's better than being out with friends being fresh, or being perpressured to doing something they know isnt right. You might not know where your child is, @CAPS2 forbidde in a hospital bed because of a drive-by. Rather than your child on the computer learning, chatting or just playing games, safe and sound in your home or community place. Now I hope you have reached a point to understand and agree with me, because computers can have great effects on you or child because it gives us time to chat with friends/new people, helps us learn about the globe and believe or not keeps us out of troble. Thank you for listening.",4,4,,8,,,,,,,,,,,,,,,,,,,,
