essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6,comments
7427,3,"The features of the setting affected the cyclist by for the roads and heat has. He has tine ling through a desert in June which made it really hot for him, @CAPS1 that the road was bumpy and that made him have to pedal harder.  The @CAPS1 had to prit more effort into it because the romds here long and he had the spirit and determination to get to Yosemite. He @CAPS1 ran into a snake which told him that I am getting deeper into the desert.",2,2,,2,,,,,,,,,,,,,,,,,,,,,"ID2,ORG3,STY3"
16223,6,"From my reading, I understand that the difficulties of building a mooring dock atop such a structure as the Empire state building were numerous. an obvious one was structural stability throughout the entire building. Paraphrased from the passage, the tension from the dirigible pulling on the tether would cause stress on the building's frame. another was controll of the dirigible during docking. The passage explained that the winds above the empire state building would shift violently and frequently. Safety as well as an issue, especially after the Hindenburg accident in New Jersey, when a German zeplin caught fire and exploded. ",2,3,,3,,,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY3"
904,1,"Dear town of southing ton, Computers our town are very important for instance. For all of the banks we have computers and for almost every job. We need computers for life, and that doesn'@CAPS1 make use lazy and forget full it makes us busy. The only situation with someone who is online being lazy is with a teenager playing games. But the only reason some kids do that is because they all dont want to go and exercise or run around with their family who they see everyday. But because they want to talk to their friends make plans and just talk while they play togeather. If someone is ignoring their family or becomeing more lazy, it is because that is their choice to sit around and do nothing. And I do agree that people are becomeing over weight but I think that is because some people consider a workout to be an hour of lifting and running once a week. And that isn'@CAPS1 right. I think that this news paper should post up adds about gyms and maybe that will lower the faty meter in our town. or if they think people are neglecting their families have people work less so they can go home and see their families. As for teens I think you parents out there need to set some rules like @NUM1 hours of play a day, @NUM2 hours on a @DATE1, and if they don'@CAPS1 listen take the game away for a day of two, but that might not get them to spend time with you because they @MONTH1 be mad, but it will get them outside or atleast doing somehting more active and not watching @CAPS1.V. or playing video games all day. Also I know this from expieriance becouse I am a teanager and I always go outside and run around when my parents take my games away, and it's @PERSON1 that of homeworld. Please take my advise and your happy caring family will always stay togeather and active and not always sitting on the computer stressing over work and playing videos games.",4,4,,8,,,,,,,,,,,,,,,,,,,,,"ID3,ORG3,STY3"
10237,4,"The author concludes the story with this paragraph for many reasons, Saeng was dissapointed for failing her driving test. She found comfort with nature after she went and bought a plant. Saeng must feel that when the geese leave and the hibiscus his not started to bud, she should not take the drivers test. She feels comforted by the return of the geese and budding of the hibiscus. This implies nature comforts her. The author ended it like this because it shows Saeng is not disappointed about failing is anymore. She knows she will have another chance next year when the geese returns and the hibiscus starts to bud. With the comfort of nature, she feels she can pass the test next year.  ",2,2,,2,,,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY3"
12118,5,"The mood created by the author in the memoir is happy. It is showing all kinds of memories the family has at one house As it says in the memoir, ""I will never forget how my parents turned this simple house into a home. It's saying that a house is a house and it doesn't mean much to people and anyone can go there. But a home is where you live, is where you grow up and have all the memories, it's just a better place",2,2,,2,,,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY2"
10287,4,The author concludes the story with this paragraph because he or she feels like the audience should know what saeng is feeling. This paragraph ending shows that saeng will keep trying every spring to grow back her flowers and this shows that Saeng has a lot of potential to make her vowe top herself successful.,1,1,,1,,,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY2"
8882,4,I think the author ends the story with this paragraph because she will be reminded of her homeland and going home. The reason I say that is because the geese are returning home and she wants to. Also the hibiscus will be budding in the wild just like back home,1,1,,1,,,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY1"
13180,5,"The mood the author creates inthe memoir ""Narciso Rodriguez"" by Narciso @CAPS1 from Home: The BluePrints Of Our Lives, is @CAPS2 but happy and loving at the same time. Narciso creates a @CAPS2 mood because he explains about his familys troubles and his friends and local neighbors. Narcisco explains what they went through, Which makes a person feel @CAPS4. Narciso also creates a happy and loving mood because he would say, People came from all over ""Made up of mostly Spanish, Cuban, and Italian immigrants"" would come to this one city, they would unite and help one another. They would also consider each other one big family, which consists of happy and loving. Those are the moods the author, Narciso Rodriguez, creates in the memoir.",3,2,,3,,,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY2"
12520,5,"In this memoir about Narciso Rodriguez the ton is happy and loving. In this memoir there are many examples about how the tone is loving, and happy, but heres a few. First in paragraph @NUM1 there + two phrases in parenthesees that show how @CAPS1 loved the things like the music and the cooking of his home, and family. ""(and for which I am eternally greatful)."" And, ""(which I adore to this day)."" @CAPS1 wouldn't have added the use things in unless @CAPS1 truly meant it, and if @CAPS1 really loved his home. Also what sets the tone is how @CAPS1 talks about loving his parents, and how @CAPS1 is grateful for them. ""I will always be grateful to my parents for their love and sacrifice,"" @CAPS1 states in the first sentence of paragraph @NUM2. Lastly, the last sentence of the memoir is happy and puts a smile on your face after you read it, ""I will never forget how my parents turned this simple house into a home."" In Rodriguez's memoir, it has a happy and loving tone throughout it.",2,3,,3,,,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY2"
3530,2,"Have you ever wondered why a movie you rented from a library when you were younger, isn't there today? This is due to censorship. Libraries censor certain books if they believe them to be inappropriate for young children. Should censorship be allowed in libraries? Everyone has their own opinion, as do I, and I believe it should be allowed.     Censoring books allows libraries to withhold books, movies, magazines, music, and more from children who are not quite mature enough to handle the contents within the material, rather it be curse words in a movie, book, or music, nudity shown in magazines, or fighting shown in a video game. Young children look for role models, someone to follow, therefore, more than likely they are going to repeat what they hear or see. Some children are not quite mature enough to understand that it's not alway 'okay' to repeat what you hear, some words are inapporopriate for young children. Maybe they saw that on a movie, a man or woman solved a problem he or she had by fighting, the young child @MONTH1 take the message the wrong way, and try and solve one of his or her problem by fighting.      I believe that an age limit should be set for certain types of materials. Children that are under the age of @NUM1 should not be watching movies that are rated @CAPS1-@NUM1. There is a reason the rating is what it is. Just because your child is not allowed to rent/check out whatever the material @MONTH1 be, doesn't mean that you couldn't check it out, maybe go home and watch/listen/read/play it. If it doesn't seem to violent/graphic for your child then allow them to watch the movie, read the book, or play the game. That is your choice, but a library doesn't want to be blamed for your @NUM3 year old coming home cursing and fighting. My sister took my neice to the library once to rent a movie, it was a childrens movie, and my sister thought nothing harmful would come about it, but in one of the scenes, there was some arguing and fighting, and my neice began arguing with my sister, and hitting her, and my sister wasn't very pleased that they allowed that movie to be on the childrens floor of the library.          Censorship is a wonderful thing to have in libraries. Maturity level for some children is just not quite high enough for them to see/watch/listen/play certain materials. Not only should censorship be allowed, it should be enforced. I believe all libraries should have to have censorship in their library",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY2"
9836,4,"The author concludes this story with that paragraph because during winter everything dies down till springs where everything is lively again, the Saeng would feel more motivated to do well on the test. Saeng is sort of like the plant, strives and worries in the winter and then blooms beautifully in the spring.  Also, I think the memories that the winter hibiscus plant brought her; motivated  her to stop staying in the past and move on towards the future.",2,1,,2,,,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY1"
3662,2,"Everyone has a favorite book. And some of us can't put it down once we read the first sentence. Then days later, the library takes it down and states that it's offensive to many people that have read it. Why should multiple people lose a good read just because someone doesn't like what they see? We're all trying to accomadate to everyone and their needs just to please them. Whatever they ask is done because we don't want a big scene. A majority of people think, 'That book is offensive! Take it down! Disgusting!'. But why?     Everyone has a right to read what they want to read. No library should uphold to the needs of a minority about an 'offensive' book just because they say it's inappropriate. Who are we to judge what's good for everyone and what's not? Books are written for a reason, and that's to share the ideas of the author, not to corrupt society with their 'evil' and 'offensive' ideas that could potentially cause a child to rebel. That excuse is ridiculous. A parent should've taught their child to differentiate between right and wrong, and if they use the '@CAPS1 child will become a rebel if they read this!' excuse, then they're not confident in their childs capability, or the fact that they taught their child well.     Also, it's not just the readers getting angry, it's the author. How bad would someone feel if they spent a year or two on a fantastic book, just to have it banned from library after library? Probably angry or upset. Authors have the right to write whatever they want. If they wish to talk about dragons and princesses, so be it. If they want to discuss why we see a full moon when we do? Go right ahead. No one can stop great books from being made and they certainly shouldn't be able to stop people from reading it. If someone is offended by a book, then don't read it, simple as that.     Parents like to protect their children from harms way and bring them up as fine citizens of @LOCATION1. By having this desire, the parents do every little thing to make sure their son or daughter doesn't see, hear, or read anything inappropriate or 'bad'. This is just ridiculous. Controlling a childs life will just cause them to rebel more and more as they get older. Let children have a choice in what book they read, or the movie they watch. Parents need to teach their children right from wrong, and in doing so, letting them see, hear, or read whatever they want should be no problem.     Without books, movies, and music, what would the world be like today? No one knows. Books are a great source of information, letting the author express themself as well. Movies are almost just as harmless, limits are needed, but overall? There should be no problem. Also, music allows the artist to bring out their side of creativity and emotion. Allowing that music, or movie, or book to be made, and then take it away is ridiculous. If it offends someone, then that person should just forget it, instead of taking it away from the people who love it and the person who made it.",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY2"
20974,8," Laughter is an important element in a relationship. It shows the chemistry in a couple, and it shows happiness within family and friends. How depressing would it be if the world had no laughter? It would be like the ""@CAPS1 @CAPS2 @CAPS3 @CAPS4"". The joyous sound of laughter that bonds relationships allows you to get to know someone better and show them you have a warm heart. Ideally, when a person has a warm heart, your conscience tells you, you can trust them. The talent to laugh is a good element to have when you are meeting someone new, and spending time with your family. Last @DATE1, my youth group and I went on a missions trip to @ORGANIZATION1, @LOCATION1. We would be reaching out to many new children as we held a @ORGANIZATION2 for a week in the small @CAPS5 town. We picked up the children from their houses and drove them to the @ORGANIZATION1 to play games and sing songs. As we met each child one by one, it was important to give them a warm smile and laugh with them. If we had come into their neighborhood with our straight serious faces in our big twelve passenger white vans, it would send out a different message to the children. Instead, we decorated our cars with crayola car paint markers and jumped out of the vans energetically with big bright smiles. We ran up to a house door, rung the doorbell, and asked the parents if their children wanted to come to our @ORGANIZATION2. We had to remember that these kids live in poverty and have gone through a lot. To share the gospel, it was important to show them that we were friendly so they could open up to us and let us tell them about @CAPS6. When we laughed with the children, their eyes would always smile and twinkle. A lot of the children just needed love and we did so by laughing with them and making jokes to one another.  Assuredly, our youth group made a change in the children lives. Our @ORGANIZATION2 is probably one of the biggest highlights of the year for them. In @ORGANIZATION1, the town's appearance is flat like a desert, there's no playgrounds, parks, or places they can go to and have fun. @CAPS8 gave us the power to share the gospel with these children and give them a fun @DATE1 to remember. @CAPS8 opened the hearts of the @CAPS5 children so that they @MONTH1 hear the word of @CAPS8. I honestly don't think we could have reached out to them if we had not been a friendly bunch. It just shows how important it is to laugh with one another, whether it be with strangers or your family. If there is no laughter within your family, something is wrong. It's a sign of broken relationships and a sense of closeness that is lost. In commercials, there's always advertisements where families are around the dinner table, or at a restaurant laughing together. Not everybody has to look like that picture perfect family everyday, but when a family laughs with one another, it shows the unity they have. Usually when people laugh, they do so because they understand the situation and have respect for one another. Of course a family does not have to be related, it could be your youth group, your friends, or anyone you feel close to and comfortable with. Your comfortable person could even be your future spouse. My cousin's story on how he met his wife is like the scene in a chick-flick movie. My cousin, @PERSON1, was working at a ski resort at the rental check-outs waxing skis, when a dark haired brunette comes toward him in her baggy snow pants and says, ""I can go down the biggest hill"" with the most flirtatious eyes and grin. Now, @PERSON1 was very confused as to why this girl would walk up to him and bluntly say that to him. But @PERSON1 was mesmerized with this gorgeous girl and all he could say was, ""@CAPS9"". The girl seemed thoroughly pleased with his answer and asked him when his next shift was. An hour later, @PERSON1 and this girl were having lunch together in the cafeteria. It turns out, this girl's name is ""@PERSON2"". Apparently, @PERSON2's friends spotted @PERSON1 first and told @PERSON2 the guy had a great laugh and he looked like a good person. They urged @PERSON2 to ask him out and get to know him. @PERSON2, being the daring one, agreed. @PERSON1's story proves the point that laughter is important. You don't know @CAPS2 @MONTH1 hear you and how that person could effect your future.  Laughter is an important element in your life. It brings out the joy in people's spirit, gives you opportunities to meet new people, and perhaps change their lives. It reflects @CAPS2 you are and changes the atmosphere around you. After all, we wouldn't want our world to be like ""The @CAPS1 @CAPS2 @CAPS3 Laughter"" would we?",22,22,,44,,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,,,,,,,"ID1,ORG1,STY1"
3039,2,"I think that everyones opinion is different about some books getting removed from the library.     Do I believe that certian books should be removed from the library: yes and no. The reason why I choose yes and no is because some books are helpful to others for there class and their research for whatever class they need it for. Another reason why I say no is because of the fact, if the book offense you then dont read the book or think about what is says just leave it alone.     The other reason why I picked yes is because if it shows some hurtful words in there towards other thats refering to the people thats its talking about then yes it needs to be removed before others start using thoes kinds of hurtfuls words to the piers or  thier elders. If the book contains racial slurs to different races then yes they need to removed asap. If others get ahold of these kinda books then everyone would use them agianst each other which in relsult of that would cause an outbreak of fights people aruging with each other, just pure hate between thoes people using it agianst the different races.     These are my opinions of removing some books that contains hurtful things or meaning in them that can contain voilence in them or call another person out of thier name or race",3,3,,3,2.0,2.0,,,,,,,,,,,,,,,,,,,"ID1,ORG2,STY2"
564,1,"The question is does computers have a positive effect on society? Yes computers definetly have a positive effect on society. Computers teach hand-eye coordiantion, give people the ability to learn about faraway people and places and allows people to talk to other people online. Computers put a positive effect of people. First, Computers teach people hand-eye coordination. I mean, computers help people learn how to use there eyes and hands t the same time. A survey conducted by @PERSON3 shows that @NUM1 out of @NUM2 people have better hand-eye coordiantion that use computers them that don't. Proffessor @PERSON1 says ""people that use a computer are much more coordinated than any othe person, it is a great discovery."" You @MONTH1 be thinking that s computer would make you less coordianted BUT, computers really help hand-eye coordination in people. In conclusion the more you get to learn hot to use a computer the better hand-eye coordinated you will be. Second, computers allow people to be able to learn about far away places and people. i mean that a computer can help you learn about a faraway @CAPS3 without paying a fortune in money to go the @CAPS3. I remember the time @CAPS4 my mom and dad was going to go to @CAPS1 to see a lot of the landmarks and my uncle came to my house with a brand new computer and my parents ended up staying home and saved themselves a large amount op money. Famous explorer @CAPS2 smome says ""before I go anywhere I always google it on my computer to learn about life, climent, etc, on the @CAPS3. I know you @MONTH1 be thinking that it would be a better experience to go to the @CAPS3 but, it is really expensive to go to very faraway countries. In conclusion, computer can help you save money and help you learn. Third, computers lets people talk to other people online. i mean people go to special websites just to talk to friends. A survey done by @ORGANIZATION1. Shows that @PERCENT1 of people talk to other people over those websites. aAmous social worker @PERSON2 says ""@CAPS4 people use these websites it helps them with their vocabulary and social abilities."" I know you @MONTH1 be thinking those websites are dangerous is at, viris software can prevent danger. In conclusion social abilities are up with computers. Lastly, computers teach people about faraway places, help social abilities and learn hand-eye coordination. Computers can help society and learning so help the growth technology today!!!",4,4,,8,,,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY2"
11965,5,"The mood created by the memoir is thankful and proud. In paragraph @NUM1 it shows that he is thankful. ""... still with me today (and for which I am eternally grateful.) It also shows that Narciso Rodriguez is proud to be Cuban.In paragraph @NUM2, it says ""I will always be grateful to my parents for their love and sacrifice."" This also shows that Narciso is thankful for everything his parents did for him. Narciso also said that he often told them of his admiration for their strength and perseverance,In the last paragraph, it says that he will never forget how his parents turned this simple house into a home. This shows that he is thankful for his parents.",2,3,,3,,,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY2"
13468,5,"the mood they created in the author in the memoir was very diffrent from other people We all have diffrent mood swings but some people have the same and it never changes, one way you need to change this how you act around others and how to get to know them the way they are around and not with friends.",0,0,,0,,,,,,,,,,,,,,,,,,,,,"ID3,ORG2,STY3"
20733,8," People always say laughter is a big part in a relationship. Is it true? In my opinion I am not so sure, but my grandmother says laughter is always a huge part in a relationship. Makes a you feel good when you make your best friend, parents, boyfriend or girlfriend laugh. It is the best feeling ever because you know how to put a smile on that person. Have you ever been walking around a store and you spot two couples laughing , having fun? I have and sometimes i feel like being in that same place. My grandmother always tells me her stories about her and my grandpa when they were young. She always says ""laughter plays a big part in our relationship"".  She was @NUM1 and @CAPS1 was @NUM2 the first time they met. Everyone always said they were never going to last, but the only way they could find out is to wait and believe. She felt like singing everytime she heard his name. She said she would walk into their shadows with him. She felt like all her problems would go away, everytime she had the chance to hang out with him. Everytime she could think about him she would smile and laugh. Thats how happy she felt about him. Can we call it love? I say it was, sometimes I wish I was in love like my grandmother is. She seems so happy everytime she talks about him, but i still dont know if laughter is @CAPS2 kept them together for so long. I see a really huge smile on my grandmother everytime she says, ""@CAPS1 didn't have the brightest head in the world, but @CAPS1 always knew how put a smile on my face"". Because she says that @CAPS1 wasn't so smart but @CAPS1 knew how to make jokes, and make her laugh. A question she asked me once ""@CAPS2 do you think of two couples when you see them laughing, having a good time"". The first thing that pops to your head is that they know how to have fun and doesnt let anything get in their ways of laughing and having a goodtimes. My grandmother says that the thing that kept her and my grandpa together was laughter, because if you dont know howe to make the other person laugh you dont know if you could have a good time with that person. When my grandparents are mad at each other it never last to long because my gandpa always knows how to make her laugh. Maybe if they didn't know how to make each other laugh than maybe they wouldnt be together still. I understand now my grandmother felt in love with my grandpa, because of how @CAPS1 made her laugh. In a relationship you always have to know how to put a smile on the other person, because if you dont know than pretty sure things will not work out. My grandmother was right, laughter does play a big part in their relationship.They alwasy know how to make everything better by making jokes or by doing something funny. I can never be mad at my grandparents because they know so many tricks to make my self laugh. That's @CAPS2 makes our family relationship stick together, and other familys also.I finally get it laughter is a big part in a relationship.",18,18,,36,,,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,"ID1,ORG1,STY1"
371,1,"About @PERCENT1 of the world today, use computers. Although you @MONTH1 spend time on the computer, you can contact family and frinds, exercise your brain, and there is time to enjoy nature. Have you ever heard of a email? Well it's a contacting source you can use to contact family and friends. Also there are other sources you can use to conact family and friends. For example, facebook, myspace, and twitter. Even though you're on the computer, you can still do this, you don't always have to call them. I remember a time when I called my aunt from my cell phone, and it wasted my minutes. Something simple as this could've been done over an email. So computers do have a good point to it. Do you know online you can exercise your brain? You can do this by learning new information you haven't learned before. For instance, if my sister needed help with science, she could go online, and learn more information about it. Some experts are thinking that it's too much time on the computer, but it can be very useful to others, by helping them gain knowledge. Computers can even help get online, tutoring, so you can exercise your brain there also. Do you know you can enjoy nature anytime? About @PERCENT2 of our world enjoys nature. Don't you think it can wait until later? Also some people don't like the different seasons and might want to stay in their homes. For example, when it snows. I think nature is good, but I don't think others want to be out as much. Also I know we are apart of nature, and nature is part of our society, but the seasons change and it's lots od bad weather. In conclusion, the computer has some good sources. Although you @MONTH1 spend time on the computer, you can contact family exercise your brain and there time to nature.",4,4,,8,,,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY2"
1002,1,"Dear Local newspaper, I think computers are great sources. They help us instanly when we have to find something. Computers are very helpful and they are easy to use. Once you have mastered the computer it feels like you can do almost anything on it. Computers are great but the can also have negative effects on us too. I like, computers but I am going to say I am against them. When people get on their computers it's like they're in another world. When your on the computer you are alot less socal than you would be if you not on the computer. On don't know about you but alot of people are addicted to their computers. They get on an they stay on forever. The act like it is a neccesity to be on the computer every day. I do not have to be on computer websites like @CAPS1 and here is why. Compters get really annoyting sometimes. They distract people alot. Like the other day my sister and I were going to @NUM1 walking but we didn't go because she wouldn't help us exercise so we shouldn't be using it. In this economy it is important to have socal skills. Instant messaging people doesn't mean you are going socal skills. You actually have to get out and talk to people face to face. When I am on the computer to long I know. I know this because my eyes start to hurt. This is bad for your eye sight. People sit in their houses and just stare at the bright screen. They @MONTH1 not know but that is blinding so they must not stay on the computers long. These were some reason why you should not use the computer. I am not saying that it is an evil contraption I'm just saying, use the computer for info and work not for games and other things. You could be outside having fun instead of sitting up in your house so get out! Go make some real breathing friends in person.",4,4,,8,,,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY2"
13076,5,"I think the mood that is created by the author in this memoir is cheerful and welcoming. In paragraph @NUM1 he says, ""My parents always kept their arms and the door opened to the many people we considered family, knowing that they would do the same for us."" The author is explaining how their house was always open to anyone that ever needed, all wanted to come, which is a very welcoming feeling. In paragraph @NUM2 he says, ""I will always be grateful to my parents for their love and sacrifice."" The movie is creating when he is saying this is very cheerful because he is very happy and grateful for what his parents did for him, and by him showing that it makes the mood cheerful. In paragraph @NUM3 he says, ""they came selflessly, as any immigrants do, to give their children a better life even though it meant leaving behind the families, friends, and careers in the country they love."" When he says this, you just get this nice, warm feeling because they gave up everything they loved just so that their kids could have a better life. This gives off a very happy and cheerful mood. In conclusion when the author talks about his family, and his life he gives off a very cheerful, and welcoming mood.",2,2,,2,,,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY2"
13473,5,I think @CAPS1 mood in this @CAPS2 was @CAPS3 was @CAPS4 and glad @CAPS3 grew up with such good Parents and How There not self ish,1,1,,1,,,,,,,,,,,,,,,,,,,,,"ID3,ORG3,STY3"
18428,7,"A time when I was patient was when I wanted a Do I. for my birthday. But I couldn’t get it because my moma had to pay the rent. So I waited and then finally it was my birthday. I didn’t have it but then @NUM1 months went by and it was @CAPS1 and I got it and I was so happy. @CAPS2 time when I was patient was when I had to babysit my cousin for @NUM2. And I waited a few weeks for my uncle to give me my money but he did not. So I waited and ?? to gave me my money. But not only did he give me @NUM2 he gave me a late fee @NUM4 and I was hapy. And that added up to my money, that my mama gave me and it was @NUM5 and I went skating and to the store with my friends. And I spent some of it at @DATE1 ??? and on @DATE1 added held ???. they were then @CAPS2 time when I was patient was when it was @NUM6 days before my birthday and I was leaving a sleepover I ??? went to go buy everything and it was like the next day was my @NUM7 birthday. I did everything I had so much fun it was like heaven at my house.",6,8,,14,,,1.0,1.0,2.0,2.0,,,2.0,2.0,2.0,2.0,,,,,,,,,"ID2,ORG3,STY3"
18474,7,"A  time that i was patient was when i had to train my dog. “sit boy,” I command to my puppy. My dog instead of sitting runs at me jump and grabs the treat out of my hand. I go and try to grab the treat back from him and he gulps it down. While @CAPS1 walking  to grab his collar and take him for a walk he bolts away. After chasing him for hours he finally stops and looks at me waiting  to run again. “@CAPS2 here I’m done chasing you lets just go for a walk, please,’’ I say as i slowly loose my patience. I begin to walk toward him again very slowly. I get close enough to grab his collar, but then the dog bolts again just leaving a bunch of dust behind. “@CAPS1 done !” I scream and walk away with anger. I begin to leave and go up the hill to my house. I go to my room ready to sleep. The next morning @CAPS4 up and go outside to try and train dog.  I lost my patience yesterday and stormed off but today @CAPS1 ready to work hard and keep my patience. “@CAPS6!” I yell waiting  for my dog to @CAPS2 running and he does.With my first command i tell the dog to sit and he does not so I dont give him the treat. I say it again and he sits! Finally some progress after that waiting. I give him the treat and he starts waging his tail. To see if he understood i say it again. He sat again and got another treat. After that work with my dog I begin to  ask him to do more things,sometimes he doesn’t listen and some times he does. That was a  time when I was patient with my dog to teach and train him and it definently paid off.",10,12,,22,,,3.0,3.0,2.0,2.0,,,3.0,3.0,3.0,3.0,,,,,,,,,"ID2,ORG2,STY3"
15852,6,"The builders of the Empire State Building had many obstacles in attempting to allow dirigibles to dock there. The number one obstacle was safety. The builders thought to themselves, How are we going to safetly land a dirigible thousands of feet above the ground, while its freely floating in midair? Plus when you attempt this you are above crowded New York streets. If there was ever a malfunction or error while docking then thousands of people may lose their lives. Its much easier lending dirigibles in an open field than in mid-air because you have much more room, your planting the dirigible on secure ground, and you can weigh it down so it doesnt move around. Yet landing in open fields is dangerous because on @DATE1 in @LOCATION2, New Jersey the German dirigible Hindenburg was destroyed by a fire. This example shows how that if that were to happen in mid-air over a crowded New York City street or block then many more casualties would have been recorded. These obstacles were real and these are some of the reasons why the idea of landing a dirigible in mid-air slowly went away, because it wasnt the most logical idea.",1,2,,2,,,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY1"
6958,3,"In the story, the cyclist iS greatly affected by the features of the setting. For example, the setting has no thing for miles. Just ghost towns, makes it imposible to find any water. Also it’s a desert like setting, adding to his thirst. Another example is the hills, that made him even more thirsty. It was June in California so it must have been pretty hot and also the town that he are to had no water because they seemed desorted. Another example is the state he put under his tongue. It’s a trick that lets you survive alot more effectively. Therefore the settings affected his journey and made him wish he didn’t take the old mans advice.",3,2,,3,,,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY2"
12365,5,"In this memoir, Narciso Rodriguez from Home: The Blueprints of Our Lives, the author creates a mood in the story, the author does this by writing in a certain way. One way the author does this is by writing very empathetacly. ""In our neighborhood, despite customs elsewhere, all of these cultures came together in great solidarity and friendship."" (paragraph @NUM1). A second way the author sets the mood is by sneaking in deeper thoughts within the paragraphs and parentheses. For example in paragraph @NUM2. ""My parents both shared cooking duties and unwittingly passed on to me their rich culinary skills and love of cooking that is still with me today (and for which I am eternally grateful.)"" A third way the author sets the mood is by speaking so fondly of their parents. ""I will always be grateful to my parents for their love and sacrifice I've often told them that what they did was a much more courageous thing than I could have ever done"". (paragraph @NUM3). The overall mood that the author sets for this memoir is a kind, sweet and thankful mood, Narciso Rodriguez, is thankful for many thing; family, culture and living in america.",4,3,,4,,,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY2"
12907,5,"I think the mood the author set is loving. The story says how there was a love for cooking and a passion for Cuban music. Just how endless celebrations brought life in there warm home. Narciso Rodriguez also had a great sense that ""family"" had nothing to do with being a blood relative. ""In our neighborhood despite customs elsewhere, although these cultures came together in great solidarity and friendship."" How there parents always had their arms and door open to many people knowing they would do the same for them. ""I will always be grateful to my parents for their love and sacrifice."" ""I will never forget how my parents turned a simple house into a home."" The mood @PERSON2 set for this story is loving.",3,2,,3,,,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY2"
1755,1,"Dear Local Newspaper, Computers are used everyday by millions of people. I believe that the technology of computers have a positive effect on people. I think computers have a positive effect on people because people use them for research. People use computers to communicate with people far away. Computers are even used as a news resource. In my opinion, computers make things easier. Computers have a positive effect on people because they are very helpful. You can use computers to research different things. @CAPS1 you have a computer, you can learn new things about places you never knew existed. For example, @CAPS1 you have a homework assignment, you don't have to use a book to get information, you can just use your computer. So, for those reasons, I think computers have a positive effect on people. Computers are always being used for several things. However I think people used computers the most for communication. On a computer you can communicate with friends and family members that live in other states. Instead of sending letters to people by mail, now a days people use e-mails and instant message. You can talk to people faster this way and it's much easier. Computers have a positive effect on people. It's makes some things in life much easier. I don't understand why they would have a negative effect on people. It's the year @DATE1, and computers are used for basically everything. Remember how we used to have to read the newspaper to find out about breaking news and important things? Well, since we have computers a lot of people don't read newspaper. On the computer you can read the whole newspaper, and even find out more about things that happen in our world. So what's the point of even reading the newspaper, @CAPS1 you have a computer? I believe computers have a positive effect on people's life because you can do anything on the computer. You can research information, commmunicate with people, and use it as news resource. Doesn't that make lif a lot easier? So why do some people think computers have a negative effect on people?",4,4,,8,,,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY3"
