essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6,comments
7482,3,"The features of the setting affected the cyclist in bad ways. The rocky road and steep hills made him peddle harder. The old people made him go through the rocky way. The temperature from the desert made him thirsty so he ran out of water fast, He said ìWhen I tried a drop or two, it had the flavor of battery acid.î The heat could have killed him anytime. For example ìWide rings of dried sweat circled my shirt, and the growing realization that I could drop from the heatstroke on a gorgeous day in June.î This ride this man took to Yosemite was a very dangerous ride.  ",2,2,,2,,,,,,,,,,,,,,,,,,,,,
3012,2,"Libraries have alot of material to read about. They have childrens books to adult books. All of the books vary on different age groups. So many people go to the libary a day. But the question is, should certin materials be taken off the shelfts because they are found offensive? The answer is no.     When people go to the libary, that means they want to learn something, or find something to intertain them. When you go to the libary to reserch something, and they do not have the book you need, or the movie you need, what are you going to do? What happends when you are doing a project over something, and they do not have the book you need? Do you want your children failing in school because they libaries take materials off the shelfs?      People should not take materials off the shelfs beucase 'they do not like it.' If they think it is offensive, then they should put it back on the shelf and go find something else. They do not have to take it off the shelf because they are agenst it. Everyone has different beleafs on things.      Libaries have different sections to go find materials at. It varies from kids, fiction, and nonfiction. It also sometimes goes by what you are looking for. No one should take something off the shelf if it is offensive because it was their choose to look at it in the first place. No one can tell you what you can and cant look at when you go to a libary. If they do not like what they see, then put it down. It is that easy. If you can not find what you are looking for, then libaries also have computers to look up things",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY2"
16498,6,The greatest reason was one of safty: most dirigibles from outside of the United States used hydrogen rather than helium and hydrogen is highly flammable. The greatest obstacle use of the mooring mast was nature itself. The on top of the building were constantly shifting due to violen air currents,2,2,,2,,,,,,,,,,,,,,,,,,,,,
3470,2,"Censorship in Libraries.                                                                           Censorship is a big conflict in many libraries. @CAPS2 are plenty of offensive books that shouldn't be put on the shelves.  Many schools call these books, magazines, and movies, '@CAPS1.'  @CAPS2 is often a week where people read all of the books that have been @CAPS1 from school libraries.  I participate in this school wide challenge beacause I disagree with banning books.  Banning books can be good and also very hurtful in many reasons.     First off, I like to think of banning books or anything else from the author or writers view.  How would you feel if you spent around @NUM1 years writing this story/movie for kids that got @CAPS1 in the first couple of weeks it was on the shelves.  I don't think that many people would enjoy that.  I also think that many people don't think of authors at that big of a deal.  When I think of that it makes me think of all the things we couldn't read in our world. Including, newspapers, books, and magizines.  Maybe even include the fact that it takes a lot of work to write the things on what people want to hear, or see.  I feel like when books or movies get @CAPS1 or removed, it makes the author feel like they're worth nothing.  The parents point of view makes things a lot worse.      Think of it this way, your child comes home from school with this book that he/she wants you to read with him.  You sit down and start reading, when suddenly you come across a violent or inappropriate secne in the story.  You stop reading all of a sudden and look at your child who is enjoying this violence and loving this story!  What do you do?             Many parents would call the school and explain what happened and complain about banning this book and taking it away from children that could get this book.  Taking it away has no point because just banning it from the school library doesn't mean that they can't find it elsewhere.  How do you think your child would feel having loved this story now it's gone?  I know that it would make me feel like I did something wrong.  Taking things off shelves also has a good side to it.      When you take the book, movie or magizine off the shelf it is gone forever from that library.  This can be a good thing because then kids won't have the obvious reason to get the story.  If you don't want your child or other children to see it then it is quite a good idea.  It makes the @CAPS1 object harder to find and also harder for the kids to grab intrest to.  If the book or movie isn't around then they won't want to read the next one or see the next movie. @CAPS2 are many different views on censorship, which could effect how people choose what happens in libraries.     My view on this topic was negitive and I support that fully.  If the author works hard on writing the story they shouldn't get punished for expressing their feelings in a story. Many different poeple come across this issue and @CAPS2 are many different views on the topic.  Next @CAPS1 book week I'll be supporting the authors that got crushed by their work getting @CAPS1.  I hope that you will too.",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,,"ID2,ORG3,STY3"
15363,6,The obstacles that the builders of the empire State building was really difficult. The worker had to make sure that the building was'nt so tall that it would so tilt. The workers also faced competition They needed there building to be the biggest and they didn't give up until there building was in fooy the tallest building in @CAPS1.,0,0,,0,,,,,,,,,,,,,,,,,,,,,
580,1,"What if you're family all and to talk to them percent of people commucate online, and thats not a bad thing. Heres the thing, are you for or against kids/parents online for too long. I am all for this. Reasons being are lots of kids have friends that they talk to online, secondly kids have homework/projects that they might have to look up online, and my last reason for this is, some family might have @CAPS1 ect, so they can communicate online. My first reason for this is, a lot of kids have friends online that can't text or even talk on the phone, so this is another easier way to talk to them. Did you know that most kids communicate online now. ""I think the internet is a great things, I mean I would rather have my kids online than outside roaring the and getting into troupe."" @CAPS2 @ORGANIZATION1. @NUM1 of @NUM2 kids are online communicating with others. Without a doubt, kids bring home projects and homework everyday right? Wouldn't you rather your kid looking up information online, then have them guessing and getting it wrong? I know that alot of children don't have computers, internet or essy, or maybe their got allowed online. That's why they. I remember the times when I had a project due at school, and I guessed on. that didn't do my grade any good. So then I decided the next time I have a project to do it on the internet. And it worked, I got a much better grade then I did on the one I guessed on. Lastly, mostly everybody has on the internet and would live to and with them while. So even stay online too often your not on it for a bad reason, your on to talk to your family."" @CAPS3 I got internet in my house, I barly ever got to talk to my family. But just then, my son me to get one, and I have the chance to talk to my family everyday. @CAPS2 a recent of a computer. Some people do say on the computer for too long at times, and don't get out on exercise the amount a humane should. or they don't get out of the house as much as they used to @CAPS3 they got the internet. Yes but, it's a good cause, it's not like because forever. Also it's being used for good. Not for anything bad. I think the internet is a great thing, and it puts a effect on many people. Reasons are, kids have friends online to talk too, ""lots of that needs internet, and last of people have family online to talk to so it's now or get out there and your best pick. The issue grapple with is if you for or against internet acess! So get out there, and change now.",4,4,,8,,,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY1"
15596,6,"Allowing dirigibles stock at the Empire State Building was never possible because of the obstacles that the architects faced. First, nature was against the builders. The strong winds on the top of the building were constantly shifting, which proved a hazard to dirigibles. Mooring dirigibles would lead weights was out of the question because they were a danger to pedestrians. Another obstacle was an already existing law that prohibited dirigibles from flying low over urban areas. This law made it illegal for a dirigible to dock at the Empire State Building. The final obstacle was that a dirigible could be accidentally ignited and fall on New York. The destruction of the Hindenburg made clear that it was not possible to have a dirigible dock at the Empire State Building.",3,3,,3,,,,,,,,,,,,,,,,,,,,,
837,1,"Dear, @ORGANIZATION1 the big rectangular shaped black or white box with lights and beeps, the compter was a smart idea,! But why do you ask,? i'll show you. This device can teach you a new language, skype can let you talk to @CAPS1 on the web or on phone!, (but you still have to pay @MONEY1.) you can surf the web or have a laugh on youtube, who needs to go out and buy stuff when on ebay or amazon just order and your done, (but you still have to wait.) why go to blockbuster to rent movies when you can go on netflix and order a movie and keep it for as long as you like, no late fees, no driving all the way to the movie store, no more of that please!. Next lets go back to the web, @CAPS2 you own a @CAPS3 or a built in camera on your laptop or netbook, you can video chat with @CAPS1 and family across the globe!, @CAPS2 you'r the kind of person that like video games then boy you will love this!, @CAPS5 ~~@CAPS6's can download games such as sim's, spore, etc. then you will love the @CAPS6. MACs also share good stuff such as the finder, safari, dashboard, etc, so thats all i have to say about @CAPS8. And now you are probably asking which computer should i get?, @CAPS9 @CAPS12 friend's at @ORGANIZATION1 @ORGANIZATION1 you have the abillty to choose either @CAPS8 or @CAPS6, but it's not @CAPS12 disision to pick out your computer, it's yours so go out and create an investment for a computer today!. but im not finished yet you can also pick a laptop, a desktop, or a netbook I can tell about all of them and I will, a laptop is good @CAPS2 your on the go a lot and @CAPS2 your in the office or you have a lot of business trips its a good idea th have a laptop at hand,. a desktop is good @CAPS2 your home a lot and work is oniline on the web or just llike the comfort of home than a desktop is right for you!, and last but not least, the netbook, it's good @CAPS2 your on the go a lot especialy when yory on vacation, and it fits nicely on your lap or on a table or @CAPS2 you dont want to get up to use the computer just grab your netbook and your ready to go, I almost forgot all netbooks come with a built in @CAPS3 so @CAPS2 your on vacation and you dont have a phone or computer just go on your netbook and there you go. well thats all I have to say thanks for reading ",4,4,,8,,,,,,,,,,,,,,,,,,,,,"ID3,ORG2,STY2"
10304,4,Saeng was waiting for spring then she could take the test again. I think at se was wereing about it doing spring because she whent to wacth the geese fly in a u shape and she whent to see the plant grow but the snow donít melt yet. She started takeing to herself about it but she could whant to take at test doing spring. At if she can passed it again because she doesnít like to take the test over and over again. When every body gets to the diffent thing after thee test is over.,1,1,,1,,,,,,,,,,,,,,,,,,,,,
18730,7,"@NUM1 Patience is when you understand and you don‚Äôt complain. A person who is patient is some     one who can wait and they don‚Äôt while every two second. A person like that can succeed in life. @NUM2 @CAPS1! @PERSON2 was getting was getting closer. First @PERSON6 then @ORGANIZATION1, @CAPS4, @PERSON7. She was coming town my row next. This was a night more. When is someone going pinch me go I wake up. @NUM3 ‚Äú@PERSON5.‚Äù @PERSON3 and with a disappointed force ‚Äú@CAPS2 did a poor set on this fest‚Äù. I think you should pet on. In my mind I was praying for her not to say the word, she responded, ‚Äú@CAPS3.‚Äù When I got home my mom mad the letter and agreed with it. Why did I have to fall history. Next week the out or came. We sat down she was about to say something so I took a deep breath, you have to be patient and no complaining. I nodded my head with a smile so big with looked like my lips were about to fall off. @NUM4 A few weeks later. I got a little better every day. Her name was @PERSON4. She was very nice and thoughtful. She told me I was progressing by waiting and seeing the results. Finally the hundred points there came. I was nervous but confident at the same time. That test is going in wish it he met me! A week later @PERSON1 passed @PERSON6, @ORGANIZATION1, @CAPS4 and @PERSON7. A smile on her face good job @PERSON5 you got an A-. It was hard in the begging but I was patient and I got a good grade. @NUM5 wait and don‚Äôt hag and see the results of the end. Patience helped me because I know in the future to be tolerant. A person who is patient is a person who accomplishes a goal.",9,9,,18,,,2.0,2.0,2.0,3.0,,,2.0,2.0,3.0,2.0,,,,,,,,,
6058,3,"The features of the setting affect to cyclist because of where he is. The biker is in a campground in California. By saying that one could sense it is a dusty place. Also, when the story says that the ìtownî had been abandoned. This also tells us that the place the cyclist is in is a diserted place without many people or places to stop. The story also talks about a snake in the road. A snake in the road tells one that the town is desireted I could tell that this ìtownî is deserted because around here, people do not goin towns that don`t have buildings. It a snake was in the road, then the town must be empty because around here streets are busy and no snakes in the road.",2,1,,2,,,,,,,,,,,,,,,,,,,,,
16080,6,"The builders of the empire State building faced many obstacles in the making of the mast. The first obstacle was that of the buildings stability. The excerpt states ""The steel frame of the empire State building would have to be modified and strengthened"". This shows that in order for the mast to even be built the structure of the entire building would need to be altered to accomidate the use of the mast. The second obstacle they faced, in the actual use of the mast, was nature. In hopes of docking the dirigibles to the mast, mother nature would not allow it, as it @CAPS1 in the excerpt, ""The winds on top of the building were constantly shifting due to violent air currents."" They also warned that with those air currents the passengers would not make it off of th dirigible safely due to the end of the dirigible floating rapidly undocked. They feared that if they docked the end it would be unsafe to the pedestrians below just as the helium in the dirigible would of as well.",3,3,,3,,,,,,,,,,,,,,,,,,,,,
6413,3,The features of the setting affect the cyclist because there was a lot of detours and distractions where the cyclist rode. The cyclist had to pay full attention to the road or else the cyclist could have been seriously injured. The features of the setting also affect the cyclist because he has to go down steep hills and windy turns. In conclusion the features of the setting has a huge affect on the cyclist.,2,2,,2,,,,,,,,,,,,,,,,,,,,,
18970,7,My mom is very patient. The reason why my mom is patient is because when she goes to the beauty shop she calls @NUM1 hours of waiting not a long time. Another reason she is patient is because if I don't do my chores she dozent get very upset she just ask me to do it again. My mom is also very patient when it comes to work because she does not get frustrated when  she has a lot of work to do like writing  a @NUM2 word paper,5,6,,11,,,0.0,1.0,2.0,2.0,,,1.0,1.0,2.0,2.0,,,,,,,,,
7264,3,"In the story ìDo not exceed posted speed limit"" The features of the setting affect the cyclist in a few ways. One way is that the harsh conditions of the desert make him need alot of water resources. This is because the heat and exercise will dehydrate him. This is evident in the story because after he drinks all his water, he is desperate enough to try to drink out of an old pump that had black sludge in it. This is how the features of the setting affected the cyclist.  ",1,1,,1,,,,,,,,,,,,,,,,,,,,,
18207,7,"A time I was patient. @CAPS7 were going to go camping, so @CAPS7 got packed up and loct the car cide was @NUM1 hours long so i had to be patient. I played @CAPS4 ps @NUM2 for a cupul of minutes it was @ORGANIZATION2 @CAPS7 left early so @CAPS7 could Do some thing when @CAPS7 got there. Then I tried to @CAPS1 I was so ticed. But I coulden with @CAPS4 casins @PERSON1 and @PERSON2  screning and yelling, I finally fell asleep. then @CAPS7 hit a @CAPS2 and are @CAPS3 was out of gas lukuly @CAPS7 wace right in ??? of a gas extetion it took @CAPS7 a hour to get it fixed, so @CAPS7 snaked on a @ORGANIZATION1 thing and @CAPS7 lefe. Then @CAPS4 cusims got all excited @CAPS5 The @CAPS6  ì @CAPS7 are all most theceî I was happy I could put up @CAPS4 tent and go to @CAPS13. I saw are camp groung and when @CAPS7 got ther @CAPS7 had to put every thing up I had to be patient to go to @CAPS13 then the kids found a pack and of cores. @CAPS9 wanted to go @CAPS4 mom, wanted me to take them I was so tlead I @CAPS8ít want to @CAPS9 ??? ??? ??? So @CAPS7 stayed @CAPS10 @CAPS11 yelled the park was prett close to the camp site me can I ate @CAPS10 as quickly on q ouit if as poses ul and fank is @CAPS4 tant @CAPS3 an went to @CAPS13.",6,6,,12,,,2.0,2.0,1.0,1.0,,,2.0,1.0,2.0,1.0,,,,,,,,,
9696,4,I believe he used this as the ending to ensure that she was strong and she would do whatever it took to perservere.,0,0,,0,,,,,,,,,,,,,,,,,,,,,
4274,2,"Censorship has been around for awhile and a lot of people agree that there should be censorship on a lot of things like telivision, books, magazines, almost about everything. Some people are going a little bit too far when it comes to older teens. There not little kids and they shouldn't have things censored. Like when you go to see a rated @CAPS1 movie and you have to be with an adult to watch that movie.      For little kids I think that they should have things censored because there young. They just dont need to be hearing bad language and anything. Parents should also care about what there child hears or reads if there young. Some parents don't even care what they see or hear and they end up getting in trouble with there teachers if they say it. It seems like the younger kids are always learning bad language or bad habits and I think its sad because they shouldn't be around that. They pick up alot of stuff when there young so your like a role model for them.      I believe that older teens like @NUM1 and @NUM2 are more mature about this, if they read a book in the library that might have a bad word. Im sure they hear it all the time on the bus or when your in town. They going to hear it anyways so why try to stop it when there going to end up hearing it. Books are suppose to help you and give you the real thing. You can't just throw out books or censor them. Everybody has there different opinion and this is my opinion. When you get at a certain age you start to mature and realize those are bad things to say or do so I believe high school books or magazines or anything else shouldn't be censored",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY2"
7298,3,"The hot sun and the desert features in the setting are affect the cyclist in ways that could potentially stop him from making it to his destination. The sun is beating down on him and is making it harder for him to reach his destination. ìThe sun was begining to beat down...wide rings of dried sweat circled my shirt.î By him being so hot and tired fromthe sun, he thought that he would die from dehydration. This would very likely stop him from making it to his destination, Yosemite. His lack of water supply didnít help the situation either because he could only go @NUM1, was ìwater depleting @NUM2.î",2,1,,2,,,,,,,,,,,,,,,,,,,,,
12011,5,"The moods created by the author in the memoir is happiness, love, and gratitude To start, it made me feel happy because of  the way he described his house, and how delightful it was. ""cuban music (which I adore to this day) filled the air, mixing with the aromas of the kitchen."" This quote made me visualize the scene, and I felt happy to think about the beautiful and enjoyable setting. Secondly, it made me feel loving to my loved ones like my family and friends. ""I've often told them of my admiration for their strength and perseverance,..."" I love my family, and would be thankful if they tried to take their home country to the United States (if they were born somewhere else) with them. Finally it makes me feel grateful to my own family, and friends. ""I will always be grateful to my parents for their love and sacrifice."" I would be grateful also. That is how this memoir makes me feel once I read it.",3,3,,3,,,,,,,,,,,,,,,,,,,,,
10581,4,The reason the author concludes this story with the paragraph. The story is all about the girl missing her home country. This paragraph implies that the girl will adapted to her new country by the next @DATE1. The story and the paragraph show the girls strength to overcome. This this is why the author ended the story with this paragraph.,1,1,,1,,,,,,,,,,,,,,,,,,,,,
21306,8,"Don't speak, laugh. I love @CAPS11 little brother. We're @NUM1 years apart in age @CAPS7 from the way we act, @CAPS3'd think we were twins. @CAPS7 @CAPS5 matter how close we are, we still are siblings, and we still fight. Usually they're just petty little fights that we get over in a matter of seconds, @CAPS7 this one was one @CAPS4 could not back down from. I beat him at @CAPS1 tennis. @CAPS14 was a warm afternoon, and me and @CAPS11 brother had just gotten back from school. We usually relax for a little before we do our homework by challenging each other at playing @CAPS1.  ""@CAPS3 cheated."" @CAPS4 said firmly. ""@CAPS5 I didn't!"" I snapped back. I could tell that @CAPS4 was getting really upset about this, @CAPS7 I didn't care. I wasn't going to let him win this one. ""@CAPS6 yes @CAPS3 did. @CAPS3 always do! @CAPS14's not fair."" ""@CAPS7 I didn't this time."" @CAPS4 was telling the truth. There are times when I cheat by distracting him during a game, @CAPS7 I won fair and square. ""@CAPS3're just mad because @CAPS3 lost. Get over yourself and take @CAPS14 like a man."" That's all I had to say to make him throw down his controller and make him run upstairs crying. ""@CAPS6! What did @CAPS3 do to your brother?"" @CAPS11 mom yelled. ""@CAPS4 beat him at a game and now @CAPS4's mad."" I knew @CAPS4 would do that. @CAPS17 and report me to @CAPS11 mom hoping that she would save him and get me in trouble. ""@CAPS13 @CAPS14's just a game. @CAPS3 can't win every time."" ""@CAPS14's just not fair!"" @CAPS4 said before slamming the door of his room. Sweet, sweet victory. I love when I win. @CAPS14 makes me feel superior. @CAPS7 of course that little feeling of guilt of making your little brother cry came over me, so I went to @CAPS17 and apologize. ""@CAPS13?"" I knocked on his door. ""I'm sorry for making @CAPS3 cry. @CAPS14's just a game though. @CAPS3 win some and @CAPS3 lose some. Don't be mad."" I gave the most heart-felt apology I could think of at the moment. ""@CAPS17 away. I don't want to talk to @CAPS3."" @CAPS17 away?! I walked all the way upstairs to tell him I was sorry for something that I didn't even need to say sorry for, and @CAPS4 tells me to @CAPS17 away? Oh @CAPS5. @CAPS5. @CAPS5. @CAPS5. After processing what had just happened all that could come out of @CAPS11 mouth was, ""@CAPS19."". And I walked off.  The rest of the day went on. We passed each other many times without even acknowledging one another. I couldn't believe that @CAPS4 was this upset about @CAPS14. @CAPS14 was probably one of the longest periods of times @CAPS4 didn't talk to me by choice. I started feeling really bad, even sad that @CAPS4 wasn't talking to me. I decided to try talking to him again. Only problem was, @CAPS4 was downstairs playing the @CAPS1 again and I was upstairs this time. I came out of @CAPS11 room and started to walking down the stairs. @CAPS4 could hear me coming, so @CAPS4 turned down the volume of the @CAPS21.  ""@CAPS13 listen. Are @CAPS3 really not going to talk to me over a game I-"" @CAPS23! All of a sudden, I was sliding down the stairs. ""@CAPS24!"" @CAPS4 was laughing at me! I landed at the bottom of the staircase and started to laugh too. We were both laughing! That's all we needed to start up conversation again. Just a little laugh.",20,26,46.0,46,,,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,
4101,2,"Throughout history there have been many books written at a time in history when their beliefs on certain things differed from what our world today believes. Things that have changed as our world has changed are the views on slavery, womens rights, religion, and many other things. These views are based on what most people of a time frame believed. I feel that just because something someone wrote or said offends someone, does not give people the right to ban that book or quote from society as a whole. They have the right to ban it from themselves, but it is up to each individual whether or not it is banned for everyone.      Our government gives us the right to have freedom of speech. This shows that even though someone @MONTH1 write or speak out against the majority opinion, they can say whatever they want without being punished for it. This means that people can not just ban something for what it might say or portray. In my life explicit music seems to be something that some people are trying to ban. My parents believe that I am at the right age that I should be allowed to listen to whatever type of music I want to.      I feel that public libraries can set age restrictions on items based off language, nudity, and other inappropriate things for children just as movie theaters do, but they do not have the right to ban books. Even though there is an age restriction, as long as the guardian of the child direct says it is fine if his/her child @MONTH1 check out the book or the parent checks out the book for the child, then it is fine that that child gets that book. The choice for what is appropriate for that each child should be left up to their parents.      If libraries had to ban books because someone said that a certain book or magazine was offensive, then a library would have very few to no books. In almost all of books someone @MONTH1 be able to find something offensive to them or to someone else. These books that offend people should be kept on the shelf so that people can understand how society's views on things were back in the time period that the book was written. These items in libraries that are found offensive shows us what was wrong with society at that time and helps us learn from past mistakes in history and how to avoid them. For example, in the play A @ORGANIZATION1 it shows how the society's view of women was. It showed that they did not think highly of women and how there purpose in life were to raise the children and that was it. They did not feel that they had the intellect to talk about science or anything like that. This indirectly teaches us how we should not treat women today.       If libraries start to ban books, music, movies, magazines or other items then they are hiding things they do not want people to read. Libraries should not be able to ban something because it is offensive, but they have the right to put age restrictions on certain things. Authors and artists have freedom of speech to say whatever they want and libraries can not take that away from them",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,,"ID3,ORG3,STY2"
10099,4,I think the reason why the author concludes the story with this paragraph is to allow the reader to imagen what happens next once spring rolls around for Saeng. This allows the reader to use their imagenation to connect to the story. Another reason why the author chose to conclude the story like that with that paragraph was to give hope to the reader that maybe she will pass the test next time. It was also a way to end the story in a good note.,2,1,,2,,,,,,,,,,,,,,,,,,,,,
16359,6,The Mooring Mast has two obstacles @CAPS1 the winds on top of the building are constantly shifting due to violent air currents. The other reason dirigibles could not moor at the @ORGANIZATION1 law against airship flying too low over urban area. They try to get close but they can't because of forceful winds. In nineteen thirty the @ORGANIZATION3 dirigible Los Angeles approched the mooring but not get close. So they stablish a low to a securit for a urban Area.,2,2,,2,,,,,,,,,,,,,,,,,,,,,
12902,5,He was happy to be educated like he is and he was happy to be Cuban and even though his parents didn't have much he was still proud of his family because is not where you live or in what conditions is. If you are from an honest family and if they're with you in the hard moments.,1,1,,1,,,,,,,,,,,,,,,,,,,,,
4707,2,"There's bad, and good books out there. Some people find different books affensive, to what they do. Other's like the books that other people dislike. In a way books are both bad and good. Good, because people start to read better after reading a lot, and bad because a lot of people dislike to read.     I think that when you go in a library there should be impropet books for people to read. Children go in library's, what if they pick up a bad book and form horriable habits? Children, and adults have very different views on what to read. Kids want to read fairytale stories, etc. Adult's on otherhand enjoy mystery storys about murder, and such.     Yes, library's can let people check out any book they find interesting; But, what if that book is bad for there children to see lying around. It's simple if you make sure you don't leave your books just lying anywhere, kid's wouldn't form bad habits, or discover anything there not suppose to know. Kid's are noises, and they will try to read your books, or see something bad on a magizine.     In library's, there is the children's section, and the adult section. That helps in some way's, but your child can still find that bad book, etc at home. Parents can keep from this for the safety of there childrens thought's, or qeustions about that certain book, etc that they found. It's good to just put thing's away when your done, and keep every bad book, etc out of your childs react.     Books are bad, and good. You can find the information you need, or something you really don't want to read about, or see. Books have stuff that we sometime's need to know, and want to know more about. If your kid finds a misleading book, make sure they didn't read it, or look at it; and just hide it away from them. In the end, the problem will be solved.",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY2"
1665,1,"Dear @CAPS1, Advances in computer technology have positively affected the society we live in today. Computers teach hand-eye coordination, help kids learn inside and outside of school, and connect the world socially. These amazing devices have done nothing to harm the new generation. In fact, they have done quite the opposite. Computers are an excellent way of teaching hand-eye coordination. People who are opposed to using computers believe that all they do is make kids lazy and ignorant. This is not the case. The coordination gained from using the mouse games over to sports like baseball and lacross. Players have to look at an incoming ball, and guide their stick or mitt to catch the ball. As you can see, coordination is essential to sports. It is also needed for simple every day tasks around the house. These could be as plain as just taking out the trash or cooking meals. We overlook the fact they easy jobs like these still require coordination. A misplaced pot could pour boiling water on the floor and cause a huge mess. W are lucky that we live in a world with such a good teacher of hand-ey coordination. Computers are the worlds most knowledgeable teachers. No matter how hard you try if you are using a computer, you will learn something. The internet is a best cache of information. In the current day and age, the environment is a growing concern. Paper no made from trees, so must be cut down. It takes forty years for a tree to grow, and seconds to cut one down. Schools everywhere should use computer and keyboards for work instead of paper and pencil. Since most students are familiar with computers, they enjoy working with them more than writing. The average kid could learn more in an hour with a computer than they would whole day at school. The transiton needs to be made. Computers are also a massive social network. Instant messaging and @CAPS2 are now primary sources of communication. If it hasn't for computers, I wouldn't be able to talk to my friend that moved to @LOCATION2 two years ago. This is just one example of how social networks are helpful. They help people stay connected with old friends, and work. All major corporations use computers to invest, sell products, and store information. Computers are the ultimate way communicate. Obviously, computers are growing exponentially in popularity. The @LOCATION1 should put this to use. Imagine a more eco-friendly country where we don't have to cut down a million acres of @CAPS3 @CAPS4 rainforest every year. The benifits of computers are endless. Three of these are hand-eye coordination, knowledge and communication.",4,5,,9,,,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY2"
655,1,"Dear local newspaper, I think computers are used way to much in this society! People spend more hours sitting the computer than exercising because people find it more thrilling spending more time with computers than trreadmills! People in this society think we are spending to much time on the computers, while others don't realize how long they've been staring at a screen for! I am one of those people who like using the computer a lot but I have relized changes. I can tell many others and spend to much time with the computer screen that we have drifted away from our familys! I never really thought about how much I don't talk to them anymore because I'm to busy cyberly chatting with friends. Although, I don't think we should get the computer either. Online we can research almost everything in the world. I can even type my name in a research bar and find me and anybody else with the excel same name as me! The internet got for more technical in the past years. Without it, these days, just about everybody would be lost! The internet should be used less on blogging and chatting, and should be used more on things more useful like @CAPS1.com or @CAPS2.com. I hope you consider this.",3,4,,7,,,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY2"
19078,7,"When I went to get my new phone I had to be patient because my grandma likes to work with a spacific person. The man named @CAPS1 who my grandma and me were waiting for finally came to us so we went to the phase I wanted and he talking for long time, but my grandma said if I wasnít patient I wouldnít get my new phone that day. We make it up to the counter and heís showing thing about the phone, I want to get out of there so I could look at it myself. Me and my grandma finally leave and I have my new phone with and I like it. Name one time you were patient and what you were patient for!",8,9,,17,,,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,3.0,,,,,,,,,
10293,4,"In winter hibiscus the teenager girl Saeng fails her driverís test, and then runs into a winter hibiscus and comes in touch with her memories. The author concludes the story with re-trying the test when the geese return and hibiscus buds to show comfort & familiarity. When the speaker says ìalmost reluctantly she realized that many of the things that she had thought of as strange before had becomeî This example shows that she had lost touch with the realness of nature and that was what was going to get her to pass the test. The author sets an impatient mood for  the reader because it took her for winter to discover this, and winter is when its too late,  the geese have left and the flower has closed, so when spring comes theyíll be open to new opportunities and so will she with the familarity around her. ",3,2,,3,,,,,,,,,,,,,,,,,,,,,
70,1,"Dear @CAPS1 @CAPS2, @CAPS3 life without computers. There would be no quick access to information, no way to socialize, and no way to keep your health records or other personal information safe. Without this technology where would we be? I believe that the world is benefiting from the advances in technology today. As a student, computers are a crucial element to allow me to get my work done. without the guidance from @ORGANIZATION2 @CAPS7, @CAPS4 @CAPS5, or other applications, @CAPS6 woudn't be possible for me to reach my full potential a assignments. How could a student be so certain their grammar is perfect on their homework without asking a teacher? There is a way. It is called @ORGANIZATION2 tools. However, the only way to access this is through a computer or @ORGANIZATION2 @CAPS7 @ORGANIZATION2 tools allows you to check your spelling, grammar, and punctuation with just a click of your mouse. Computers are an essential learning tool for school system today. Not only are computers used to educate, but they are helpful in the real world. Many business rely on the work of Computers entirely. In facts, @CAPS8 to @PERSON1 @CAPS9 @ORGANIZATION1, a local business ""@LOCATION1,"" In our job, we continuously we work with. this wouldn't be possible without the effort of our typist on the computer. ""@CAPS6 business and companies around the nation are relying on the advances in technology, why change anything? We should continue to progress in this groth @PERCENT1 of business in @LOCATION1 say they would have to close dawn @CAPS6 not for computers with so many business doing this, our economy would drop. This would not help. We all know computers and other technology are great sources of entertainments. What you @MONTH1 not now, however, is that they supply a great amount of knowledge to the average person. For example, lets say you finished watching a special on the discovery channel about @LOCATION2. You want to know more, so you pull out your iPod touch. All you have to do is log on to the internet and search ""@CAPS11 of @LOCATION3, @LOCATION2"" @CAPS12 seconds, you would have your information. People @MONTH1 not believe so, but it is true that you canlearn a great deal of information from various forms of technology. You can have all the resources you'll ever reed right at your fingertips. Computer supply so much more then just entertainment. All reasonable people would agree advances in technology are extremely helpul to the public. there is so much guidance for our daily lines through computers.",6,6,,12,,,,,,,,,,,,,,,,,,,,,"ID3,ORG3,STY2"
