essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6,comments
1007,1,"Dear @ORGANIZATION1, Computers these days have made positive changes to all of our every day lives. People have made beter connections with family and friends, and even have the ability to make new ones. While social networks are great and all, computers can also make work extremely easy and proffesional-looking. They can also perfect the skill of hand-eye coordination. But with that in mind, is the computer truly a harmful or helpful device? Sometimes we wonder where our long lost friends and relatives have gone and how they are. Well, with the computer and internet access, you can easily contact them through great social networks such as @CAPS1. I hear it all the time from everyone that reunions have been made, and friends have been reunited. And reuniting friends, you can also make new ones with a simple click of a button. Isn't making more friends and reconnecting so easy now? Computers nowadays offer wonderful software from @ORGANIZATION2 that can make making slideshows, projects, and reports far easier. I remember making a @CAPS2 with my best friend back when we were in @NUM1 grade. All we did was take the pictures, upload them to his laptop, and then we added captions to all of the pictures. We did an amazing, professional job on the project and received an A-. Though I understand that in the process of computer-usage, people hardly find time outdoors, the technological advance will enhance hand-eye coordination. Imagine this: You're up at bat in a baseball game. @NUM2 strikes and @NUM3 balls is your count. Everyone is cheering you on. The pitcher pitches the ball and wham! You swing that bat and hit yourself a homerun! Do you know what skill was used to hit that ball? That's right - hand-eye coordination. So now while everyone is wondering what sort of effect the computer has, remember how easy that work was for me. Also think back to that baseball player. You know, the one that hit the homerun using hand-eye coordination. But most importantly remember how easy it would be to contact the ones you love most and keep closest to you. The computer is a positive advance in society, and everyone should be assured so!",5,5,,10,,,,,,,,,,,,,,,,,,,,,"ID3,ORG3,STY1"
19162,7,"One time when I waited game but I couldnít get yet .So I asked  my mom if can she buy me a new game, how much does it cause? @NUM1 dollars then she said you have to wait for some days the @NUM2 went by then I finally asked my mom can she buy for me she said well yet .I said thank you .Then the next morning we went to the game store, then I saw the game I wanted,I told my mom that we went to the counter and bought my game .",6,6,,12,,,2.0,2.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,"ID3,ORG3,STY2"
15735,6,"In the @DATE1's people did not have technology like we had today, they didnt know what they were really even doing. when the architecks were builing The @CAPS1 state builing they had many problems. First they couldnt just drop a mast on there because as they said in the story the roof was not flat. Next it said a thousand foot drop would add stress to the frame and last they had to change the frame from steel to glass and they also had to change the roof. All in all men in the @DATE1's had a lot of work to do while building the Empire State Building.",1,1,,1,,,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY3"
8983,4,"In the story ""Winter Hibiscus"", the author concluded the story with the quote ""when they come back, Saeng's vowed silently to herself, in the spring, when the snow melts and the geese return and this hibiscus is budding, then I will take the test again."" the auther put this paragraph as the concluding thought to stress that Saeng is determined to make a change. She failed the test but wants to take it again. Her grandmother's resemblance is in the flower so if the flower budds, then her grandmother will be back in a sense. When he grandmother ""comes back"" then @PERSON1 will feel as if her grandmother is giving her strength and encouragement to try the test again.",2,2,,2,,,,,,,,,,,,,,,,,,,,,"ID1,ORG2,STY2"
10610,4,"The author of the story ìWinter Hibiscus"" concludes the story with the motivational paragraph  because he/she wants to show the reeder that  Saeng is determined to adapt to her new life and home and overcome common  obstacles like a driver's test. Saeng had a hard time coping with her problem so she bought a hibiscus because it reminded her of home. I think that the line ìand the geese return and this hibiscus is budding, then I will take the test again."" from the last paragraph is a symbol for growing up and overcoming obstacles. The conclusion for the story is a nice ending.",2,2,,2,,,,,,,,,,,,,,,,,,,,,"ID1,ORG2,STY1"
6918,3,"In the story ìRough Road ahead; Do Not Exceed Posted Speed Limitî a cyclist is faced with many problems. Itís really hot out, practically a desert and its in June. Just knowing that makes me want some water. Also this cyclist is running short of water and still hasnít got to the place he needs to be. The roads are hills and bumpy which make it harder for him. Those are the problems this cyclist is faced with.",1,1,,1,,,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY2"
8951,4,The author  concludes  the  story  with  that  paragraph because its telling / showing  us  that  Saeng  is  going   to  try to pass  the  test  in the spring  . Getting  that  hibiscus  reminded  her  of  her   homeland  and  it  gave  her  memories of  then . And  it also made her believe  in herself and want to get there and  try  again . If made her  hopeful . The author  test in ì when snow melts  and  the  geese  return  and this hibiscus is budding ì to help indicate  that  its going  to  be  spring  when  she  trys  to take  her test  again.,2,2,,2,,,,,,,,,,,,,,,,,,,,,"ID1,ORG2,STY2"
13387,5,"The mood by the author by his memory was happy, thankfull, because he sais that his house in New Jersey bring happy memoris like for example his kitchen were his parends shared cooking duties and unwittinegly and the kitchen were he loved to cook. or his neighborhood were all of Spanish cuban and italian immigrants were there customs despid, all of this cultures came together in great solidary. or were his parents always kept their arms and their door open to the many people they considered family. or were he feels grateful with his parents for their love and sacrifice he often told them that what they did was a much more courageous thing then he could have ever done.. he will never forget How his parents turend that simple house int a Home.. ",3,2,,3,,,,,,,,,,,,,,,,,,,,,"ID1,ORG2,STY3"
19084,7,"One time I was patient when my little brother was taking a shower and I had to go to the bathroom. So I waited and of cource he locked the door so I tried to pick it with a toothpick, it didnít work. Then I told my dad and he said ìbe a man you can hold it inî so that didnít work either so I was just about to take the door off the hinges and then he walked right out and smiled at me so then I went in the bathroom and it was soaked in water so I yelled at him and thatís wen I was patient.",7,8,,15,,,2.0,2.0,2.0,1.0,,,2.0,2.0,2.0,2.0,,,,,,,,,"ID3,ORG2,STY3"
14958,6,"The obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there were that most dirigibles used hydrogen rather than helium, and hydrogen is highly flammable."" Another reason was the wind. The winds on top of the building were ""constantly shifting due to violent air currents."" It will not be safe for the pedestrians below the Empire State Building.",2,2,,2,,,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY2"
15016,6,"Some of the obstacles the builders of the Empire State building faced were the winds in the high altitudes, the laws that didn't allow airships to be so close to an urban area, the safety of the passengers, and the safety of the pedestrians below.",2,2,,2,,,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY1"
10594,4,"The author concludes the story with, ëwhen they com back, saeng  vowed silently to herself, in the spring, when the snow melt and the geese return and this hibiscus is budding. Then I will take that test again.î @CAPS1 then she will become more familiar. For example, the author says, ìAlmost reluctantly, she realized that many things that she had thought of as strange before had become , through the quiet repetition of season upon season almost familiar to her now.î That tells me that she feels that over same time , she will become more familiar with driving and then she will take the test again. Then she @MONTH1 pass it",1,1,,1,,,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY1"
4538,2,"Do you believe in hiding books and movies that are over @CAPS1? Do you think that children can control themselves with offensive behavor? Have you ever seen a child watch a scary movie that was @CAPS2 @CAPS3? Why do you think that most parents block that kind of viewings from their young children? I believe that materials such as books, music, movies, and magazines should be removed from the shelves from children, if they are found offensive.       I fully agree with adults not letting children watch that new scary movie or that action book their brother is reading. I think they should consider the effects that come with watching or reading certain things. Children at young ages still have their innocence. You don't want your child having nightmares because you let them watch a over @CAPS1 rating movie. You would feel guilty if the child has problems for the rest of their life.      You have to make a choice on whether the it's comfortable for them to view what their watching or reading! It's important to hid them so the child can not get ahold to them. Be wise of the kind of movies and books you leave around the library. You should have a section for children in libraries. You should have all the materials that a child should be interested in. It should be colorful and playful as possible.      I used to watch this girl named @CAPS5. I was babysitting her one night, while her parents were at the movies. I brung a movie to watch, when @CAPS5 fell asleep. So once the clock turned to @NUM1, I put her to sleep. But little did I know she woke up and @ORGANIZATION1 me watching this horror film called @ORGANIZATION1. It gushed blood everywhere and she started to sceam! I thought I had secured her in her bedroom, to go to sleep but to my surprise she was still woke! I rushed over to her and put her back to sleep. hoping she didn't have any nightmares.     Please be curtious to the things youlet children read or see. You have to think of the effects of what's going to happen to the child later in life. I know you think that it's not that harmful to children, but it can really mess up their minds and actions forever. So I hope I have persuaded you to follow my advice and pull them over @CAPS1 movies and books off the shelves for the safety of the children",4,4,,4,3.0,3.0,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY3"
4702,2,"I do not think that a random stranger should have the right to decide what books to allow in a public library. If they have a problem with certain material in certiain books they should bring it to the attention of the library. The auther who wrote that book has the freedom of speech, and they are allowed to write anything that they would like to write. If somebody did not want their children looking at a book, or reading that book, then they should just tell their child to stay away from it, and if they raised their child properly, he or she should respect those boundries that the parents have set.     However, I think there should be a line drawn about what is too graphic to be displayed at a public library. Some magazines that contain graphic material are very educational, such as @ORGANIZATION1. On the other hand, I am not saying that we should be lining shelves with @CAPS1 magazines either. There is a difference between having books that educate children about other cultures, and those that educate them about sex and explicit material. It is the adults job to protect their children from material such as that. But they can do it in another way, other than taking the book off the shelf.     Even if the book is filled with drugs or nudity, the concerned parent cannot just take actions into their own hands. The owner of the library is the adult that gets to decide what types of books or magazines he or she allows in the library, not the customers. I think that if you are offended by a certain book at a library, you should bring it to the attention of the owner, or simply go to a different library. If the owner refuses to remove the item from the shelf and the material offends you that much, you could go to court and plead your case to the judge. But you have no right to remove a book from a shelf that does not belong to you.",3,3,,3,4.0,4.0,,,,,,,,,,,,,,,,,,,"ID2,ORG2,STY3"
15012,6,"In attempting to allow dirigibles to dock on the Empire State Building, the architects faced many problems. One of these problems was the buildings frame. The frame needed to be modified and strengthened to accommodate the new mast. Another huge obstacle was safety. In paragraph @NUM1 the author states, ""hydrogen is highly flammable."" If a dirigible were to go up in @CAPS1 not only the passengers would be in danger but everybody on the crowded streets below. The winds at such a high altitude also posed a threat. Paragraph @NUM2 explains that the violent air currents would cause the back of the ship to swivel all over the place, making it hard for passengers to unload. These were just some of the many problems builders faced while attempting to allow dirigibles to dock on the Empire State Building.",3,3,,3,,,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY1"
16212,6,"Allowing dirigibles to dock at the Empire State Building would have been completely different from anything before, but never continued because of obstacles. The builders faced issues such as safety issues, harnessing nature, and the law itself. The dirigibles presented safety issues including fire, which occurred and builders ""realized how much worse that accident could have been"" (∂ @NUM1) Another safety issue was keeping the blimps stabilized, which would have needed free hanging weights over the city. Yet another obstacle was the power of nature; it would have been nearly impossible to keep the dirigible in place. Because of the wind ""the back of the ship would swivel around... the mooring mast"" (∂ @NUM2). The new idea was a good one but the law also was against it, because of how low the blimp would be. As stated, ""This law would make it illegal for a ship to ever tie up to the building..."" (∂ @NUM3). The masting moor of the Empire State Building caused too many obstacles for the project to be completed. Although it would have opened new doors for means of travel there were too many safety violation for it to be worth while.",4,3,,4,,,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY1"
4535,2,"The books, magazines, music, and movies shouldn't be removed from the shelves.  They still have good information that someone other than you @MONTH1 want to know.  If you take them off of the shelves the people that want to use them don't have the opportunity.   If you remove books then if someone needs one for a reseach paper that they have to do they will not have the nessisary resouces to do the paper, and at the same time the person with the paper @MONTH1 feel that the non-educational books need to come off the shelves and then that person wont have the books that they want.     If they want the book taken off of the shelf, because of inopropriate language or nudity then the libraries can make a spot that you have to be a certain age to access them. I wasw at the library and there was a woman getting upset, because her son had a movie and book that she didn't think was good for him to have.  The, book and the movie, that he had were in a different area so that minors weren't suposed to get them.  So the woman would be the one that would probibly want to take them off of the shelves, but it wasn't the libraries fualt that he wasn't where he was supposed to be.      The products should stay on the shelves, because someone needs it for something or it wouldn't have been there in the first place.  If they take the products down that certain people don't like then the people that do like it will not have it.  If there are resons that people must have the product off of a shelf then the product should go somewhere else that can be accessed by the people that do want to you the products.  The products should stay on the shelves  so that the people who need, or just want to use the products can use the products.",2,3,,2,2.0,2.0,,,,,,,,,,,,,,,,,,,"ID3,ORG2,STY3"
6388,3,"The features of the setting affect the cyclist in many ways. For example, in paragraph @NUM1 it says, ìI was traveling through the high deserts of California in June.î @CAPS1 the heat the cyclist experienced, since he was in a desert in June, made him dehydrate faster. The heat made him drink more so he ran out of water more quickly. Then he would try and conserve water by not drinking and this would cause him to dehydrate more because he was losing body fluid in sweat secondly, in paragraph @NUM2 it says, îFlat road was replaced by short, rolling hills,î These hills affect the cyclist because he would need to use more energy to cycle up the hills. This would cause him to become exhausted more quickly than he would on flat land. If the setting had been different, such as not being in a hilly desert, the cyclist would not have become as dehydrated and tired as he did. In conclusion, the features of the setting affect the cyclist in many ways.",3,2,,3,,,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY2"
3169,2,"'And then we have no books left on the shelf for any of us.' @CAPS1 is such a strong statement by Katherine Paterson in regards to censorship in libraries. So often today do we hear of books, magazines, and numerous other resources in libraries being banned because of unpopular views. A classic novel, The @CAPS2 of @CAPS3 @CAPS4, has been removed from the shelves of many public and school libraries because of crude language such as the word 'nigger'. Libraries should not take resources off their shelves due to offensiveness because it goes against the library's purpose and because many people have different views.     A library is a place with resources provided for information, interest, and enlightnement. When a book or magazine is taken away because of origin, background, or views that seem obscene or unpopular, then that library isn't serving its purpose. If I wanted to find a book on @CAPS5 but the library banned it because another religion found its teachings offensive, then why not ban the other religion's books as well? @CAPS1 goes back to what was said by Katherine Paterson earlier. What might be offensive to one person could be a lifestyle or interest to another.      Children, however, should be treated as a special case. No, a child should probably not, in my opinion, be reading about adult things such as sex. However, that child's parent or guardian is the only one who has the right to restrict resources they feel as inapropriate. In most public libraries, young children are not aloud to roam the library without an adult. @CAPS1 is a very prominant rule because it sets boudaries for the adolescent so they are not to read about or listen to anything they shouldn't. Also, it is keen that libraries divide up the different resources into separate sections for children, young adults, and adults.      Banning books and such from libraries takes away a part of history and leaves a gap for the future. To find that what our parents were once reading is restricted should not be an issue. Materials should not be censored in libraries beacuse they are found offensive becuase @CAPS1 is censorship and it takes away our rights.",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY3"
6262,3,"In the essay Do not exceed posted speed limit by Joe Kurmaskie, the surrounding setting affected the cyclist. The setting was somewhere outside Lodi, California in early summer. The cyclist took advice from some old men that led him to difficult places to get out of. As the sun made things better and his water started to deplete getting to Yosemite was much harder. The cyclist was traveling through high deserts of California in June. When the terrain started to change from flat road to rolling hills the cyclist pushed himself even harder to get to his destination. The sun and hot air dehydrated him faster. After traveling over, ""along, crippling hill,î  the cyclist had to stop and even tried sucking on apebble in an effort to take his mind off thirst. When he found a habited store he was exhausted and relieved. Then features of the setting had a big effect on the cyclist. The weather dehydrated him while the terrain exhausted him.   ",3,2,,3,,,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY3"
831,1,"I belive having computers in a household is a good idea. They can play games, learn, talk and many more. Here are my three reasons having a computer is a good thing. Having a computer is great to play games! There are so many varieties to choose from. There are card games, board games, even @NUM1 games! You can play solo, but it might be more fun and easyier to bring some friends along for the ride. As you can see having a computer can be fun, but its not the only thing to do on a computer. Useing a computer to learn is wonderful too. The computer can take you to places you have never seen, heard, or been to before, or maybe a place you couldn't afford to go. You @MONTH1 learn that in on place it's sunny all the time and in other places it's not. Another thing the computer can teach you is about animals. Animals have been here way be for us. There is still much we dont know about them. Many scientists have spent their lives studying animal and have put it on the iternet for you to better educate yourself. The computer can also teach you hand-eye. Hand-eye is great to have if your trying out for a sport like football, baseball, and basketball. Also you never know when you'll need to catch somthing. My final reason is also very helpful. Being able to talk on the computer is good to using voice chat or instint messenger is your choice. While talking on the computer you might make some new friends that share the same intrests and hobbies you do. And you can chat with them as long as there online. Also while your talking you can express your ideas and feelings. Somtimes you might just need to blow off some steam. Or maybe post an idea that can one day be famous. As you can see games, learning and talking are easier to do on the computer. This is why I think.",4,4,,8,,,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY3"
8949,4,"The author concludes the story with that ending because he wanted to show the reader ìif you just try, you might like it,î and thatís why the girl said she would come back next spring when the snows melt so she can take the test again.",0,0,,0,,,,,,,,,,,,,,,,,,,,,"ID3,ORG2,STY3"
13526,5,"In the memoir by @PERSON1 the mood in the memoir by grateful, friendship. The first @ORGANIZATION1 @CAPS1 Narciso was very grateful cooking that is still with me today (And for which I am @CAPS2 grateful that means that Narciso like these there cooking and it very grateful.The @ORGANIZATION1 shows that Narciso is very friendship with his Parents and friendship ""All of these cultures came together as a family in the memeior by @PERSON1 the two @ORGANIZATION1 @CAPS3 How Narciso @CAPS4 grateful and friendship. ",2,2,,2,,,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY3"
7310,3,The features and setting in the story affected the cyclist because they made his journey to Yosemite even harder. In the story it says that it was so hot he could drop dead from heatstroke. Also his lack of water made him extreamly tired as he petaled. Next the sun was beating down so not only was he tired due to his lack of water but also because of it being so hot out he was loosing water and energy from his sweat. Thats why the features and setting made his journey to YoSemite difficult.,2,2,,2,,,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY2"
14962,6,"In the excerpt from ""The Mooring Mast"" by Marcia Amidon @CAPS1, there is an obstacle the builders of the Empire state Building faced in attempting to allow dirigibles to dock there. This idea would not work because the dirigibles is way to heavy, and that would cause more pessure towards the Empire state building. When there a massive amount of pressure on the building, it would collapse. ""The dirigible's load and the wind pressure would have to be transmitted all the way to the building's foundation, which nearly eleven hundred feet below."" Another obstacle is it was expensive to build it. ""Over sixty thousand dollars' worth of modifications had to be made to the building's framework."" In New York there are many places and people are tightly packed. There isn't any space that is big enough for the dock. ""Some were as long as one thousand feet, the same length as four blocks in New York city."" These are the main obstacles of the Empire state building to allow dirigibles to dock.",2,2,,2,,,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY3"
6881,3,"In the story ìDo Not Exceed Posted Speed Limitî the setting affects the cyclist in many ways. The speaker tells us that heís riding his bike in the middle of the desert in June. This shows the author is probably very hot. The author tells us that the road turned into hills and bumps. This would make it more difficult for the author because he would have to use more energy to move up the hill. And lastly, the cyclist tells us that the ìtownsî he came to were abandoned and uncared for. This would not be good for the cyclist because he would be able to get water for his trip.",2,2,,2,,,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY1"
4401,2,"Censorship, or the ability to control what is seen or heard, is a term that is taken very differently from one person to the next. Music, if it is found offensive or inappropriate, can be consored or even banned from listening. Some magazines that are found at grocery stores, libraries, and sometimes even airports, have @ORGANIZATION1 covers on the front to visually censor the front page of the magazine. Movies are given ratings based on their level of explicit material, and when shown on basic cable, they sometimes can have either silenced words, or more appropriate words brought in to fit the dialougue in the movie. Books, although very rarely, have been banned from libraries and censored from the entire world. Some books have been previously censored, but became uncensored and brought back to libraries. In my opinion, censorship should not be based on a single person's view of the material, but rather on the viewpoint of the public. Growing up, my parents would watch carefully about what shows I watched, what music I listened to, or the types of magazines that i looked at.     When I was growing up, I loved to watch professional wrestling. I loved to watch big scary guys as tall as seven feet hitting each other with steel chairs, crashing each other into tables, or throwing each other off of twenty-foot steel cages. My brother and I used to have a favorite wrestler that we would for every week, @PERSON1 @CAPS1 could freighten any other wrestler who stood in his way. My brother and I loved to watch @PERSON1 @CAPS1 compete every week for a chance at a world chamionship belt. As time passed, professional wrestling began to welcome in beautiful women into their business. These women would come out onto the ring with tight, shiny, lingerie on as they became eye-candy for the men who watched professional wrestling. One day, I'm watching two girls fighting in a match when my mom walks in. She takes one look at the half-naked girls fighting each other and turns off the @CAPS3 and declares that professional wrestling is too adult for me. Even though I was twelve at the time, I didn't want to get in an argument with my mom about how much I should be allowed to see. Censorship can be based on the ideas and viewpoints of the parents and guardians.     I was in grade school when I fell in love with the show, '@CAPS4 @CAPS5 @CAPS6.' @CAPS7 is a show about four boys who go on unintentional adventures to save their @CAPS4 @CAPS5. These four boys, who are all around eleven years old, use curse words that some adults would be afraid to use in every day life. Their behavior is very controversial and the show itself has been forced to ban a few of their episodes for safety reasons. One problem with @CAPS7 show was that my dad loved @CAPS7 show as well, and tried to get my mom to like the show. When my mom saw the show, she immediately banned me from watching it because of its explicit content. Now that I am older, I am able to make my own decisions about what I watch, but as a kid, my parents decided what was appropriate for me.     I grew up listening to several different types of music. My brother listened to rap, alternative, and even songs that were in musicals because he was in show choir. My dad introduced me to classic rock, and my mom loved soft rock. Although I didn't necessarily like the music that my mom liked, I learned to love my dad's music and my brother's music. I loved to listen to music from artists like @ORGANIZATION4, @ORGANIZATION1, @LOCATION1, @ORGANIZATION3, @CAPS8, @CAPS9, and so on. My musical tastes branched out into a variety of different genres. One day, I'm walking in the hallway when I hear some music coming from the living room. I go to see what is playing because it sounds unfamiliar. My dad and my brother told me to go into another room and not listen to the music. The song was by a band named @ORGANIZATION2. Even though it might seem unfair, censorship, given by the parents and guardians, is very necessary.     Although some people might find a certain piece of material offensive, it doesn't mean that the entire world should be banned from the material itself. If that person wants to keep away from the material and keep their kids from seeing or listening to that material, they are able to do that. Censorship, given by the parents or guardians, is the best way to view censorship. Nothing should be banned from a library, music store, or any other place that sells these materials. Censorship is important, but the entire banning of a certain piece of material is unjust.",5,5,,5,4.0,4.0,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY1"
3014,2,"There are many types of materials in the library to entertain you. Some of these materials @MONTH1 be books, magazines, movies, and music. Each person has their own type of information and genres that they like. For example, most teenage girls love to read young romance stories, and about young peoples' lives; @CAPS1 people like informational books. Everyone is different in their own way. The material they choose to read is their own choice.           How would you feel if one of your favorite books or magazine were taken off the shelves of all the libraries? You would probably wonder why such a thing would happen. Well, some people would like to argue about how some of the information that is contained in such materials are offensive or innapropriate. They want these types of things to be taken off the shelves. But is it their decision to say that some things offend people?                       Everyone has their own opinion and can make their own choice on what they want to read or what they do not want to read. In my opinion, these types of materials should stay on the shelves. It is simple, if you do not like a certain genre of magazines or books, do not read them. If you hear someones music, and it sounds completely awful to you, then just walk away or listen to your own music. Theres a new movie out about how the world is going to end, and you disbelieve in the fact that the world will not end that way, do not go and see it.      Some parents do not want their children to know about some of the things that are out there in the world, which is completely understandable. But, everyone has rights to what they want to know and what they do not want to know. If everyone had a right to take away some books that they think are not appropriate, do you think there would be any books left? The thing is, is that in today's society, people want to do what they want and think what they want. Some people do not agree with most things, but that is something they will have to face, because not everyone can be happy",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY1"
7040,3,"The features of the setting in the essay, ìRough Road Ahead: Do Not Exceed Posted speed limitî affect the cyclist. As the cyclist rides to his destination, he encounters obstacles and views his surroundings. The author gives the starting setting in the second paragraph as ìa reservoir campground outside of lodi, California an early. Summer evening.î The reader is informed that the temperatures are not in summers in California. This gives the cyclist his main conflict, the lack of water. With temperatures being high, it is easier to become quickly dehydrated. The author stated, ìThe sun was beginning to beat down and I was traveling through the high deserts of California in June. Also, to cyclist encounters a ridiculously largeî snake in the middle of the rode. The reader is aware that there are many conflicts which one can encounter while cycling. There are finally many features of the setting that let the cyclist know where he currently is, and the place where he wants to be most, the cool pines and rushing rivers of Yosemite.î @CAPS1 the essay, the cyclist is determined to reach Yosemite, and although he faces troubles, he doesnít give up and is relieved when he finally receives water.",3,3,,3,,,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY3"
1412,1,"Dear @CAPS1 @CAPS2 Readers, Some of you might think people exercise computers. They don't act outside enough or interact with family or pets. You also @MONTH1 think that they are not getting enough exercise.Well you are right but I am going to explain way your wrong. You can do things like learn, socialize, and actually become healthy. The first thing you could do is learn. While you are on the internet you can go to learning websites. Some of thoes websites can teach you about faraway places like @LOCATION1, @ORGANIZATION1, @LOCATION2 and many more. You can also learn about people and their cultures. Take @CAPS3 @CAPS4 for example, you could learn their culture and the @CAPS5 they celebrate and why. Another thing you could do is take online classes if you are having trouble in school. Another thing you could do so the computer is socialize. You might think or say that when you are on the computer you cant socialize with family and friends. Well you can. There are websites like @CAPS6 and facebook where all you do is talk to family and friends. Now you can webcam people. When you webcam you can see the person whom you are talking to you can hear them and they could hear you through a microphone on the webcam. Lastly you could go into chatrooms like @CAPS7 ( aol instant message ) and talk to people while you are on that sight. The last thing you can do is become more healthy. Is it not surprising? yes, you can go onto websites that teach you day by day how to eat right and exercise. Websites like @PERSON1 esang.com car give you a might eating schedual right for your . After that website you could go out and get the you will need. Another thing that the computer offers is hand-eye coordination. While you are looking at the screen your had is controling the "" mouse"" while the, mouse controls where you go on the worldwide web. Lastly you will eventually want to go outside after visiting websites that show you moments and gardens of this world. So now hopefully you agree with me that computers do acctually benift some things in life. I have showed you what you can learn about, talk to people and socialize and lastly help you with your health. ",5,5,,10,,,,,,,,,,,,,,,,,,,,,"ID1,ORG2,STY3"
14857,6,"The builders of the Empire State Building faced difficult circumstances and many obstacles during the task of designing a brand new Empire State Building to accompany this new means of travel. The builder's mission was to design the top of the Empire State Building to accommodate the mooring of blimps over one thousand feet in the air. The first obstacle was designing a landing area. This was difficult because the architecture needed had never before been created or even attempted in the past. A second obstacle was having to make sure the Empire State Building could withstand the stress created by the blimp. Paragraph @NUM1 says ""The stress of the dirigibles load and the wind pressure would have to be transmitted all the way to the building's foundation."" The difficulty with this obstacle was having to refurbish the steel frame at the Empire State Building which took lots of time, work, and over sixty thousand dollars. ""The greatest obstacles to successful mooring was nature itself."" There were violent wind currents at the top of the building and the blimps were never very stable. There were many pedestrians under a moored dirigible so this was a very dangerous obstacle. Lastly, the pre existing laws of airships flying the low over urban areas posed a new problem. even with successful architecture, laws disallowed the blimps in the first place! Planes were also becoming more popular.",4,4,,4,,,,,,,,,,,,,,,,,,,,,"ID1,ORG1,STY1"
1595,1,"Dear local newspaper, @CAPS1 opinion on the effects computers have on people is they help make every day life easyier. First off, you can chat with people from long distances. Also, it makes home work, and finding information a lot easyier as well. Last but not least when you have nothing else to do, you can play games, and watch videos from online. One of the best things about computers is going online and chatting with @CAPS1 friends. Even if the are across the country, you can still chat with them, for free! Also, if you can't get in touch with them, you can send them a @CAPS2-mail, and as soon as they log on, they will get your message. Best of all, when you forget to write your home work down, you can go online, and ask one of your friend what it was. Besides talking to people, you can do your homework on a computer as well. All you have to do is make a word document, and type with the keys. Let me just say this is a lot better than having to write with a pencil. Not to mention, typing a paper is a lot neater. Also, if you are doing a report on something, all you have to do is look it up on the internet, and you'll get endless information about it, all on your computer! Last but not least, you can play games on your computer. Whenever someone is bored doing nothing they can just turn on a computer, and play their favorite game. Not only is it fun, but it teaches hand-eye coordination as well. Some people say they don't have the money for games, but little do they know, there are millions of free online games, that any age can play. This is great on a boring day when you have nothing else to do. In summary, the effects computers have on people is they help make everyday life easyier. You can chat with people from long distances, and it even makes home work much easyier to complete. Not to mention it has fun games for people to play when there bored, or have nothing to do. I strongly belive that computers have a positive effect on people, because of all the things they offer, and help us on. Thank you.",4,4,,8,,,,,,,,,,,,,,,,,,,,,"ID1,ORG2,STY2"
7251,3,"The features of the setting affect the cyclist in many ways, they ware heat, lack of water, and hills. While on his journey he almost gets dehydrated because he does not have a good supply of water and he said they taste ìlike battery acid.î And he had to convince up the road for anothe @NUM1 miles so that he could finally replenish himself",1,1,,1,,,,,,,,,,,,,,,,,,,,,"ID2,ORG1,STY2"
